temp_c,ppm,resistance
28.007,3.000,10000.432
28.015,3.000,10000.432
28.007,3.000,10000.432
28.008,3.000,10000.432
28.011,3.000,10000.432
27.998,3.200,10000.434
28.008,3.200,10000.434
27.998,3.200,10000.434
28.007,3.200,10000.434
27.998,3.200,10000.434
28.018,3.200,10000.434
28.017,3.200,10000.434
28.04,3.200,10000.434
28.098,3.200,10000.434
28.176,3.200,10000.434
28.249,3.200,10000.434
28.342,3.200,10000.434
28.451,3.200,10000.434
28.544,3.300,10000.435
28.662,3.300,10000.435
28.757,3.300,10000.435
28.843,3.300,10000.435
28.926,3.300,10000.435
28.998,3.300,10000.435
29.08,3.300,10000.435
29.113,3.300,10000.435
29.141,3.300,10000.435
29.177,3.300,10000.435
29.202,3.300,10000.435
29.202,3.300,10000.435
29.203,3.300,10000.435
29.184,2.600,10000.428
29.177,2.600,10000.428
29.157,2.600,10000.428
29.136,2.600,10000.428
29.113,2.600,10000.428
29.072,2.600,10000.428
29.059,2.600,10000.428
29.045,2.600,10000.428
29.021,2.600,10000.428
28.997,2.600,10000.428
28.986,2.600,10000.428
28.957,2.600,10000.428
28.952,2.600,10000.428
28.946,2.600,10000.428
28.942,3.400,10000.436
28.933,3.400,10000.436
28.938,3.400,10000.436
28.912,3.400,10000.436
28.926,3.400,10000.436
28.933,3.400,10000.436
28.942,3.400,10000.436
28.947,3.400,10000.436
28.949,3.400,10000.436
28.973,3.400,10000.436
28.974,3.400,10000.436
28.976,3.400,10000.436
28.984,3.400,10000.436
29.001,3.500,10000.437
28.997,3.500,10000.437
29.011,3.500,10000.437
29.01,3.500,10000.437
29.014,3.500,10000.437
29.011,3.500,10000.437
29.012,3.500,10000.437
29.025,3.500,10000.437
29.022,3.500,10000.437
29.02,3.500,10000.437
29.032,3.500,10000.437
29.015,3.500,10000.437
29.018,3.500,10000.437
29.022,3.500,10000.437
29.018,3.900,10000.441
29.005,3.900,10000.441
29.017,3.900,10000.441
29.01,3.900,10000.441
29.001,3.900,10000.441
29.015,3.900,10000.441
29.003,3.900,10000.441
29.005,3.900,10000.441
29.018,3.900,10000.441
29.008,3.900,10000.441
28.995,3.900,10000.441
29.005,3.900,10000.441
29.018,3.900,10000.441
29.02,4.200,10000.444
29.02,4.200,10000.444
29.008,4.200,10000.444
29.015,4.200,10000.444
29.015,4.200,10000.444
29.008,4.200,10000.444
29.001,4.200,10000.444
29.017,4.200,10000.444
29.015,4.200,10000.444
29.003,4.200,10000.444
29.008,4.200,10000.444
29.021,4.200,10000.444
29.001,4.200,10000.444
29.005,4.200,10000.444
29.011,4.200,10000.444
29.011,4.200,10000.444
29.022,4.200,10000.444
29.031,4.200,10000.444
29.022,4.200,10000.444
29.021,4.200,10000.444
29.032,4.200,10000.444
29.028,4.200,10000.444
29.025,4.200,10000.444
29.027,4.200,10000.444
29.024,4.200,10000.444
29.02,4.200,10000.444
29.032,4.200,10000.444
29.022,4.000,10000.442
29.014,4.000,10000.442
29.018,4.000,10000.442
29.008,4.000,10000.442
29.021,4.000,10000.442
29.017,4.000,10000.442
29.015,4.000,10000.442
29.022,4.000,10000.442
29.028,4.000,10000.442
29.012,4.000,10000.442
29.021,4.000,10000.442
29.036,4.000,10000.442
29.034,4.000,10000.442
29.027,4.200,10000.444
29.032,4.200,10000.444
29.022,4.200,10000.444
29.029,4.200,10000.444
29.008,4.200,10000.444
29.021,4.200,10000.444
29.022,4.200,10000.444
29.024,4.200,10000.444
29.038,4.200,10000.444
29.005,4.200,10000.444
29.035,4.200,10000.444
29.018,4.200,10000.444
29.025,4.200,10000.444
29.018,4.200,10000.444
29.02,4.300,10000.445
29.014,4.300,10000.445
29.02,4.300,10000.445
29.021,4.300,10000.445
29.027,4.300,10000.445
29.018,4.300,10000.445
29.007,4.300,10000.445
29.014,4.300,10000.445
29.021,4.300,10000.445
29.032,4.300,10000.445
29.025,4.300,10000.445
29.011,4.300,10000.445
29.031,4.300,10000.445
29.018,4.400,10000.446
29.034,4.400,10000.446
29.038,4.400,10000.446
29.036,4.400,10000.446
29.004,4.400,10000.446
29.02,4.400,10000.446
29.041,4.400,10000.446
29.029,4.400,10000.446
29.029,4.400,10000.446
29.034,4.400,10000.446
29.041,4.400,10000.446
29.031,4.400,10000.446
29.014,4.400,10000.446
29.034,4.400,10000.446
29.014,4.400,10000.446
29.022,4.400,10000.446
29.035,4.400,10000.446
29.027,4.400,10000.446
29.017,4.400,10000.446
29.024,4.400,10000.446
29.017,4.400,10000.446
29.017,4.400,10000.446
29.014,4.400,10000.446
29.024,4.400,10000.446
29.027,4.400,10000.446
29.031,4.400,10000.446
29.021,4.400,10000.446
29.032,4.600,10000.448
29.034,4.600,10000.448
29.035,4.600,10000.448
29.032,4.600,10000.448
29.045,4.600,10000.448
29.034,4.600,10000.448
29.034,4.600,10000.448
29.039,4.600,10000.448
29.014,4.600,10000.448
29.035,4.600,10000.448
29.028,4.600,10000.448
29.045,4.600,10000.448
29.025,4.600,10000.448
29.032,4.500,10000.447
29.035,4.500,10000.447
29.028,4.500,10000.447
29.025,4.500,10000.447
29.004,4.500,10000.447
29.015,4.500,10000.447
29.022,4.500,10000.447
29.027,4.500,10000.447
29.014,4.500,10000.447
29.025,4.500,10000.447
29.018,4.500,10000.447
29.036,4.500,10000.447
29.021,4.500,10000.447
29.014,4.500,10000.447
29.025,4.400,10000.446
29.018,4.400,10000.446
29.012,4.400,10000.446
29.02,4.400,10000.446
29.02,4.400,10000.446
29.031,4.400,10000.446
29.035,4.400,10000.446
29.012,4.400,10000.446
29.024,4.400,10000.446
29.044,4.400,10000.446
29.021,4.400,10000.446
29.029,4.400,10000.446
29.017,4.400,10000.446
29.034,4.400,10000.446
29.02,4.400,10000.446
29.022,4.400,10000.446
29.027,4.400,10000.446
29.021,4.400,10000.446
29.011,4.400,10000.446
29.024,4.400,10000.446
29.015,4.400,10000.446
29.02,4.400,10000.446
29.025,4.400,10000.446
29.018,4.400,10000.446
29.008,4.400,10000.446
29.039,4.400,10000.446
29.025,4.400,10000.446
29.02,4.600,10000.448
29.008,4.600,10000.448
29.027,4.600,10000.448
29.029,4.600,10000.448
29.01,4.600,10000.448
29.014,4.600,10000.448
29.017,4.600,10000.448
29.034,4.600,10000.448
29.022,4.600,10000.448
29.029,4.600,10000.448
29.034,4.600,10000.448
29.012,4.600,10000.448
29.012,4.600,10000.448
29.018,4.500,10000.447
29.039,4.500,10000.447
29.012,4.500,10000.447
29.027,4.500,10000.447
29.035,4.500,10000.447
29.025,4.500,10000.447
29.017,4.500,10000.447
29.024,4.500,10000.447
29.018,4.500,10000.447
29.025,4.500,10000.447
29.021,4.500,10000.447
29.022,4.500,10000.447
29.017,4.500,10000.447
29.015,4.500,10000.447
29.027,4.600,10000.448
29.014,4.600,10000.448
29.017,4.600,10000.448
29.014,4.600,10000.448
29.007,4.600,10000.448
29.015,4.600,10000.448
29.015,4.600,10000.448
29.021,4.600,10000.448
29.022,4.600,10000.448
29.017,4.600,10000.448
29.018,4.600,10000.448
29.012,4.600,10000.448
29.029,4.600,10000.448
29.017,4.500,10000.447
29.021,4.500,10000.447
29.02,4.500,10000.447
29.015,4.500,10000.447
29.025,4.500,10000.447
29.018,4.500,10000.447
29.021,4.500,10000.447
29.02,4.500,10000.447
29.017,4.500,10000.447
29.021,4.500,10000.447
29.022,4.500,10000.447
29.022,4.500,10000.447
29.025,4.500,10000.447
29.022,4.500,10000.447
29.024,4.500,10000.447
29.004,4.500,10000.447
29.029,4.500,10000.447
29.021,4.500,10000.447
29.011,4.500,10000.447
29.021,4.500,10000.447
29.017,4.500,10000.447
29.027,4.500,10000.447
29.011,4.500,10000.447
29.021,4.500,10000.447
29.014,4.500,10000.447
29.021,4.500,10000.447
29.012,4.500,10000.447
29.011,4.600,10000.448
29.01,4.600,10000.448
29.015,4.600,10000.448
29.01,4.600,10000.448
29.018,4.600,10000.448
29.017,4.600,10000.448
29.02,4.600,10000.448
29.018,4.600,10000.448
29.021,4.600,10000.448
29.004,4.600,10000.448
29.015,4.600,10000.448
29.015,4.600,10000.448
29.032,4.600,10000.448
29.008,4.400,10000.446
29.018,4.400,10000.446
29.02,4.400,10000.446
29.022,4.400,10000.446
29.018,4.400,10000.446
29.004,4.400,10000.446
29.015,4.400,10000.446
29.022,4.400,10000.446
29.015,4.400,10000.446
29.012,4.400,10000.446
29.025,4.400,10000.446
29.014,4.400,10000.446
29.008,4.400,10000.446
29.027,4.400,10000.446
29.021,4.400,10000.446
29.008,4.400,10000.446
29.011,4.400,10000.446
29.02,4.400,10000.446
29.017,4.400,10000.446
29.01,4.400,10000.446
29.001,4.400,10000.446
29.012,4.400,10000.446
29.011,4.400,10000.446
29.008,4.400,10000.446
29.02,4.400,10000.446
29.017,4.400,10000.446
29.025,4.400,10000.446
29.012,4.500,10000.447
29.01,4.500,10000.447
29.025,4.500,10000.447
29.028,4.500,10000.447
29.027,4.500,10000.447
29.012,4.500,10000.447
29.012,4.500,10000.447
29.008,4.500,10000.447
29.021,4.500,10000.447
29.005,4.500,10000.447
29.005,4.500,10000.447
29.004,4.500,10000.447
29.008,4.500,10000.447
29.014,4.500,10000.447
29.004,4.400,10000.446
29.017,4.400,10000.446
29.01,4.400,10000.446
28.995,4.400,10000.446
29.007,4.400,10000.446
29.017,4.400,10000.446
29.004,4.400,10000.446
29.007,4.400,10000.446
29.017,4.400,10000.446
29.021,4.400,10000.446
29.004,4.400,10000.446
29.003,4.400,10000.446
29.014,4.400,10000.446
29.004,4.400,10000.446
29.008,4.400,10000.446
29.008,4.400,10000.446
29.0,4.400,10000.446
29.017,4.400,10000.446
29.042,4.400,10000.446
29.073,4.400,10000.446
29.157,4.400,10000.446
29.237,4.400,10000.446
29.323,4.400,10000.446
29.43,4.400,10000.446
29.54,4.400,10000.446
29.625,4.400,10000.446
29.75,4.300,10000.445
29.827,4.300,10000.445
29.909,4.300,10000.445
29.973,4.300,10000.445
30.055,4.300,10000.445
30.11,4.300,10000.445
30.149,4.300,10000.445
30.175,4.300,10000.445
30.196,4.300,10000.445
30.193,4.300,10000.445
30.195,4.300,10000.445
30.193,4.300,10000.445
30.173,4.300,10000.445
30.152,4.300,10000.445
30.149,4.000,10000.442
30.126,4.000,10000.442
30.09,4.000,10000.442
30.055,4.000,10000.442
30.04,4.000,10000.442
30.025,4.000,10000.442
30.002,4.000,10000.442
29.969,4.000,10000.442
29.972,4.000,10000.442
29.947,4.000,10000.442
29.942,4.000,10000.442
29.915,4.000,10000.442
29.927,4.000,10000.442
29.93,4.800,10000.45
29.912,4.800,10000.45
29.922,4.800,10000.45
29.926,4.800,10000.45
29.932,4.800,10000.45
29.943,4.800,10000.45
29.955,4.800,10000.45
29.966,4.800,10000.45
29.983,4.800,10000.45
29.987,4.800,10000.45
29.983,4.800,10000.45
29.996,4.800,10000.45
30.006,4.800,10000.45
30.002,4.800,10000.45
30.012,5.200,10000.454
30.019,5.200,10000.454
30.012,5.200,10000.454
30.02,5.200,10000.454
30.012,5.200,10000.454
30.015,5.200,10000.454
30.013,5.200,10000.454
30.012,5.200,10000.454
30.016,5.200,10000.454
30.003,5.200,10000.454
30.022,5.200,10000.454
30.015,5.200,10000.454
30.025,5.200,10000.454
30.002,5.100,10000.453
30.016,5.100,10000.453
30.006,5.100,10000.453
30.007,5.100,10000.453
30.019,5.100,10000.453
30.005,5.100,10000.453
30.009,5.100,10000.453
30.002,5.100,10000.453
30.01,5.100,10000.453
30.002,5.100,10000.453
30.003,5.100,10000.453
30.013,5.100,10000.453
30.005,5.100,10000.453
30.002,5.200,10000.454
30.0,5.200,10000.454
30.006,5.200,10000.454
30.016,5.200,10000.454
30.012,5.200,10000.454
30.007,5.200,10000.454
30.009,5.200,10000.454
30.016,5.200,10000.454
30.016,5.200,10000.454
30.026,5.200,10000.454
30.022,5.200,10000.454
30.006,5.200,10000.454
30.022,5.200,10000.454
30.02,5.200,10000.454
30.029,5.300,10000.455
30.025,5.300,10000.455
30.022,5.300,10000.455
30.025,5.300,10000.455
30.017,5.300,10000.455
30.016,5.300,10000.455
30.02,5.300,10000.455
30.023,5.300,10000.455
30.026,5.300,10000.455
30.022,5.300,10000.455
30.022,5.300,10000.455
30.023,5.300,10000.455
30.007,5.300,10000.455
30.036,5.400,10000.456
30.037,5.400,10000.456
30.029,5.400,10000.456
30.013,5.400,10000.456
30.016,5.400,10000.456
30.027,5.400,10000.456
30.015,5.400,10000.456
30.016,5.400,10000.456
30.022,5.400,10000.456
30.009,5.400,10000.456
30.017,5.400,10000.456
30.007,5.400,10000.456
30.022,5.400,10000.456
30.019,5.400,10000.456
30.025,5.700,10000.459
30.03,5.700,10000.459
30.015,5.700,10000.459
30.019,5.700,10000.459
30.036,5.700,10000.459
30.026,5.700,10000.459
30.037,5.700,10000.459
30.033,5.700,10000.459
30.013,5.700,10000.459
30.026,5.700,10000.459
30.033,5.700,10000.459
30.023,5.700,10000.459
30.042,5.700,10000.459
30.039,5.800,10000.46
30.045,5.800,10000.46
30.023,5.800,10000.46
30.025,5.800,10000.46
30.03,5.800,10000.46
30.005,5.800,10000.46
30.016,5.800,10000.46
30.02,5.800,10000.46
30.015,5.800,10000.46
30.025,5.800,10000.46
30.023,5.800,10000.46
30.045,5.800,10000.46
30.04,5.800,10000.46
30.035,5.800,10000.46
30.015,5.600,10000.458
30.025,5.600,10000.458
30.03,5.600,10000.458
30.047,5.600,10000.458
30.032,5.600,10000.458
30.026,5.600,10000.458
30.045,5.600,10000.458
30.042,5.600,10000.458
30.013,5.600,10000.458
30.02,5.600,10000.458
30.022,5.600,10000.458
30.027,5.600,10000.458
30.006,5.600,10000.458
30.022,5.600,10000.458
30.023,5.600,10000.458
30.017,5.600,10000.458
30.019,5.600,10000.458
30.026,5.600,10000.458
30.009,5.600,10000.458
30.026,5.600,10000.458
30.027,5.600,10000.458
30.027,5.600,10000.458
30.03,5.600,10000.458
30.007,5.600,10000.458
30.036,5.600,10000.458
30.037,5.600,10000.458
30.037,6.000,10000.462
30.023,6.000,10000.462
30.03,6.000,10000.462
30.029,6.000,10000.462
30.019,6.000,10000.462
30.013,6.000,10000.462
30.025,6.000,10000.462
30.033,6.000,10000.462
30.036,6.000,10000.462
30.049,6.000,10000.462
30.047,6.000,10000.462
30.029,6.000,10000.462
30.026,6.000,10000.462
30.032,6.000,10000.462
30.047,5.600,10000.458
30.033,5.600,10000.458
30.012,5.600,10000.458
30.03,5.600,10000.458
30.04,5.600,10000.458
30.003,5.600,10000.458
30.003,5.600,10000.458
30.016,5.600,10000.458
30.002,5.600,10000.458
30.015,5.600,10000.458
30.029,5.600,10000.458
30.022,5.600,10000.458
30.037,5.600,10000.458
30.002,5.900,10000.461
30.03,5.900,10000.461
30.012,5.900,10000.461
30.009,5.900,10000.461
30.023,5.900,10000.461
30.035,5.900,10000.461
30.046,5.900,10000.461
30.027,5.900,10000.461
30.023,5.900,10000.461
30.03,5.900,10000.461
30.032,5.900,10000.461
30.037,5.900,10000.461
30.016,5.900,10000.461
30.047,5.900,10000.461
30.026,5.800,10000.46
30.036,5.800,10000.46
30.015,5.800,10000.46
30.026,5.800,10000.46
30.032,5.800,10000.46
30.026,5.800,10000.46
30.019,5.800,10000.46
30.015,5.800,10000.46
30.015,5.800,10000.46
30.017,5.800,10000.46
30.043,5.800,10000.46
30.025,5.800,10000.46
30.003,5.800,10000.46
30.01,5.400,10000.456
30.035,5.400,10000.456
30.023,5.400,10000.456
30.025,5.400,10000.456
30.033,5.400,10000.456
30.025,5.400,10000.456
30.013,5.400,10000.456
30.023,5.400,10000.456
30.023,5.400,10000.456
30.012,5.400,10000.456
30.013,5.400,10000.456
30.023,5.400,10000.456
30.003,5.400,10000.456
30.017,5.700,10000.459
30.007,5.700,10000.459
30.019,5.700,10000.459
30.04,5.700,10000.459
30.013,5.700,10000.459
30.03,5.700,10000.459
30.023,5.700,10000.459
30.013,5.700,10000.459
30.022,5.700,10000.459
30.033,5.700,10000.459
30.025,5.700,10000.459
30.013,5.700,10000.459
30.019,5.700,10000.459
30.026,5.700,10000.459
30.037,5.900,10000.461
30.035,5.900,10000.461
30.013,5.900,10000.461
30.027,5.900,10000.461
30.01,5.900,10000.461
30.017,5.900,10000.461
30.016,5.900,10000.461
29.995,5.900,10000.461
30.022,5.900,10000.461
30.033,5.900,10000.461
30.023,5.900,10000.461
30.036,5.900,10000.461
30.019,5.900,10000.461
30.016,5.800,10000.46
30.015,5.800,10000.46
30.003,5.800,10000.46
30.016,5.800,10000.46
30.043,5.800,10000.46
30.02,5.800,10000.46
30.012,5.800,10000.46
30.019,5.800,10000.46
30.019,5.800,10000.46
30.039,5.800,10000.46
30.02,5.800,10000.46
30.015,5.800,10000.46
30.032,5.800,10000.46
30.007,5.800,10000.46
30.012,5.700,10000.459
30.012,5.700,10000.459
29.995,5.700,10000.459
30.016,5.700,10000.459
30.02,5.700,10000.459
30.023,5.700,10000.459
30.022,5.700,10000.459
30.025,5.700,10000.459
30.015,5.700,10000.459
30.019,5.700,10000.459
30.007,5.700,10000.459
30.009,5.700,10000.459
30.02,5.700,10000.459
30.029,5.700,10000.459
30.019,5.700,10000.459
30.002,5.700,10000.459
30.013,5.700,10000.459
30.033,5.700,10000.459
30.02,5.700,10000.459
30.025,5.700,10000.459
30.033,5.700,10000.459
30.016,5.700,10000.459
30.007,5.700,10000.459
30.019,5.700,10000.459
30.03,5.700,10000.459
30.003,5.700,10000.459
30.022,5.700,10000.459
30.009,5.700,10000.459
30.012,5.700,10000.459
30.029,5.700,10000.459
30.015,5.700,10000.459
30.013,5.700,10000.459
30.015,5.700,10000.459
30.0,5.700,10000.459
30.009,5.700,10000.459
30.009,5.700,10000.459
30.003,5.700,10000.459
30.005,5.700,10000.459
30.007,5.700,10000.459
29.999,5.700,10000.459
30.005,5.500,10000.457
30.007,5.500,10000.457
30.032,5.500,10000.457
30.022,5.500,10000.457
30.025,5.500,10000.457
30.02,5.500,10000.457
30.036,5.500,10000.457
30.032,5.500,10000.457
30.006,5.500,10000.457
30.025,5.500,10000.457
30.022,5.500,10000.457
30.006,5.500,10000.457
30.027,5.500,10000.457
30.029,5.600,10000.458
30.012,5.600,10000.458
30.002,5.600,10000.458
30.03,5.600,10000.458
30.025,5.600,10000.458
30.007,5.600,10000.458
30.007,5.600,10000.458
30.012,5.600,10000.458
30.002,5.600,10000.458
30.016,5.600,10000.458
29.992,5.600,10000.458
30.022,5.600,10000.458
30.017,5.600,10000.458
30.025,5.600,10000.458
30.015,5.700,10000.459
30.029,5.700,10000.459
30.015,5.700,10000.459
30.016,5.700,10000.459
30.037,5.700,10000.459
30.022,5.700,10000.459
30.019,5.700,10000.459
30.016,5.700,10000.459
29.995,5.700,10000.459
30.005,5.700,10000.459
29.999,5.700,10000.459
30.015,5.700,10000.459
30.002,5.700,10000.459
30.02,5.800,10000.46
30.009,5.800,10000.46
29.995,5.800,10000.46
30.046,5.800,10000.46
30.109,5.800,10000.46
30.158,5.800,10000.46
30.258,5.800,10000.46
30.322,5.800,10000.46
30.431,5.800,10000.46
30.542,5.800,10000.46
30.628,5.800,10000.46
30.713,5.800,10000.46
30.803,5.800,10000.46
30.895,5.800,10000.46
30.96,5.000,10000.452
31.037,5.000,10000.452
31.083,5.000,10000.452
31.109,5.000,10000.452
31.161,5.000,10000.452
31.169,5.000,10000.452
31.185,5.000,10000.452
31.203,5.000,10000.452
31.189,5.000,10000.452
31.172,5.000,10000.452
31.154,5.000,10000.452
31.132,5.000,10000.452
31.119,5.000,10000.452
31.093,5.100,10000.453
31.076,5.100,10000.453
31.035,5.100,10000.453
31.038,5.100,10000.453
31.015,5.100,10000.453
30.973,5.100,10000.453
30.962,5.100,10000.453
30.952,5.100,10000.453
30.957,5.100,10000.453
30.947,5.100,10000.453
30.921,5.100,10000.453
30.927,5.100,10000.453
30.93,5.100,10000.453
30.94,6.100,10000.463
30.941,6.100,10000.463
30.949,6.100,10000.463
30.931,6.100,10000.463
30.946,6.100,10000.463
30.962,6.100,10000.463
30.952,6.100,10000.463
30.975,6.100,10000.463
30.973,6.100,10000.463
30.983,6.100,10000.463
30.982,6.100,10000.463
31.005,6.100,10000.463
31.011,6.100,10000.463
31.02,6.100,10000.463
31.031,6.400,10000.466
31.012,6.400,10000.466
31.017,6.400,10000.466
31.006,6.400,10000.466
31.014,6.400,10000.466
31.022,6.400,10000.466
31.018,6.400,10000.466
31.03,6.400,10000.466
31.028,6.400,10000.466
31.012,6.400,10000.466
31.012,6.400,10000.466
31.009,6.400,10000.466
31.02,6.400,10000.466
31.008,6.400,10000.466
31.012,6.400,10000.466
31.014,6.400,10000.466
31.008,6.400,10000.466
30.986,6.400,10000.466
31.017,6.400,10000.466
31.006,6.400,10000.466
30.993,6.400,10000.466
31.002,6.400,10000.466
31.006,6.400,10000.466
31.014,6.400,10000.466
31.015,6.400,10000.466
31.012,6.400,10000.466
31.017,6.400,10000.466
31.011,6.700,10000.469
31.014,6.700,10000.469
31.011,6.700,10000.469
31.014,6.700,10000.469
31.005,6.700,10000.469
31.009,6.700,10000.469
31.02,6.700,10000.469
31.012,6.700,10000.469
31.012,6.700,10000.469
31.017,6.700,10000.469
31.011,6.700,10000.469
31.02,6.700,10000.469
31.033,6.700,10000.469
31.03,6.500,10000.467
31.022,6.500,10000.467
31.012,6.500,10000.467
31.033,6.500,10000.467
31.037,6.500,10000.467
31.028,6.500,10000.467
31.001,6.500,10000.467
31.008,6.500,10000.467
31.035,6.500,10000.467
31.02,6.500,10000.467
31.03,6.500,10000.467
31.037,6.500,10000.467
31.041,6.500,10000.467
31.037,6.500,10000.467
31.021,6.500,10000.467
31.031,6.500,10000.467
31.011,6.500,10000.467
31.014,6.500,10000.467
31.033,6.500,10000.467
31.033,6.500,10000.467
31.027,6.500,10000.467
31.021,6.500,10000.467
31.024,6.500,10000.467
31.02,6.500,10000.467
31.006,6.500,10000.467
31.014,6.500,10000.467
31.008,6.500,10000.467
31.012,6.900,10000.471
31.014,6.900,10000.471
31.031,6.900,10000.471
31.021,6.900,10000.471
31.021,6.900,10000.471
31.027,6.900,10000.471
31.012,6.900,10000.471
31.033,6.900,10000.471
31.038,6.900,10000.471
31.034,6.900,10000.471
31.038,6.900,10000.471
31.046,6.900,10000.471
31.051,6.900,10000.471
31.027,6.900,10000.471
31.028,6.900,10000.471
31.038,6.900,10000.471
31.025,6.900,10000.471
31.03,6.900,10000.471
31.015,6.900,10000.471
31.021,6.900,10000.471
31.018,6.900,10000.471
31.021,6.900,10000.471
31.034,6.900,10000.471
31.015,6.900,10000.471
31.018,6.900,10000.471
31.018,6.900,10000.471
31.022,6.900,10000.471
31.022,6.900,10000.471
31.041,6.900,10000.471
31.009,6.900,10000.471
31.024,6.900,10000.471
31.025,6.900,10000.471
31.031,6.900,10000.471
31.017,6.900,10000.471
31.024,6.900,10000.471
31.024,6.900,10000.471
31.024,6.900,10000.471
31.009,6.900,10000.471
31.033,6.900,10000.471
31.025,6.900,10000.471
31.018,6.800,10000.47
31.037,6.800,10000.47
31.056,6.800,10000.47
31.051,6.800,10000.47
31.021,6.800,10000.47
31.046,6.800,10000.47
31.038,6.800,10000.47
31.041,6.800,10000.47
31.041,6.800,10000.47
31.031,6.800,10000.47
31.011,6.800,10000.47
31.025,6.800,10000.47
31.034,6.800,10000.47
31.017,6.800,10000.47
31.034,6.900,10000.471
31.008,6.900,10000.471
31.034,6.900,10000.471
31.018,6.900,10000.471
31.004,6.900,10000.471
31.033,6.900,10000.471
31.021,6.900,10000.471
31.015,6.900,10000.471
31.015,6.900,10000.471
31.035,6.900,10000.471
31.03,6.900,10000.471
31.028,6.900,10000.471
31.008,6.900,10000.471
31.038,6.900,10000.471
31.025,6.900,10000.471
31.025,6.900,10000.471
31.024,6.900,10000.471
31.024,6.900,10000.471
31.028,6.900,10000.471
31.035,6.900,10000.471
31.024,6.900,10000.471
31.018,6.900,10000.471
31.038,6.900,10000.471
31.028,6.900,10000.471
31.027,6.900,10000.471
31.008,6.900,10000.471
31.024,6.900,10000.471
31.02,6.900,10000.471
31.02,6.900,10000.471
31.02,6.900,10000.471
31.027,6.900,10000.471
31.027,6.900,10000.471
31.027,6.900,10000.471
31.009,6.900,10000.471
31.034,6.900,10000.471
31.02,6.900,10000.471
31.011,6.900,10000.471
31.028,6.900,10000.471
31.017,6.900,10000.471
31.02,6.900,10000.471
31.038,6.800,10000.47
31.046,6.800,10000.47
31.033,6.800,10000.47
31.028,6.800,10000.47
31.037,6.800,10000.47
31.028,6.800,10000.47
31.014,6.800,10000.47
31.011,6.800,10000.47
31.018,6.800,10000.47
30.996,6.800,10000.47
31.018,6.800,10000.47
31.022,6.800,10000.47
31.031,6.800,10000.47
31.017,6.800,10000.47
31.025,6.800,10000.47
31.04,6.800,10000.47
31.031,6.800,10000.47
31.012,6.800,10000.47
31.028,6.800,10000.47
31.03,6.800,10000.47
31.027,6.800,10000.47
31.031,6.800,10000.47
31.018,6.800,10000.47
31.035,6.800,10000.47
31.027,6.800,10000.47
31.014,6.800,10000.47
31.027,6.800,10000.47
31.014,6.900,10000.471
31.022,6.900,10000.471
31.018,6.900,10000.471
31.028,6.900,10000.471
31.024,6.900,10000.471
31.027,6.900,10000.471
31.014,6.900,10000.471
31.021,6.900,10000.471
31.02,6.900,10000.471
31.028,6.900,10000.471
31.025,6.900,10000.471
31.018,6.900,10000.471
31.038,6.900,10000.471
31.012,6.900,10000.471
31.034,6.900,10000.471
31.027,6.900,10000.471
31.027,6.900,10000.471
31.024,6.900,10000.471
31.021,6.900,10000.471
31.025,6.900,10000.471
31.028,6.900,10000.471
31.015,6.900,10000.471
31.004,6.900,10000.471
31.005,6.900,10000.471
31.027,6.900,10000.471
31.005,6.900,10000.471
30.983,6.700,10000.469
31.012,6.700,10000.469
31.018,6.700,10000.469
31.03,6.700,10000.469
31.021,6.700,10000.469
31.028,6.700,10000.469
31.015,6.700,10000.469
31.025,6.700,10000.469
31.018,6.700,10000.469
31.009,6.700,10000.469
31.018,6.700,10000.469
31.012,6.700,10000.469
31.022,6.700,10000.469
31.021,6.700,10000.469
31.03,7.000,10000.472
31.017,7.000,10000.472
31.012,7.000,10000.472
31.015,7.000,10000.472
31.028,7.000,10000.472
31.012,7.000,10000.472
31.02,7.000,10000.472
31.03,7.000,10000.472
31.022,7.000,10000.472
31.002,7.000,10000.472
31.035,7.000,10000.472
31.025,7.000,10000.472
31.02,7.000,10000.472
31.02,7.000,10000.472
31.021,7.000,10000.472
31.012,7.000,10000.472
31.018,7.000,10000.472
31.015,7.000,10000.472
31.005,7.000,10000.472
31.02,7.000,10000.472
31.043,7.000,10000.472
31.027,7.000,10000.472
31.017,7.000,10000.472
31.028,7.000,10000.472
31.022,7.000,10000.472
31.021,7.000,10000.472
31.006,7.000,10000.472
31.017,6.800,10000.47
31.018,6.800,10000.47
31.024,6.800,10000.47
31.021,6.800,10000.47
31.002,6.800,10000.47
31.005,6.800,10000.47
31.02,6.800,10000.47
31.004,6.800,10000.47
31.021,6.800,10000.47
31.027,6.800,10000.47
31.012,6.800,10000.47
31.001,6.800,10000.47
31.015,6.800,10000.47
31.021,6.800,10000.47
31.018,6.800,10000.47
30.998,6.800,10000.47
31.017,6.800,10000.47
30.992,6.800,10000.47
31.001,6.800,10000.47
31.001,6.800,10000.47
31.017,6.800,10000.47
31.018,6.800,10000.47
31.03,6.800,10000.47
30.996,6.800,10000.47
31.004,6.800,10000.47
31.014,6.800,10000.47
31.006,6.800,10000.47
31.006,6.900,10000.471
31.031,6.900,10000.471
31.031,6.900,10000.471
31.017,6.900,10000.471
31.008,6.900,10000.471
31.022,6.900,10000.471
31.028,6.900,10000.471
31.02,6.900,10000.471
31.014,6.900,10000.471
31.025,6.900,10000.471
