timestamp,ambient_c,ambient_rh
1521196850.00,33.399,38.709
1521196851.61,33.399,38.713
1521196853.22,33.397,38.708
1521196854.84,33.402,38.717
1521196856.45,33.403,38.708
1521196858.06,33.405,38.718
1521196859.67,33.406,38.704
1521196861.28,33.413,38.706
1521196862.89,33.409,38.708
1521196864.50,33.407,38.708
1521196866.11,33.401,38.705
1521196867.72,33.401,38.706
1521196869.33,33.401,38.703
1521196870.94,33.397,38.701
1521196872.55,33.391,38.703
1521196874.16,33.397,38.708
1521196875.77,33.387,38.711
1521196877.38,33.391,38.710
1521196878.99,33.392,38.707
1521196880.61,33.391,38.708
1521196882.22,33.392,38.708
1521196883.83,33.397,38.708
1521196885.44,33.398,38.709
1521196887.05,33.402,38.707
1521196888.66,33.397,38.713
1521196890.27,33.393,38.706
1521196891.88,33.399,38.711
1521196893.49,33.394,38.706
1521196895.10,33.392,38.706
1521196896.71,33.394,38.703
1521196898.32,33.391,38.706
1521196899.93,33.395,38.707
1521196901.54,33.401,38.716
1521196903.15,33.394,38.712
1521196904.76,33.395,38.713
1521196906.38,33.401,38.707
1521196907.99,33.399,38.704
1521196909.60,33.395,38.709
1521196911.21,33.399,38.710
1521196912.82,33.395,38.708
1521196914.43,33.402,38.715
1521196916.04,33.397,38.716
1521196917.65,33.399,38.720
1521196919.26,33.394,38.727
1521196920.87,33.405,38.723
1521196922.48,33.402,38.724
1521196924.09,33.402,38.718
1521196925.70,33.407,38.721
1521196927.31,33.414,38.721
1521196928.92,33.407,38.718
1521196930.53,33.405,38.715
1521196932.15,33.401,38.713
1521196933.76,33.405,38.710
1521196935.37,33.409,38.706
1521196936.98,33.414,38.707
1521196938.59,33.410,38.704
1521196940.20,33.409,38.701
1521196941.81,33.406,38.705
1521196943.42,33.409,38.713
1521196945.03,33.414,38.709
1521196946.64,33.411,38.703
1521196948.25,33.410,38.703
1521196949.86,33.406,38.702
1521196951.47,33.403,38.705
1521196953.08,33.406,38.709
1521196954.69,33.398,38.709
1521196956.30,33.401,38.711
1521196957.92,33.405,38.706
1521196959.53,33.402,38.701
1521196961.14,33.401,38.702
1521196962.75,33.401,38.703
1521196964.36,33.406,38.702
1521196965.97,33.409,38.706
1521196967.58,33.401,38.708
1521196969.19,33.407,38.708
1521196970.80,33.407,38.707
1521196972.41,33.407,38.703
1521196974.02,33.407,38.703
1521196975.63,33.405,38.703
1521196977.24,33.402,38.705
1521196978.85,33.411,38.707
1521196980.46,33.413,38.705
1521196982.07,33.407,38.703
1521196983.69,33.413,38.702
1521196985.30,33.418,38.704
1521196986.91,33.413,38.701
1521196988.52,33.413,38.702
1521196990.13,33.413,38.701
1521196991.74,33.423,38.703
1521196993.35,33.419,38.695
1521196994.96,33.418,38.697
1521196996.57,33.417,38.691
1521196998.18,33.411,38.694
1521196999.79,33.414,38.695
1521197001.40,33.415,38.687
1521197003.01,33.418,38.693
1521197004.62,33.413,38.681
1521197006.23,33.421,38.688
1521197007.84,33.422,38.693
1521197009.46,33.411,38.684
1521197011.07,33.418,38.681
1521197012.68,33.409,38.678
1521197014.29,33.407,38.682
1521197015.90,33.414,38.689
1521197017.51,33.411,38.688
1521197019.12,33.399,38.685
1521197020.73,33.411,38.683
1521197022.34,33.406,38.696
1521197023.95,33.418,38.687
1521197025.56,33.414,38.692
1521197027.17,33.406,38.686
1521197028.78,33.406,38.689
1521197030.39,33.407,38.686
1521197032.00,33.405,38.678
1521197033.62,33.411,38.686
1521197035.23,33.411,38.679
1521197036.84,33.410,38.683
1521197038.45,33.401,38.681
1521197040.06,33.405,38.680
1521197041.67,33.409,38.683
1521197043.28,33.402,38.682
1521197044.89,33.405,38.680
1521197046.50,33.411,38.683
1521197048.11,33.411,38.684
1521197049.72,33.410,38.679
1521197051.33,33.402,38.681
1521197052.94,33.402,38.676
1521197054.55,33.401,38.676
1521197056.16,33.405,38.674
1521197057.77,33.406,38.677
1521197059.39,33.411,38.674
1521197061.00,33.401,38.673
1521197062.61,33.403,38.680
1521197064.22,33.399,38.670
1521197065.83,33.402,38.671
1521197067.44,33.406,38.665
1521197069.05,33.394,38.658
1521197070.66,33.393,38.659
1521197072.27,33.401,38.658
1521197073.88,33.392,38.654
1521197075.49,33.398,38.658
1521197077.10,33.401,38.654
1521197078.71,33.394,38.655
1521197080.32,33.399,38.655
1521197081.93,33.395,38.654
1521197083.54,33.402,38.654
1521197085.16,33.398,38.647
1521197086.77,33.397,38.651
1521197088.38,33.394,38.646
1521197089.99,33.393,38.637
1521197091.60,33.394,38.628
1521197093.21,33.401,38.628
1521197094.82,33.403,38.624
1521197096.43,33.397,38.616
1521197098.04,33.391,38.608
1521197099.65,33.394,38.610
1521197101.26,33.402,38.607
1521197102.87,33.401,38.593
1521197104.48,33.387,38.591
1521197106.09,33.394,38.584
1521197107.70,33.392,38.572
1521197109.31,33.383,38.566
1521197110.93,33.390,38.567
1521197112.54,33.390,38.558
1521197114.15,33.386,38.553
1521197115.76,33.387,38.548
1521197117.37,33.384,38.540
1521197118.98,33.380,38.529
1521197120.59,33.379,38.522
1521197122.20,33.366,38.517
1521197123.81,33.378,38.512
1521197125.42,33.370,38.508
1521197127.03,33.363,38.499
1521197128.64,33.368,38.503
1521197130.25,33.363,38.497
1521197131.86,33.362,38.493
1521197133.47,33.356,38.482
1521197135.08,33.347,38.483
1521197136.70,33.354,38.474
1521197138.31,33.348,38.469
1521197139.92,33.350,38.468
1521197141.53,33.346,38.460
1521197143.14,33.331,38.455
1521197144.75,33.340,38.456
1521197146.36,33.340,38.456
1521197147.97,33.343,38.453
1521197149.58,33.338,38.445
1521197151.19,33.339,38.444
1521197152.80,33.338,38.445
1521197154.41,33.334,38.431
1521197156.02,33.331,38.428
1521197157.63,33.331,38.426
1521197159.24,33.319,38.419
1521197160.85,33.320,38.417
1521197162.47,33.315,38.414
1521197164.08,33.316,38.419
1521197165.69,33.309,38.415
1521197167.30,33.308,38.405
1521197168.91,33.295,38.400
1521197170.52,33.291,38.394
1521197172.13,33.295,38.393
1521197173.74,33.292,38.395
1521197175.35,33.291,38.391
1521197176.96,33.293,38.385
1521197178.57,33.281,38.377
1521197180.18,33.276,38.377
1521197181.79,33.279,38.368
1521197183.40,33.272,38.365
1521197185.01,33.276,38.362
1521197186.63,33.271,38.359
1521197188.24,33.266,38.355
1521197189.85,33.266,38.356
1521197191.46,33.258,38.353
1521197193.07,33.261,38.347
1521197194.68,33.260,38.348
1521197196.29,33.246,38.341
1521197197.90,33.249,38.341
1521197199.51,33.249,38.323
1521197201.12,33.242,38.322
1521197202.73,33.244,38.317
1521197204.34,33.240,38.319
1521197205.95,33.226,38.310
1521197207.56,33.232,38.304
1521197209.17,33.226,38.294
1521197210.78,33.222,38.297
1521197212.40,33.224,38.290
1521197214.01,33.222,38.286
1521197215.62,33.217,38.285
1521197217.23,33.214,38.285
1521197218.84,33.210,38.280
1521197220.45,33.212,38.275
1521197222.06,33.213,38.274
1521197223.67,33.210,38.269
1521197225.28,33.205,38.263
1521197226.89,33.197,38.261
1521197228.50,33.201,38.252
1521197230.11,33.195,38.247
1521197231.72,33.197,38.242
1521197233.33,33.190,38.237
1521197234.94,33.183,38.240
1521197236.55,33.185,38.235
1521197238.17,33.178,38.230
1521197239.78,33.173,38.229
1521197241.39,33.178,38.230
1521197243.00,33.173,38.218
1521197244.61,33.163,38.219
1521197246.22,33.163,38.212
1521197247.83,33.165,38.205
1521197249.44,33.157,38.201
1521197251.05,33.144,38.194
1521197252.66,33.144,38.198
1521197254.27,33.142,38.197
1521197255.88,33.139,38.195
1521197257.49,33.134,38.189
1521197259.10,33.123,38.189
1521197260.71,33.120,38.184
1521197262.32,33.126,38.182
1521197263.94,33.120,38.178
1521197265.55,33.122,38.187
1521197267.16,33.118,38.178
1521197268.77,33.115,38.172
1521197270.38,33.115,38.177
1521197271.99,33.111,38.177
1521197273.60,33.114,38.182
1521197275.21,33.100,38.172
1521197276.82,33.100,38.170
1521197278.43,33.087,38.159
1521197280.04,33.088,38.157
1521197281.65,33.087,38.150
1521197283.26,33.081,38.147
1521197284.87,33.075,38.147
1521197286.48,33.073,38.148
1521197288.09,33.069,38.144
1521197289.71,33.067,38.143
1521197291.32,33.063,38.136
1521197292.93,33.052,38.139
1521197294.54,33.057,38.142
1521197296.15,33.053,38.139
1521197297.76,33.055,38.141
1521197299.37,33.049,38.142
1521197300.98,33.047,38.144
1521197302.59,33.043,38.143
1521197304.20,33.037,38.144
1521197305.81,33.025,38.146
1521197307.42,33.028,38.144
1521197309.03,33.031,38.145
1521197310.64,33.024,38.146
1521197312.25,33.027,38.147
1521197313.86,33.014,38.139
1521197315.48,33.016,38.142
1521197317.09,33.018,38.143
1521197318.70,33.013,38.146
1521197320.31,33.012,38.149
1521197321.92,33.014,38.155
1521197323.53,33.013,38.149
1521197325.14,33.006,38.153
1521197326.75,33.001,38.157
1521197328.36,32.997,38.156
1521197329.97,32.998,38.165
1521197331.58,32.988,38.164
1521197333.19,32.985,38.163
1521197334.80,32.977,38.170
1521197336.41,32.982,38.170
1521197338.02,32.976,38.176
1521197339.63,32.978,38.175
1521197341.25,32.969,38.172
1521197342.86,32.969,38.176
1521197344.47,32.966,38.174
1521197346.08,32.961,38.179
1521197347.69,32.969,38.181
1521197349.30,32.965,38.177
1521197350.91,32.969,38.180
1521197352.52,32.965,38.188
1521197354.13,32.961,38.200
1521197355.74,32.957,38.200
1521197357.35,32.946,38.207
1521197358.97,32.953,38.208
1521197360.57,32.954,38.213
1521197362.18,32.951,38.211
1521197363.79,32.951,38.212
1521197365.40,32.950,38.218
1521197367.02,32.947,38.217
1521197368.63,32.938,38.227
1521197370.24,32.937,38.216
1521197371.85,32.937,38.218
1521197373.46,32.939,38.225
1521197375.07,32.934,38.231
1521197376.68,32.937,38.235
1521197378.29,32.935,38.241
1521197379.90,32.931,38.236
1521197381.51,32.923,38.235
1521197383.12,32.918,38.245
1521197384.73,32.915,38.252
1521197386.34,32.926,38.264
1521197387.95,32.917,38.268
1521197389.56,32.909,38.274
1521197391.17,32.902,38.265
1521197392.79,32.918,38.270
1521197394.40,32.922,38.277
1521197396.01,32.913,38.278
1521197397.62,32.911,38.270
1521197399.23,32.909,38.271
1521197400.84,32.906,38.268
1521197402.45,32.907,38.277
1521197404.06,32.905,38.277
1521197405.67,32.909,38.279
1521197407.28,32.902,38.277
1521197408.89,32.907,38.279
1521197410.50,32.899,38.284
1521197412.11,32.900,38.289
1521197413.72,32.902,38.287
1521197415.33,32.903,38.284
1521197416.94,32.899,38.286
1521197418.56,32.902,38.290
1521197420.17,32.902,38.291
1521197421.78,32.907,38.297
1521197423.39,32.903,38.288
1521197425.00,32.900,38.296
1521197426.61,32.899,38.294
1521197428.22,32.903,38.299
1521197429.83,32.895,38.295
1521197431.44,32.896,38.301
1521197433.05,32.888,38.302
1521197434.66,32.890,38.306
1521197436.27,32.900,38.306
1521197437.89,32.891,38.311
1521197439.49,32.884,38.311
1521197441.10,32.890,38.306
1521197442.71,32.888,38.314
1521197444.33,32.892,38.319
1521197445.94,32.898,38.315
1521197447.55,32.891,38.316
1521197449.16,32.891,38.322
1521197450.77,32.892,38.325
1521197452.38,32.895,38.325
1521197453.99,32.894,38.331
1521197455.60,32.895,38.337
1521197457.21,32.888,38.333
1521197458.82,32.887,38.331
1521197460.43,32.880,38.331
1521197462.04,32.887,38.333
1521197463.65,32.886,38.336
1521197465.26,32.882,38.333
1521197466.87,32.888,38.340
1521197468.48,32.898,38.339
1521197470.10,32.883,38.347
1521197471.71,32.890,38.345
1521197473.32,32.884,38.356
1521197474.93,32.880,38.353
1521197476.54,32.888,38.362
1521197478.15,32.878,38.358
1521197479.76,32.874,38.370
1521197481.37,32.878,38.365
1521197482.98,32.878,38.366
1521197484.59,32.879,38.365
1521197486.20,32.878,38.361
1521197487.82,32.882,38.361
1521197489.42,32.880,38.366
1521197491.03,32.891,38.366
1521197492.64,32.896,38.370
1521197494.25,32.883,38.368
1521197495.87,32.886,38.374
1521197497.48,32.876,38.372
1521197499.09,32.878,38.373
1521197500.70,32.876,38.374
1521197502.31,32.879,38.379
1521197503.92,32.882,38.381
1521197505.53,32.876,38.382
1521197507.14,32.883,38.376
1521197508.75,32.874,38.383
1521197510.36,32.878,38.382
1521197511.97,32.880,38.381
1521197513.59,32.875,38.382
1521197515.19,32.882,38.383
1521197516.81,32.886,38.388
1521197518.41,32.879,38.385
1521197520.02,32.882,38.388
1521197521.64,32.878,38.388
1521197523.25,32.878,38.394
1521197524.86,32.878,38.393
1521197526.47,32.890,38.394
1521197528.08,32.879,38.394
1521197529.69,32.883,38.398
1521197531.30,32.887,38.397
1521197532.91,32.886,38.398
1521197534.52,32.886,38.396
1521197536.13,32.890,38.401
1521197537.74,32.883,38.394
1521197539.35,32.876,38.398
1521197540.96,32.874,38.405
1521197542.57,32.871,38.415
1521197544.18,32.883,38.415
1521197545.79,32.872,38.420
1521197547.41,32.887,38.430
1521197549.02,32.884,38.433
1521197550.63,32.880,38.439
1521197552.24,32.882,38.441
1521197553.85,32.874,38.442
1521197555.46,32.875,38.451
1521197557.07,32.870,38.450
1521197558.68,32.871,38.446
1521197560.29,32.874,38.442
1521197561.90,32.871,38.450
1521197563.51,32.874,38.450
1521197565.12,32.879,38.451
1521197566.74,32.875,38.458
1521197568.34,32.870,38.461
1521197569.95,32.878,38.466
1521197571.57,32.876,38.463
1521197573.18,32.880,38.463
1521197574.79,32.880,38.463
1521197576.40,32.878,38.469
1521197578.01,32.878,38.475
1521197579.62,32.883,38.467
1521197581.23,32.884,38.471
1521197582.84,32.887,38.477
1521197584.45,32.891,38.477
1521197586.06,32.884,38.473
1521197587.67,32.882,38.473
1521197589.28,32.886,38.470
1521197590.89,32.891,38.472
1521197592.51,32.894,38.475
1521197594.11,32.894,38.477
1521197595.73,32.905,38.483
1521197597.33,32.909,38.477
1521197598.95,32.903,38.475
1521197600.56,32.894,38.473
1521197602.17,32.907,38.485
1521197603.78,32.902,38.477
1521197605.39,32.915,38.474
1521197607.00,32.905,38.472
1521197608.61,32.902,38.470
1521197610.22,32.906,38.476
1521197611.83,32.913,38.477
1521197613.44,32.910,38.476
1521197615.05,32.911,38.474
1521197616.67,32.909,38.476
1521197618.27,32.909,38.477
1521197619.89,32.913,38.484
1521197621.49,32.918,38.476
1521197623.10,32.914,38.473
1521197624.72,32.914,38.477
1521197626.33,32.910,38.474
1521197627.94,32.906,38.473
1521197629.55,32.919,38.481
1521197631.16,32.919,38.486
1521197632.77,32.913,38.479
1521197634.38,32.910,38.478
1521197635.99,32.911,38.477
1521197637.60,32.914,38.494
1521197639.21,32.910,38.490
1521197640.82,32.918,38.502
1521197642.43,32.918,38.509
1521197644.05,32.919,38.516
1521197645.66,32.918,38.516
1521197647.26,32.929,38.518
1521197648.87,32.935,38.523
1521197650.49,32.925,38.526
1521197652.10,32.929,38.525
1521197653.71,32.933,38.522
1521197655.32,32.929,38.529
1521197656.93,32.933,38.530
1521197658.54,32.929,38.529
1521197660.15,32.938,38.525
1521197661.76,32.935,38.524
1521197663.37,32.945,38.525
1521197664.98,32.945,38.526
1521197666.59,32.938,38.523
1521197668.20,32.949,38.530
1521197669.82,32.941,38.527
1521197671.42,32.946,38.538
1521197673.03,32.946,38.539
1521197674.65,32.943,38.536
1521197676.26,32.947,38.539
1521197677.87,32.954,38.542
1521197679.48,32.949,38.538
1521197681.09,32.954,38.536
1521197682.70,32.958,38.536
1521197684.31,32.961,38.529
1521197685.92,32.954,38.537
1521197687.53,32.951,38.536
1521197689.14,32.951,38.532
1521197690.75,32.959,38.535
1521197692.37,32.959,38.538
1521197693.98,32.968,38.535
1521197695.59,32.963,38.543
1521197697.19,32.963,38.536
1521197698.81,32.962,38.535
1521197700.41,32.959,38.538
1521197702.03,32.972,38.538
1521197703.64,32.969,38.544
1521197705.25,32.966,38.541
1521197706.86,32.966,38.544
1521197708.47,32.962,38.542
1521197710.08,32.973,38.541
1521197711.69,32.970,38.541
1521197713.30,32.970,38.550
1521197714.91,32.973,38.548
1521197716.52,32.978,38.549
1521197718.14,32.962,38.547
1521197719.75,32.973,38.546
1521197721.35,32.972,38.549
1521197722.97,32.977,38.555
1521197724.57,32.985,38.557
1521197726.18,32.980,38.551
1521197727.80,32.980,38.557
1521197729.41,32.989,38.560
1521197731.02,32.990,38.564
1521197732.63,32.982,38.557
1521197734.24,32.986,38.558
1521197735.85,32.996,38.558
1521197737.46,32.989,38.557
1521197739.07,32.994,38.558
1521197740.68,33.000,38.565
1521197742.29,32.996,38.561
1521197743.91,32.993,38.562
1521197745.52,32.989,38.558
1521197747.13,32.992,38.561
1521197748.74,32.994,38.557
1521197750.34,33.005,38.568
1521197751.95,33.002,38.565
1521197753.57,32.997,38.568
1521197755.18,33.008,38.576
1521197756.79,33.006,38.573
1521197758.40,33.001,38.572
1521197760.01,33.008,38.568
1521197761.62,33.000,38.564
1521197763.23,33.005,38.565
1521197764.84,33.005,38.576
1521197766.45,32.997,38.575
1521197768.06,33.002,38.573
1521197769.68,33.013,38.578
1521197771.29,33.013,38.579
1521197772.90,33.016,38.583
1521197774.51,33.013,38.580
1521197776.12,33.016,38.582
1521197777.73,33.016,38.575
1521197779.34,33.020,38.580
1521197780.95,33.022,38.585
1521197782.56,33.020,38.581
1521197784.17,33.018,38.584
1521197785.78,33.018,38.579
1521197787.39,33.031,38.582
1521197789.00,33.028,38.583
1521197790.61,33.033,38.586
1521197792.22,33.029,38.588
1521197793.83,33.031,38.589
1521197795.45,33.031,38.595
1521197797.06,33.035,38.583
1521197798.67,33.035,38.580
1521197800.27,33.031,38.582
1521197801.89,33.031,38.581
1521197803.50,33.032,38.584
1521197805.11,33.039,38.574
1521197806.72,33.039,38.577
1521197808.33,33.032,38.573
1521197809.94,33.036,38.571
1521197811.55,33.044,38.574
1521197813.16,33.037,38.578
1521197814.77,33.032,38.574
1521197816.38,33.036,38.580
1521197817.99,33.044,38.582
1521197819.60,33.037,38.580
1521197821.22,33.037,38.576
1521197822.83,33.037,38.581
1521197824.44,33.037,38.588
1521197826.05,33.040,38.585
1521197827.66,33.043,38.584
1521197829.27,33.041,38.594
1521197830.88,33.048,38.585
1521197832.49,33.047,38.595
1521197834.10,33.048,38.588
1521197835.71,33.044,38.597
1521197837.32,33.051,38.599
1521197838.93,33.049,38.593
1521197840.54,33.051,38.586
1521197842.15,33.044,38.589
1521197843.76,33.059,38.590
1521197845.37,33.064,38.593
1521197846.99,33.060,38.589
1521197848.60,33.060,38.594
1521197850.21,33.063,38.584
1521197851.82,33.056,38.593
1521197853.43,33.064,38.596
1521197855.03,33.063,38.596
1521197856.65,33.061,38.590
1521197858.26,33.072,38.591
1521197859.87,33.067,38.590
1521197861.48,33.068,38.586
1521197863.09,33.069,38.589
1521197864.70,33.071,38.592
1521197866.31,33.071,38.587
1521197867.92,33.059,38.592
1521197869.53,33.061,38.583
1521197871.14,33.068,38.582
1521197872.76,33.068,38.581
1521197874.37,33.072,38.585
1521197875.98,33.077,38.584
1521197877.59,33.079,38.591
1521197879.19,33.079,38.582
1521197880.81,33.073,38.590
1521197882.42,33.076,38.579
1521197884.03,33.073,38.582
1521197885.64,33.075,38.576
1521197887.25,33.079,38.578
1521197888.86,33.081,38.582
1521197890.47,33.080,38.582
1521197892.08,33.077,38.580
1521197893.69,33.084,38.585
1521197895.30,33.085,38.579
1521197896.91,33.083,38.569
1521197898.53,33.084,38.576
1521197900.14,33.091,38.576
1521197901.75,33.090,38.581
1521197903.36,33.092,38.579
1521197904.97,33.092,38.575
1521197906.58,33.088,38.581
1521197908.19,33.098,38.579
1521197909.80,33.096,38.581
1521197911.41,33.096,38.572
1521197913.02,33.095,38.577
1521197914.63,33.094,38.569
1521197916.24,33.096,38.578
1521197917.85,33.092,38.566
1521197919.46,33.100,38.572
1521197921.07,33.094,38.574
1521197922.68,33.107,38.566
1521197924.30,33.114,38.566
1521197925.91,33.108,38.566
1521197927.52,33.114,38.566
1521197929.13,33.106,38.569
1521197930.74,33.108,38.566
1521197932.35,33.112,38.564
1521197933.96,33.104,38.563
1521197935.57,33.112,38.569
1521197937.18,33.116,38.574
1521197938.79,33.116,38.568
1521197940.40,33.119,38.570
1521197942.01,33.114,38.565
1521197943.62,33.110,38.568
1521197945.23,33.111,38.564
1521197946.84,33.115,38.565
1521197948.45,33.112,38.566
1521197950.07,33.114,38.569
1521197951.68,33.115,38.568
1521197953.29,33.119,38.567
1521197954.90,33.122,38.564
1521197956.51,33.116,38.564
1521197958.12,33.119,38.566
1521197959.73,33.114,38.572
1521197961.34,33.118,38.566
1521197962.95,33.119,38.567
1521197964.56,33.116,38.572
1521197966.17,33.122,38.569
1521197967.78,33.120,38.564
1521197969.39,33.123,38.568
1521197971.00,33.122,38.570
1521197972.61,33.119,38.568
1521197974.22,33.123,38.574
1521197975.84,33.128,38.577
1521197977.45,33.124,38.579
1521197979.06,33.119,38.575
1521197980.67,33.128,38.576
1521197982.28,33.127,38.577
1521197983.89,33.128,38.578
1521197985.50,33.132,38.571
1521197987.11,33.134,38.569
1521197988.72,33.124,38.572
1521197990.33,33.131,38.574
1521197991.94,33.127,38.567
1521197993.55,33.134,38.575
1521197995.16,33.136,38.573
1521197996.77,33.135,38.572
1521197998.38,33.139,38.576
1521197999.99,33.138,38.578
1521198001.61,33.142,38.577
1521198003.22,33.149,38.580
1521198004.83,33.144,38.575
1521198006.44,33.140,38.576
1521198008.05,33.146,38.567
1521198009.66,33.147,38.567
1521198011.27,33.136,38.569
1521198012.88,33.144,38.571
1521198014.49,33.150,38.576
1521198016.10,33.140,38.576
1521198017.71,33.147,38.580
1521198019.32,33.146,38.571
1521198020.93,33.150,38.576
1521198022.54,33.149,38.571
1521198024.15,33.150,38.567
1521198025.76,33.147,38.566
1521198027.38,33.146,38.561
1521198028.99,33.149,38.562
1521198030.60,33.144,38.557
1521198032.21,33.154,38.564
1521198033.82,33.153,38.559
1521198035.43,33.162,38.555
1521198037.04,33.159,38.559
1521198038.65,33.158,38.562
1521198040.26,33.155,38.559
1521198041.87,33.158,38.559
1521198043.48,33.150,38.559
1521198045.09,33.154,38.553
1521198046.70,33.150,38.558
1521198048.31,33.150,38.557
1521198049.92,33.153,38.558
1521198051.53,33.153,38.560
1521198053.15,33.159,38.561
1521198054.76,33.157,38.559
1521198056.37,33.155,38.556
1521198057.98,33.157,38.553
1521198059.59,33.157,38.559
1521198061.20,33.154,38.556
1521198062.81,33.158,38.557
1521198064.42,33.163,38.559
1521198066.03,33.167,38.561
1521198067.64,33.165,38.559
1521198069.25,33.169,38.562
1521198070.86,33.167,38.560
1521198072.47,33.166,38.563
1521198074.08,33.166,38.559
1521198075.69,33.171,38.569
1521198077.30,33.165,38.562
1521198078.92,33.161,38.565
1521198080.53,33.165,38.569
1521198082.14,33.171,38.564
1521198083.75,33.167,38.568
1521198085.36,33.169,38.568
1521198086.97,33.177,38.574
1521198088.58,33.179,38.570
1521198090.19,33.182,38.567
1521198091.80,33.177,38.568
1521198093.41,33.183,38.567
1521198095.02,33.178,38.564
1521198096.63,33.178,38.567
1521198098.24,33.173,38.564
1521198099.85,33.171,38.563
1521198101.46,33.173,38.564
1521198103.08,33.181,38.559
1521198104.69,33.178,38.559
1521198106.30,33.181,38.565
1521198107.91,33.185,38.560
1521198109.52,33.189,38.557
1521198111.13,33.185,38.560
1521198112.74,33.187,38.569
1521198114.35,33.185,38.568
1521198115.96,33.189,38.573
1521198117.57,33.193,38.573
1521198119.18,33.190,38.562
1521198120.79,33.190,38.573
1521198122.40,33.195,38.568
1521198124.01,33.194,38.566
1521198125.62,33.201,38.569
1521198127.23,33.206,38.574
1521198128.85,33.191,38.565
1521198130.46,33.193,38.566
1521198132.07,33.183,38.570
1521198133.68,33.195,38.570
1521198135.29,33.191,38.585
1521198136.90,33.194,38.583
1521198138.51,33.189,38.588
1521198140.12,33.191,38.584
1521198141.73,33.198,38.591
1521198143.34,33.197,38.593
1521198144.95,33.201,38.583
1521198146.56,33.198,38.585
1521198148.17,33.190,38.584
1521198149.78,33.197,38.575
1521198151.39,33.189,38.582
1521198153.00,33.199,38.578
1521198154.62,33.201,38.586
1521198156.23,33.199,38.579
1521198157.84,33.197,38.582
1521198159.45,33.198,38.583
1521198161.06,33.193,38.582
1521198162.67,33.203,38.582
1521198164.28,33.206,38.584
1521198165.89,33.202,38.585
1521198167.50,33.214,38.578
1521198169.11,33.214,38.576
1521198170.72,33.212,38.575
1521198172.33,33.203,38.577
1521198173.94,33.206,38.574
1521198175.55,33.205,38.576
1521198177.16,33.210,38.576
1521198178.77,33.212,38.570
1521198180.39,33.205,38.570
1521198182.00,33.202,38.568
1521198183.61,33.212,38.564
1521198185.22,33.220,38.563
1521198186.83,33.217,38.565
1521198188.44,33.209,38.562
1521198190.05,33.213,38.564
1521198191.66,33.212,38.558
1521198193.27,33.210,38.559
1521198194.88,33.212,38.559
1521198196.49,33.216,38.557
1521198198.10,33.214,38.556
1521198199.71,33.214,38.559
1521198201.32,33.225,38.559
1521198202.93,33.218,38.563
1521198204.54,33.216,38.554
1521198206.16,33.214,38.559
1521198207.77,33.217,38.556
1521198209.38,33.214,38.559
1521198210.99,33.214,38.556
1521198212.60,33.212,38.555
1521198214.21,33.213,38.556
1521198215.82,33.217,38.555
1521198217.43,33.214,38.553
1521198219.04,33.214,38.554
1521198220.65,33.213,38.559
1521198222.26,33.217,38.556
1521198223.87,33.214,38.557
1521198225.48,33.209,38.563
1521198227.09,33.213,38.562
1521198228.70,33.221,38.563
1521198230.31,33.214,38.561
1521198231.93,33.216,38.563
1521198233.54,33.217,38.563
1521198235.15,33.218,38.561
1521198236.76,33.214,38.560
1521198238.37,33.213,38.563
1521198239.98,33.225,38.561
1521198241.59,33.225,38.564
1521198243.20,33.220,38.564
1521198244.81,33.224,38.567
1521198246.42,33.220,38.564
1521198248.03,33.217,38.562
1521198249.64,33.222,38.567
1521198251.25,33.221,38.563
1521198252.86,33.213,38.559
1521198254.47,33.216,38.565
1521198256.08,33.222,38.566
1521198257.70,33.222,38.563
1521198259.31,33.222,38.561
1521198260.92,33.220,38.559
1521198262.53,33.220,38.562
1521198264.14,33.226,38.559
1521198265.75,33.226,38.563
1521198267.36,33.226,38.566
1521198268.97,33.232,38.567
1521198270.58,33.237,38.559
1521198272.19,33.226,38.562
1521198273.80,33.229,38.561
1521198275.41,33.236,38.550
1521198277.02,33.230,38.552
1521198278.63,33.229,38.550
1521198280.24,33.232,38.553
1521198281.85,33.233,38.556
1521198283.47,33.232,38.551
1521198285.08,33.230,38.552
1521198286.69,33.236,38.552
1521198288.30,33.237,38.546
1521198289.91,33.241,38.554
1521198291.52,33.233,38.551
1521198293.13,33.234,38.545
1521198294.74,33.244,38.545
1521198296.35,33.240,38.544
1521198297.96,33.228,38.541
1521198299.57,33.244,38.538
1521198301.18,33.234,38.531
1521198302.79,33.240,38.534
1521198304.40,33.241,38.538
1521198306.01,33.245,38.538
1521198307.62,33.250,38.544
1521198309.24,33.244,38.543
1521198310.85,33.246,38.538
1521198312.46,33.246,38.543
1521198314.07,33.248,38.540
1521198315.68,33.240,38.537
1521198317.29,33.248,38.543
1521198318.90,33.250,38.538
1521198320.51,33.248,38.538
1521198322.12,33.242,38.532
1521198323.73,33.242,38.534
1521198325.34,33.248,38.531
1521198326.95,33.240,38.526
1521198328.56,33.245,38.530
1521198330.17,33.240,38.527
1521198331.78,33.242,38.531
1521198333.39,33.244,38.520
1521198335.01,33.245,38.526
1521198336.62,33.240,38.524
1521198338.23,33.245,38.522
1521198339.84,33.245,38.528
1521198341.45,33.248,38.521
1521198343.06,33.238,38.530
1521198344.67,33.238,38.518
1521198346.28,33.240,38.523
1521198347.89,33.244,38.525
1521198349.50,33.238,38.516
