timestamp,LM399-P15-fast6
1500796441.501,6890061.8
1500796441.839,6890064.3
1500796442.176,6890066.8
1500796442.514,6890061.8
1500796442.852,6890061.8
1500796443.189,6890061.8
1500796443.527,6890064.3
1500796443.865,6890061.8
1500796444.202,6890061.8
1500796444.540,6890059.2
1500796444.878,6890064.3
1500796445.215,6890066.8
1500796445.553,6890064.3
1500796445.891,6890064.3
1500796446.228,6890059.2
1500796446.566,6890059.2
1500796446.904,6890064.3
1500796447.241,6890061.8
1500796447.579,6890064.3
1500796447.917,6890061.8
1500796448.254,6890064.3
1500796448.592,6890064.3
1500796448.930,6890064.3
1500796449.267,6890061.8
1500796449.605,6890059.2
1500796449.943,6890061.8
1500796450.280,6890064.3
1500796450.618,6890064.3
1500796450.956,6890061.8
1500796451.293,6890059.2
1500796451.631,6890061.8
1500796451.969,6890064.3
1500796452.306,6890066.8
1500796452.644,6890066.8
1500796452.982,6890059.2
1500796453.319,6890059.2
1500796453.657,6890059.2
1500796453.994,6890061.8
1500796454.332,6890064.3
1500796454.670,6890059.2
1500796455.007,6890061.8
1500796455.346,6890061.8
1500796455.683,6890061.8
1500796456.021,6890064.3
1500796456.358,6890061.8
1500796456.696,6890061.8
1500796457.034,6890061.8
1500796457.371,6890056.7
1500796457.709,6890061.8
1500796458.046,6890059.2
1500796458.384,6890059.2
1500796458.722,6890061.8
1500796459.059,6890056.7
1500796459.397,6890061.8
1500796459.735,6890061.8
1500796460.072,6890061.8
1500796460.410,6890061.8
1500796460.748,6890059.2
1500796461.085,6890059.2
1500796461.423,6890064.3
1500796461.761,6890061.8
1500796462.098,6890056.7
1500796462.436,6890061.8
1500796462.774,6890061.8
1500796463.111,6890061.8
1500796463.449,6890061.8
1500796463.787,6890061.8
1500796464.124,6890064.3
1500796464.462,6890064.3
1500796464.800,6890061.8
1500796465.137,6890061.8
1500796465.475,6890059.2
1500796465.812,6890054.2
1500796466.150,6890061.8
1500796466.488,6890061.8
1500796466.825,6890064.3
1500796467.163,6890059.2
1500796467.501,6890061.8
1500796467.839,6890056.7
1500796468.176,6890059.2
1500796468.514,6890059.2
1500796468.852,6890056.7
1500796469.189,6890066.8
1500796469.527,6890061.8
1500796469.865,6890059.2
1500796470.202,6890061.8
1500796470.540,6890061.8
1500796470.877,6890061.8
1500796471.215,6890059.2
1500796471.553,6890059.2
1500796471.891,6890064.3
1500796472.228,6890061.8
1500796472.566,6890061.8
1500796472.904,6890061.8
1500796473.241,6890059.2
1500796473.579,6890059.2
1500796473.916,6890059.2
1500796474.254,6890061.8
1500796474.592,6890061.8
1500796474.929,6890064.3
1500796475.267,6890064.3
1500796475.605,6890061.8
1500796475.943,6890056.7
1500796476.280,6890059.2
1500796476.618,6890061.8
1500796476.956,6890061.8
1500796477.293,6890061.8
1500796477.631,6890061.8
1500796477.968,6890059.2
1500796478.306,6890064.3
1500796478.644,6890061.8
1500796478.981,6890061.8
1500796479.319,6890059.2
1500796479.657,6890064.3
1500796479.994,6890061.8
1500796480.332,6890061.8
1500796480.670,6890061.8
1500796481.007,6890059.2
1500796481.345,6890059.2
1500796481.683,6890059.2
1500796482.020,6890061.8
1500796482.358,6890056.7
1500796482.696,6890059.2
1500796483.033,6890061.8
1500796483.371,6890059.2
1500796483.709,6890059.2
1500796484.046,6890059.2
1500796484.384,6890061.8
1500796484.722,6890059.2
1500796485.059,6890059.2
1500796485.397,6890061.8
1500796485.735,6890061.8
1500796486.072,6890061.8
1500796486.410,6890059.2
1500796486.748,6890061.8
1500796487.085,6890059.2
1500796487.423,6890059.2
1500796487.761,6890056.7
1500796488.098,6890059.2
1500796488.436,6890056.7
1500796488.773,6890061.8
1500796489.111,6890054.2
1500796489.449,6890056.7
1500796489.786,6890054.2
1500796490.124,6890059.2
1500796490.462,6890059.2
1500796490.799,6890061.8
1500796491.137,6890059.2
1500796491.475,6890056.7
1500796491.816,6890059.2
1500796492.150,6890056.7
1500796492.488,6890059.2
1500796492.825,6890059.2
1500796493.163,6890056.7
1500796493.501,6890059.2
1500796493.838,6890054.2
1500796494.176,6890061.8
1500796494.514,6890061.8
1500796494.851,6890059.2
1500796495.189,6890059.2
1500796495.527,6890059.2
1500796495.865,6890056.7
1500796496.202,6890059.2
1500796496.540,6890056.7
1500796496.877,6890056.7
1500796497.215,6890059.2
1500796497.553,6890056.7
1500796497.890,6890056.7
1500796498.228,6890059.2
1500796498.566,6890059.2
1500796498.903,6890054.2
1500796499.241,6890056.7
1500796499.579,6890061.8
1500796499.916,6890056.7
1500796500.254,6890061.8
1500796500.592,6890061.8
1500796500.929,6890061.8
1500796501.267,6890056.7
1500796501.605,6890059.2
1500796501.942,6890061.8
1500796502.280,6890059.2
1500796502.617,6890059.2
1500796502.955,6890056.7
1500796503.293,6890059.2
1500796503.630,6890059.2
1500796503.968,6890056.7
1500796504.306,6890059.2
1500796504.644,6890056.7
1500796504.981,6890059.2
1500796505.320,6890056.7
1500796505.657,6890059.2
1500796505.994,6890054.2
1500796506.332,6890056.7
1500796506.670,6890059.2
1500796507.007,6890059.2
1500796507.345,6890056.7
1500796507.683,6890061.8
1500796508.020,6890061.8
1500796508.358,6890056.7
1500796508.696,6890064.3
1500796509.033,6890061.8
1500796509.371,6890061.8
1500796509.709,6890059.2
1500796510.046,6890056.7
1500796510.384,6890061.8
1500796510.722,6890056.7
1500796511.059,6890056.7
1500796511.397,6890061.8
1500796511.735,6890061.8
1500796512.072,6890059.2
1500796512.410,6890066.8
1500796512.748,6890061.8
1500796513.085,6890059.2
1500796513.423,6890061.8
1500796513.761,6890064.3
1500796514.098,6890061.8
1500796514.436,6890061.8
1500796514.773,6890059.2
1500796515.111,6890059.2
1500796515.449,6890061.8
1500796515.786,6890064.3
1500796516.124,6890061.8
1500796516.462,6890061.8
1500796516.799,6890056.7
1500796517.137,6890059.2
1500796517.475,6890059.2
1500796517.813,6890059.2
1500796518.150,6890061.8
1500796518.488,6890061.8
1500796518.826,6890059.2
1500796519.163,6890061.8
1500796519.501,6890056.7
1500796519.838,6890061.8
1500796520.176,6890061.8
1500796520.514,6890059.2
1500796520.852,6890061.8
1500796521.189,6890059.2
1500796521.527,6890059.2
1500796521.865,6890064.3
1500796522.202,6890061.8
1500796522.540,6890056.7
1500796522.877,6890059.2
1500796523.215,6890056.7
1500796523.553,6890061.8
1500796523.890,6890059.2
1500796524.228,6890059.2
1500796524.566,6890059.2
1500796524.904,6890059.2
1500796525.241,6890061.8
1500796525.579,6890056.7
1500796525.916,6890061.8
1500796526.254,6890061.8
1500796526.592,6890056.7
1500796526.929,6890059.2
1500796527.267,6890059.2
1500796527.605,6890059.2
1500796527.942,6890056.7
1500796528.280,6890059.2
1500796528.618,6890061.8
1500796528.955,6890059.2
1500796529.293,6890064.3
1500796529.631,6890059.2
1500796529.968,6890059.2
1500796530.306,6890056.7
1500796530.644,6890059.2
1500796530.981,6890056.7
1500796531.319,6890059.2
1500796531.657,6890059.2
1500796531.994,6890059.2
1500796532.332,6890059.2
1500796532.670,6890054.2
1500796533.007,6890061.8
1500796533.345,6890061.8
1500796533.683,6890061.8
1500796534.020,6890061.8
1500796534.358,6890061.8
1500796534.696,6890061.8
1500796535.033,6890059.2
1500796535.371,6890059.2
1500796535.709,6890059.2
1500796536.046,6890056.7
1500796536.384,6890059.2
1500796536.722,6890056.7
1500796537.059,6890059.2
1500796537.397,6890059.2
1500796537.735,6890061.8
1500796538.072,6890064.3
1500796538.410,6890064.3
1500796538.747,6890064.3
1500796539.085,6890064.3
1500796539.423,6890066.8
1500796539.760,6890059.2
1500796540.098,6890064.3
1500796540.436,6890066.8
1500796540.774,6890066.8
1500796541.111,6890061.8
1500796541.449,6890064.3
1500796541.787,6890064.3
1500796542.124,6890061.8
1500796542.462,6890059.2
1500796542.800,6890064.3
1500796543.137,6890064.3
1500796543.475,6890061.8
1500796543.813,6890064.3
1500796544.150,6890064.3
1500796544.488,6890061.8
1500796544.825,6890064.3
1500796545.163,6890064.3
1500796545.501,6890059.2
1500796545.838,6890064.3
1500796546.176,6890061.8
1500796546.514,6890066.8
1500796546.851,6890061.8
1500796547.189,6890064.3
1500796547.527,6890061.8
1500796547.865,6890064.3
1500796548.202,6890059.2
1500796548.540,6890059.2
1500796548.878,6890061.8
1500796549.215,6890061.8
1500796549.553,6890059.2
1500796549.890,6890061.8
1500796550.228,6890059.2
1500796550.566,6890061.8
1500796550.903,6890059.2
1500796551.241,6890059.2
1500796551.578,6890061.8
1500796551.916,6890061.8
1500796552.254,6890064.3
1500796552.592,6890064.3
1500796552.929,6890064.3
1500796553.267,6890064.3
1500796553.605,6890064.3
1500796553.942,6890069.4
1500796554.280,6890064.3
1500796554.618,6890066.8
1500796554.955,6890066.8
1500796555.293,6890066.8
1500796555.631,6890059.2
1500796555.968,6890061.8
1500796556.306,6890064.3
1500796556.644,6890064.3
1500796556.981,6890064.3
1500796557.319,6890069.4
1500796557.657,6890066.8
1500796557.994,6890064.3
1500796558.332,6890064.3
1500796558.670,6890069.4
1500796559.007,6890064.3
1500796559.345,6890066.8
1500796559.683,6890066.8
1500796560.020,6890066.8
1500796560.358,6890064.3
1500796560.696,6890064.3
1500796561.033,6890064.3
1500796561.371,6890064.3
1500796561.709,6890066.8
1500796562.046,6890069.4
1500796562.384,6890069.4
1500796562.721,6890064.3
1500796563.059,6890064.3
1500796563.397,6890064.3
1500796563.734,6890066.8
1500796564.072,6890064.3
1500796564.410,6890066.8
1500796564.747,6890066.8
1500796565.085,6890064.3
1500796565.423,6890069.4
1500796565.760,6890066.8
1500796566.098,6890059.2
1500796566.436,6890069.4
1500796566.773,6890061.8
1500796567.111,6890061.8
1500796567.449,6890061.8
1500796567.786,6890066.8
1500796568.124,6890061.8
1500796568.462,6890061.8
1500796568.799,6890064.3
1500796569.137,6890064.3
1500796569.475,6890064.3
1500796569.812,6890066.8
1500796570.150,6890064.3
1500796570.488,6890064.3
1500796570.825,6890064.3
1500796571.163,6890066.8
1500796571.501,6890061.8
1500796571.838,6890061.8
1500796572.176,6890066.8
1500796572.514,6890061.8
1500796572.851,6890064.3
1500796573.189,6890066.8
1500796573.527,6890059.2
1500796573.864,6890061.8
1500796574.202,6890061.8
1500796574.540,6890061.8
1500796574.877,6890056.7
1500796575.215,6890059.2
1500796575.553,6890059.2
1500796575.890,6890061.8
1500796576.228,6890064.3
1500796576.566,6890064.3
1500796576.903,6890059.2
1500796577.241,6890064.3
1500796577.579,6890069.4
1500796577.916,6890059.2
1500796578.254,6890061.8
1500796578.592,6890059.2
1500796578.929,6890061.8
1500796579.267,6890064.3
1500796579.605,6890064.3
1500796579.942,6890056.7
1500796580.280,6890061.8
1500796580.617,6890064.3
1500796580.955,6890066.8
1500796581.293,6890059.2
1500796581.630,6890064.3
1500796581.968,6890064.3
1500796582.306,6890064.3
1500796582.644,6890061.8
1500796582.981,6890064.3
1500796583.319,6890059.2
1500796583.657,6890061.8
1500796583.994,6890064.3
1500796584.332,6890059.2
1500796584.669,6890064.3
1500796585.007,6890064.3
1500796585.345,6890064.3
1500796585.683,6890064.3
1500796586.020,6890061.8
1500796586.358,6890064.3
1500796586.696,6890059.2
1500796587.033,6890059.2
1500796587.371,6890061.8
1500796587.708,6890061.8
1500796588.046,6890059.2
1500796588.384,6890061.8
1500796588.721,6890059.2
1500796589.059,6890056.7
1500796589.397,6890059.2
1500796589.734,6890061.8
1500796590.072,6890059.2
1500796590.410,6890061.8
1500796590.748,6890066.8
1500796591.085,6890064.3
1500796591.423,6890064.3
1500796591.761,6890061.8
1500796592.098,6890059.2
1500796592.436,6890059.2
1500796592.773,6890059.2
1500796593.111,6890059.2
1500796593.449,6890059.2
1500796593.786,6890061.8
1500796594.124,6890059.2
1500796594.462,6890059.2
1500796594.799,6890056.7
1500796595.137,6890064.3
1500796595.475,6890061.8
1500796595.812,6890064.3
1500796596.150,6890056.7
1500796596.488,6890059.2
1500796596.825,6890059.2
1500796597.163,6890056.7
1500796597.501,6890056.7
1500796597.838,6890061.8
1500796598.176,6890064.3
1500796598.514,6890061.8
1500796598.851,6890061.8
1500796599.189,6890059.2
1500796599.526,6890061.8
1500796599.864,6890059.2
1500796600.202,6890059.2
1500796600.539,6890056.7
1500796600.877,6890061.8
1500796601.215,6890059.2
1500796601.553,6890059.2
1500796601.890,6890061.8
1500796602.228,6890064.3
1500796602.566,6890061.8
1500796602.903,6890061.8
1500796603.241,6890059.2
1500796603.578,6890061.8
1500796603.916,6890061.8
1500796604.254,6890056.7
1500796604.591,6890061.8
1500796604.929,6890059.2
1500796605.267,6890061.8
1500796605.605,6890061.8
1500796605.942,6890061.8
1500796606.280,6890061.8
1500796606.618,6890061.8
1500796606.955,6890064.3
1500796607.293,6890064.3
1500796607.630,6890061.8
1500796607.968,6890059.2
1500796608.306,6890059.2
1500796608.644,6890059.2
1500796608.981,6890061.8
1500796609.319,6890061.8
1500796609.657,6890059.2
1500796609.994,6890064.3
1500796610.332,6890061.8
1500796610.669,6890059.2
1500796611.007,6890061.8
1500796611.345,6890061.8
1500796611.682,6890059.2
1500796612.020,6890061.8
1500796612.357,6890059.2
1500796612.695,6890059.2
1500796613.033,6890061.8
1500796613.371,6890059.2
1500796613.708,6890056.7
1500796614.046,6890059.2
1500796614.384,6890061.8
1500796614.721,6890061.8
1500796615.059,6890064.3
1500796615.397,6890059.2
1500796615.734,6890061.8
1500796616.072,6890061.8
1500796616.410,6890066.8
1500796616.747,6890061.8
1500796617.085,6890064.3
1500796617.423,6890064.3
1500796617.760,6890061.8
1500796618.098,6890061.8
1500796618.436,6890061.8
1500796618.773,6890061.8
1500796619.111,6890064.3
1500796619.449,6890061.8
1500796619.786,6890064.3
1500796620.124,6890061.8
1500796620.462,6890066.8
1500796620.799,6890066.8
1500796621.137,6890066.8
1500796621.475,6890064.3
1500796621.812,6890066.8
1500796622.150,6890069.4
1500796622.488,6890064.3
1500796622.825,6890066.8
1500796623.163,6890064.3
1500796623.501,6890064.3
1500796623.838,6890061.8
1500796624.176,6890066.8
1500796624.513,6890061.8
1500796624.851,6890064.3
1500796625.189,6890061.8
1500796625.527,6890061.8
1500796625.864,6890059.2
1500796626.202,6890064.3
1500796626.539,6890061.8
1500796626.877,6890064.3
1500796627.215,6890066.8
1500796627.552,6890064.3
1500796627.890,6890066.8
1500796628.228,6890066.8
1500796628.566,6890066.8
1500796628.903,6890064.3
1500796629.241,6890064.3
1500796629.579,6890064.3
1500796629.916,6890059.2
1500796630.254,6890064.3
1500796630.591,6890066.8
1500796630.929,6890064.3
1500796631.267,6890066.8
1500796631.604,6890064.3
1500796631.942,6890061.8
1500796632.280,6890066.8
1500796632.617,6890064.3
1500796632.955,6890064.3
1500796633.293,6890061.8
1500796633.630,6890066.8
1500796633.968,6890069.4
1500796634.306,6890066.8
1500796634.643,6890069.4
1500796634.981,6890066.8
1500796635.319,6890064.3
1500796635.656,6890061.8
1500796635.994,6890061.8
1500796636.332,6890061.8
1500796636.669,6890061.8
1500796637.007,6890064.3
1500796637.345,6890064.3
1500796637.682,6890059.2
1500796638.020,6890066.8
1500796638.358,6890064.3
1500796638.696,6890064.3
1500796639.033,6890061.8
1500796639.371,6890064.3
1500796639.708,6890066.8
1500796640.046,6890059.2
1500796640.384,6890064.3
1500796640.721,6890066.8
1500796641.059,6890064.3
1500796641.397,6890064.3
1500796641.734,6890064.3
1500796642.072,6890061.8
1500796642.410,6890066.8
1500796642.747,6890066.8
1500796643.085,6890066.8
1500796643.423,6890064.3
1500796643.760,6890064.3
1500796644.098,6890059.2
1500796644.436,6890064.3
1500796644.773,6890064.3
1500796645.111,6890061.8
1500796645.449,6890061.8
1500796645.786,6890064.3
1500796646.124,6890061.8
1500796646.462,6890061.8
1500796646.799,6890064.3
1500796647.137,6890066.8
1500796647.475,6890066.8
1500796647.812,6890064.3
1500796648.150,6890064.3
1500796648.487,6890064.3
1500796648.825,6890064.3
1500796649.163,6890066.8
1500796649.500,6890064.3
1500796649.838,6890066.8
1500796650.176,6890064.3
1500796650.513,6890064.3
1500796650.851,6890064.3
1500796651.189,6890064.3
1500796651.527,6890066.8
1500796651.864,6890064.3
1500796652.202,6890064.3
1500796652.539,6890064.3
1500796652.877,6890059.2
1500796653.215,6890064.3
1500796653.552,6890069.4
1500796653.890,6890066.8
1500796654.228,6890064.3
1500796654.566,6890069.4
1500796654.903,6890064.3
1500796655.241,6890064.3
1500796655.579,6890064.3
1500796655.916,6890064.3
1500796656.254,6890066.8
1500796656.591,6890064.3
1500796656.929,6890066.8
1500796657.267,6890064.3
1500796657.604,6890064.3
1500796657.942,6890064.3
1500796658.280,6890064.3
1500796658.617,6890064.3
1500796658.955,6890066.8
1500796659.293,6890061.8
1500796659.631,6890061.8
1500796659.968,6890064.3
1500796660.306,6890064.3
1500796660.643,6890069.4
1500796660.981,6890064.3
1500796661.319,6890066.8
1500796661.656,6890061.8
1500796661.994,6890069.4
1500796662.332,6890061.8
1500796662.669,6890064.3
1500796663.007,6890061.8
1500796663.345,6890066.8
1500796663.682,6890066.8
1500796664.020,6890064.3
1500796664.358,6890066.8
1500796664.695,6890064.3
1500796665.033,6890059.2
1500796665.371,6890064.3
1500796665.708,6890061.8
1500796666.046,6890064.3
1500796666.384,6890066.8
1500796666.721,6890061.8
1500796667.059,6890066.8
1500796667.397,6890064.3
1500796667.734,6890066.8
1500796668.072,6890064.3
1500796668.410,6890061.8
1500796668.747,6890061.8
1500796669.085,6890069.4
1500796669.423,6890066.8
1500796669.760,6890061.8
1500796670.098,6890069.4
1500796670.436,6890066.8
1500796670.773,6890064.3
1500796671.111,6890064.3
1500796671.449,6890064.3
1500796671.786,6890064.3
1500796672.124,6890064.3
1500796672.461,6890064.3
1500796672.799,6890064.3
1500796673.137,6890064.3
1500796673.474,6890066.8
1500796673.812,6890061.8
1500796674.150,6890061.8
1500796674.487,6890064.3
1500796674.825,6890061.8
1500796675.163,6890059.2
1500796675.501,6890059.2
1500796675.838,6890059.2
1500796676.176,6890059.2
1500796676.514,6890061.8
1500796676.851,6890064.3
1500796677.189,6890064.3
1500796677.527,6890064.3
1500796677.864,6890061.8
1500796678.202,6890061.8
1500796678.540,6890061.8
1500796678.877,6890064.3
1500796679.215,6890059.2
1500796679.552,6890064.3
1500796679.890,6890064.3
1500796680.228,6890061.8
1500796680.565,6890061.8
1500796680.903,6890064.3
1500796681.241,6890056.7
1500796681.579,6890064.3
1500796681.916,6890064.3
1500796682.254,6890061.8
1500796682.592,6890059.2
1500796682.929,6890061.8
1500796683.267,6890064.3
1500796683.604,6890061.8
1500796683.942,6890061.8
1500796684.280,6890061.8
1500796684.617,6890061.8
1500796684.955,6890061.8
1500796685.292,6890059.2
1500796685.630,6890061.8
1500796685.968,6890064.3
1500796686.306,6890061.8
1500796686.643,6890064.3
1500796686.981,6890061.8
1500796687.319,6890061.8
1500796687.656,6890061.8
1500796687.994,6890061.8
1500796688.332,6890061.8
1500796688.669,6890064.3
1500796689.007,6890064.3
1500796689.345,6890059.2
1500796689.682,6890064.3
1500796690.020,6890059.2
1500796690.358,6890056.7
1500796690.695,6890061.8
1500796691.033,6890061.8
1500796691.371,6890061.8
1500796691.708,6890061.8
1500796692.046,6890059.2
1500796692.384,6890061.8
1500796692.721,6890064.3
1500796693.059,6890059.2
1500796693.397,6890061.8
1500796693.734,6890064.3
1500796694.072,6890059.2
1500796694.410,6890061.8
1500796694.747,6890064.3
1500796695.085,6890061.8
1500796695.423,6890059.2
1500796695.760,6890059.2
1500796696.098,6890061.8
1500796696.436,6890064.3
1500796696.773,6890061.8
1500796697.111,6890059.2
1500796697.448,6890061.8
1500796697.786,6890061.8
1500796698.124,6890064.3
1500796698.461,6890064.3
1500796698.799,6890064.3
1500796699.137,6890066.8
1500796699.475,6890066.8
1500796699.812,6890064.3
1500796700.150,6890071.9
1500796700.487,6890061.8
1500796700.825,6890066.8
1500796701.163,6890064.3
1500796701.501,6890066.8
1500796701.838,6890064.3
1500796702.176,6890061.8
1500796702.514,6890064.3
1500796702.851,6890064.3
1500796703.189,6890064.3
1500796703.527,6890064.3
1500796703.864,6890066.8
1500796704.202,6890066.8
1500796704.539,6890064.3
1500796704.877,6890061.8
1500796705.215,6890066.8
1500796705.552,6890069.4
1500796705.890,6890061.8
1500796706.228,6890061.8
1500796706.566,6890061.8
1500796706.903,6890061.8
1500796707.241,6890066.8
1500796707.579,6890066.8
1500796707.916,6890064.3
1500796708.254,6890066.8
1500796708.591,6890066.8
1500796708.929,6890064.3
1500796709.267,6890064.3
1500796709.604,6890064.3
1500796709.942,6890061.8
1500796710.280,6890064.3
1500796710.617,6890064.3
1500796710.955,6890064.3
1500796711.293,6890066.8
1500796711.630,6890061.8
1500796711.968,6890059.2
1500796712.306,6890064.3
1500796712.643,6890061.8
1500796712.981,6890061.8
1500796713.319,6890069.4
1500796713.656,6890069.4
1500796713.994,6890061.8
1500796714.332,6890066.8
1500796714.669,6890066.8
1500796715.007,6890064.3
1500796715.345,6890064.3
1500796715.682,6890064.3
1500796716.020,6890064.3
1500796716.358,6890064.3
1500796716.695,6890066.8
1500796717.033,6890066.8
1500796717.371,6890061.8
1500796717.708,6890066.8
1500796718.046,6890061.8
1500796718.384,6890064.3
1500796718.721,6890064.3
1500796719.059,6890066.8
1500796719.397,6890064.3
1500796719.734,6890064.3
1500796720.072,6890069.4
1500796720.410,6890064.3
1500796720.747,6890061.8
1500796721.085,6890066.8
1500796721.423,6890066.8
1500796721.760,6890071.9
1500796722.098,6890064.3
1500796722.435,6890064.3
1500796722.773,6890064.3
1500796723.111,6890064.3
1500796723.448,6890066.8
1500796723.786,6890069.4
1500796724.124,6890066.8
1500796724.462,6890066.8
1500796724.800,6890066.8
1500796725.137,6890066.8
1500796725.475,6890061.8
1500796725.812,6890066.8
1500796726.150,6890064.3
1500796726.487,6890066.8
1500796726.825,6890066.8
1500796727.163,6890066.8
1500796727.501,6890064.3
1500796727.838,6890061.8
1500796728.176,6890069.4
1500796728.514,6890064.3
1500796728.851,6890066.8
1500796729.189,6890064.3
1500796729.527,6890064.3
1500796729.864,6890064.3
1500796730.202,6890061.8
1500796730.540,6890064.3
1500796730.877,6890069.4
1500796731.215,6890061.8
1500796731.553,6890066.8
1500796731.890,6890064.3
1500796732.228,6890064.3
1500796732.566,6890064.3
1500796732.903,6890066.8
1500796733.241,6890064.3
1500796733.578,6890064.3
1500796733.916,6890061.8
1500796734.254,6890064.3
1500796734.591,6890064.3
1500796734.929,6890059.2
1500796735.267,6890064.3
1500796735.604,6890064.3
1500796735.942,6890064.3
1500796736.280,6890064.3
1500796736.617,6890064.3
1500796736.955,6890069.4
1500796737.293,6890066.8
1500796737.630,6890064.3
1500796737.968,6890064.3
1500796738.306,6890061.8
1500796738.643,6890064.3
1500796738.981,6890064.3
1500796739.319,6890064.3
1500796739.656,6890064.3
1500796739.994,6890064.3
1500796740.332,6890061.8
1500796740.669,6890064.3
1500796741.007,6890059.2
1500796741.345,6890061.8
1500796741.682,6890064.3
1500796742.020,6890061.8
1500796742.358,6890069.4
1500796742.695,6890059.2
1500796743.033,6890064.3
1500796743.370,6890061.8
1500796743.708,6890064.3
1500796744.046,6890061.8
1500796744.384,6890066.8
1500796744.721,6890059.2
1500796745.059,6890064.3
1500796745.397,6890066.8
1500796745.734,6890064.3
1500796746.072,6890066.8
1500796746.409,6890061.8
1500796746.747,6890066.8
1500796747.085,6890061.8
1500796747.422,6890061.8
1500796747.760,6890064.3
1500796748.098,6890061.8
1500796748.436,6890061.8
1500796748.773,6890064.3
1500796749.111,6890064.3
1500796749.449,6890064.3
1500796749.786,6890064.3
1500796750.124,6890064.3
1500796750.462,6890061.8
1500796750.799,6890061.8
1500796751.137,6890061.8
1500796751.475,6890061.8
1500796751.812,6890061.8
1500796752.150,6890061.8
1500796752.488,6890064.3
1500796752.825,6890061.8
1500796753.163,6890061.8
1500796753.500,6890066.8
1500796753.838,6890064.3
1500796754.176,6890061.8
1500796754.514,6890064.3
1500796754.851,6890064.3
1500796755.189,6890064.3
1500796755.527,6890061.8
1500796755.864,6890061.8
1500796756.202,6890064.3
1500796756.540,6890061.8
1500796756.877,6890064.3
1500796757.215,6890061.8
1500796757.552,6890061.8
1500796757.890,6890064.3
1500796758.228,6890059.2
1500796758.565,6890064.3
1500796758.903,6890064.3
1500796759.241,6890064.3
1500796759.578,6890064.3
1500796759.916,6890066.8
1500796760.254,6890061.8
1500796760.591,6890064.3
1500796760.929,6890064.3
1500796761.267,6890066.8
1500796761.604,6890066.8
1500796761.942,6890066.8
1500796762.280,6890066.8
1500796762.617,6890066.8
1500796762.955,6890064.3
1500796763.293,6890064.3
1500796763.630,6890064.3
1500796763.968,6890061.8
1500796764.306,6890066.8
1500796764.643,6890064.3
1500796764.981,6890061.8
1500796765.319,6890066.8
1500796765.656,6890064.3
1500796765.994,6890064.3
1500796766.332,6890064.3
1500796766.669,6890064.3
1500796767.007,6890064.3
1500796767.345,6890064.3
1500796767.682,6890069.4
1500796768.020,6890066.8
1500796768.358,6890064.3
1500796768.696,6890064.3
1500796769.033,6890064.3
1500796769.371,6890064.3
1500796769.708,6890064.3
1500796770.046,6890064.3
1500796770.383,6890064.3
1500796770.721,6890066.8
1500796771.059,6890064.3
1500796771.396,6890064.3
1500796771.734,6890064.3
1500796772.072,6890061.8
1500796772.409,6890061.8
1500796772.747,6890064.3
1500796773.085,6890066.8
1500796773.423,6890064.3
1500796773.760,6890064.3
1500796774.098,6890064.3
1500796774.435,6890059.2
1500796774.773,6890066.8
1500796775.111,6890066.8
1500796775.449,6890064.3
1500796775.786,6890064.3
1500796776.124,6890066.8
1500796776.462,6890061.8
1500796776.799,6890061.8
1500796777.137,6890064.3
1500796777.475,6890064.3
1500796777.812,6890064.3
1500796778.150,6890064.3
1500796778.487,6890064.3
1500796778.825,6890064.3
1500796779.163,6890061.8
1500796779.501,6890066.8
1500796779.838,6890064.3
1500796780.176,6890066.8
1500796780.513,6890064.3
1500796780.851,6890064.3
1500796781.189,6890064.3
1500796781.526,6890064.3
1500796781.864,6890059.2
1500796782.202,6890064.3
1500796782.539,6890061.8
1500796782.877,6890059.2
1500796783.215,6890066.8
1500796783.552,6890066.8
1500796783.890,6890061.8
1500796784.228,6890061.8
1500796784.566,6890064.3
1500796784.903,6890061.8
1500796785.241,6890064.3
1500796785.578,6890064.3
1500796785.916,6890059.2
1500796786.254,6890061.8
1500796786.591,6890061.8
1500796786.929,6890061.8
1500796787.267,6890064.3
1500796787.604,6890061.8
1500796787.942,6890064.3
1500796788.280,6890064.3
1500796788.617,6890061.8
1500796788.955,6890064.3
1500796789.293,6890061.8
1500796789.630,6890064.3
1500796789.968,6890064.3
1500796790.306,6890066.8
1500796790.643,6890066.8
1500796790.981,6890064.3
1500796791.319,6890061.8
1500796791.656,6890064.3
1500796791.994,6890064.3
1500796792.332,6890064.3
1500796792.669,6890061.8
1500796793.007,6890064.3
1500796793.345,6890066.8
1500796793.682,6890061.8
1500796794.020,6890059.2
1500796794.358,6890059.2
1500796794.695,6890064.3
1500796795.033,6890064.3
1500796795.370,6890066.8
1500796795.708,6890066.8
1500796796.046,6890064.3
1500796796.383,6890064.3
1500796796.721,6890061.8
1500796797.059,6890066.8
1500796797.397,6890059.2
1500796797.734,6890061.8
1500796798.072,6890064.3
1500796798.410,6890064.3
1500796798.747,6890064.3
1500796799.085,6890069.4
1500796799.423,6890064.3
1500796799.760,6890064.3
1500796800.098,6890064.3
1500796800.436,6890066.8
1500796800.773,6890069.4
1500796801.111,6890064.3
1500796801.449,6890064.3
1500796801.786,6890069.4
1500796802.124,6890061.8
1500796802.461,6890061.8
1500796802.799,6890061.8
1500796803.137,6890064.3
1500796803.474,6890061.8
1500796803.812,6890066.8
1500796804.150,6890061.8
