timestamp,humidity
1500789055.874,62.6340
1500789056.877,62.6111
1500789057.877,62.6035
1500789058.876,62.6035
1500789059.876,62.5883
1500789060.909,62.5806
1500789061.875,62.5806
1500789062.874,62.5730
1500789063.873,62.5577
1500789064.877,62.5501
1500789065.877,62.5577
1500789066.876,62.5501
1500789067.876,62.5349
1500789068.875,62.5196
1500789069.878,62.5196
1500789070.878,62.5196
1500789071.878,62.5043
1500789072.877,62.5043
1500789073.876,62.5120
1500789074.876,62.4967
1500789075.875,62.5043
1500789076.879,62.4967
1500789077.878,62.4814
1500789078.878,62.4967
1500789079.877,62.4814
1500789080.877,62.4814
1500789081.880,62.4662
1500789082.880,62.4814
1500789083.879,62.4814
1500789084.879,62.4738
1500789085.878,62.4814
1500789086.878,62.4738
1500789087.881,62.4662
1500789088.881,62.4662
1500789089.880,62.4814
1500789090.880,62.4814
1500789091.879,62.4738
1500789092.878,62.4814
1500789093.878,62.4814
1500789094.881,62.4814
1500789095.881,62.4891
1500789096.880,62.4814
1500789097.880,62.4891
1500789098.879,62.5272
1500789099.883,62.5043
1500789100.882,62.5196
1500789101.882,62.5349
1500789102.881,62.5272
1500789103.881,62.5501
1500789104.880,62.5577
1500789105.880,62.5577
1500789106.883,62.5654
1500789107.883,62.5730
1500789108.882,62.6111
1500789109.882,62.6035
1500789110.881,62.6111
1500789111.880,62.6340
1500789112.884,62.6417
1500789113.883,62.6493
1500789114.883,62.6646
1500789115.882,62.6722
1500789116.882,62.6722
1500789117.881,62.6951
1500789118.885,62.6874
1500789119.884,62.7332
1500789120.884,62.7332
1500789121.883,62.7485
1500789122.883,62.7561
1500789123.882,62.7714
1500789124.886,62.7866
1500789125.885,62.8019
1500789126.885,62.8095
1500789127.884,62.8171
1500789128.884,62.8248
1500789129.887,62.8324
1500789130.886,62.8400
1500789131.886,62.8629
1500789132.885,62.8553
1500789133.886,62.8705
1500789134.884,62.8858
1500789135.884,62.8934
1500789136.887,62.9163
1500789137.887,62.9087
1500789138.886,62.9316
1500789139.886,62.9468
1500789140.885,62.9545
1500789141.885,62.9621
1500789142.888,62.9850
1500789143.888,62.9850
1500789144.887,62.9926
1500789145.887,63.0155
1500789146.886,63.0460
1500789147.885,63.0460
1500789148.885,63.0918
1500789149.889,63.1147
1500789150.888,63.1223
1500789151.888,63.1757
1500789152.887,63.1757
1500789153.886,63.1986
1500789154.890,63.2215
1500789155.889,63.2444
1500789156.889,63.2444
1500789157.888,63.2673
1500789158.888,63.2978
1500789159.887,63.3207
1500789160.891,63.3283
1500789161.890,63.3436
1500789162.890,63.3893
1500789163.889,63.3817
1500789164.889,63.3893
1500789165.888,63.3970
1500789166.888,63.4199
1500789167.891,63.4122
1500789168.891,63.4504
1500789169.890,63.4504
1500789170.890,63.4504
1500789171.889,63.4504
1500789172.893,63.4733
1500789173.892,63.4809
1500789174.891,63.4580
1500789175.891,63.4885
1500789176.891,63.4962
1500789177.890,63.4885
1500789178.889,63.5190
1500789179.893,63.5190
1500789180.913,63.5190
1500789181.945,63.5343
1500789182.891,63.5114
1500789183.891,63.5496
1500789184.894,63.5496
1500789185.894,63.5572
1500789186.893,63.5801
1500789187.893,63.5724
1500789188.892,63.5877
1500789189.892,63.5953
1500789190.891,63.6106
1500789191.894,63.6182
1500789192.894,63.6106
1500789193.893,63.6335
1500789194.893,63.6487
1500789195.892,63.6564
1500789196.892,63.6716
1500789197.895,63.6869
1500789198.895,63.7098
1500789199.894,63.7250
1500789200.894,63.7403
1500789201.893,63.7479
1500789202.897,63.7632
1500789203.896,63.7937
1500789204.896,63.7861
1500789205.895,63.8090
1500789206.895,63.8090
1500789207.894,63.8090
1500789208.894,63.8471
1500789209.897,63.8547
1500789210.897,63.8547
1500789211.896,63.8776
1500789212.896,63.8776
1500789213.895,63.9081
1500789214.895,63.9081
1500789215.898,63.9005
1500789216.897,63.9158
1500789217.897,63.9387
1500789218.896,63.9234
1500789219.896,63.9768
1500789220.895,63.9692
1500789221.895,63.9539
1500789222.898,63.9768
1500789223.898,63.9921
1500789224.897,63.9997
1500789225.897,64.0150
1500789226.896,63.9997
1500789227.900,64.0226
1500789228.899,64.0455
1500789229.899,64.0455
1500789230.898,64.0455
1500789231.898,64.0760
1500789232.897,64.0912
1500789233.900,64.0989
1500789234.900,64.1065
1500789235.900,64.1294
1500789236.899,64.1294
1500789237.898,64.1523
