Timestamp,Resistance,PPM,Oven (C),Ambient (C),"Savitzky-Golay (151,2)"
1518492536.97,12500.554,0.58,24.999,18.702,0.315614923557
1518492537.97,12500.554,0.58,25.001,18.713,0.320023996884
1518492538.97,12500.554,0.58,25.0,18.734,0.324385973701
1518492539.98,12500.554,0.58,25.002,18.713,0.328700854009
1518492540.98,12500.551,0.34,24.999,18.723,0.332968637808
1518492541.97,12500.551,0.34,24.999,18.734,0.337189325098
1518492542.97,12500.551,0.34,24.998,18.723,0.34136291588
1518492543.97,12500.559,0.98,25.0,18.702,0.345489410152
1518492544.97,12500.559,0.98,24.999,18.713,0.349568807915
1518492545.97,12500.559,0.98,25.002,18.713,0.35360110917
1518492546.98,12500.533,-1.1,25.001,18.713,0.357586313915
1518492547.98,12500.533,-1.1,25.002,18.723,0.361524422152
1518492548.98,12500.533,-1.1,24.999,18.734,0.365415433879
1518492549.98,12500.533,-1.1,24.999,18.713,0.369259349098
1518492550.97,12500.541,-0.46,24.996,18.713,0.373056167808
1518492551.98,12500.541,-0.46,24.999,18.713,0.376805890008
1518492552.98,12500.541,-0.46,24.997,18.713,0.3805085157
1518492553.98,12500.554,0.58,25.001,18.734,0.384164044883
1518492554.98,12500.554,0.58,24.999,18.723,0.387772477557
1518492555.98,12500.554,0.58,25.002,18.702,0.391333813722
1518492556.98,12500.574,2.18,25.001,18.723,0.394848053378
1518492557.98,12500.574,2.18,25.002,18.723,0.398315196525
1518492558.98,12500.574,2.18,24.999,18.723,0.401735243163
1518492559.98,12500.574,2.18,25.0,18.723,0.405108193292
1518492560.98,12500.538,-0.7,24.998,18.713,0.408434046912
1518492561.98,12500.538,-0.7,25.001,18.713,0.411712804023
1518492562.98,12500.538,-0.7,25.0,18.734,0.414944464625
1518492563.98,12500.566,1.54,25.004,18.723,0.418129028718
1518492564.98,12500.566,1.54,25.002,18.702,0.421266496302
1518492565.98,12500.566,1.54,25.004,18.702,0.424356867378
1518492566.98,12500.556,0.74,25.001,18.734,0.427400141944
1518492567.98,12500.556,0.74,25.002,18.713,0.430396320002
1518492568.98,12500.556,0.74,24.998,18.713,0.43334540155
1518492569.98,12500.556,0.74,25.001,18.691,0.43624738659
1518492570.98,12500.554,0.58,24.999,18.723,0.43910227512
1518492571.98,12500.554,0.58,25.001,18.734,0.441910067142
1518492572.98,12500.554,0.58,25.0,18.745,0.444670762654
1518492573.98,12500.546,-0.06,25.002,18.713,0.447384361658
1518492574.98,12500.546,-0.06,25.0,18.723,0.450050864153
1518492575.98,12500.546,-0.06,25.003,18.734,0.452670270138
1518492576.98,12500.546,-0.06,25.002,18.723,0.455242579615
1518492577.98,12500.546,-0.06,25.004,18.723,0.457767792583
1518492578.98,12500.546,-0.06,25.001,18.723,0.460245909042
1518492579.98,12500.546,-0.06,25.001,18.713,0.462676928992
1518492580.98,12500.551,0.34,24.998,18.713,0.465060852433
1518492581.98,12500.551,0.34,24.998,18.713,0.467397679365
1518492582.98,12500.551,0.34,24.996,18.734,0.469687409788
1518492583.98,12500.559,0.98,24.999,18.713,0.471930043702
1518492584.98,12500.559,0.98,24.998,18.723,0.474125581107
1518492585.98,12500.559,0.98,25.003,18.723,0.476274022003
1518492586.98,12500.551,0.34,25.002,18.702,0.478375366391
1518492587.98,12500.551,0.34,25.003,18.723,0.480429614269
1518492588.98,12500.551,0.34,25.0,18.723,0.482436765638
1518492589.98,12500.551,0.34,25.001,18.723,0.484396820499
1518492590.98,12500.564,1.38,24.999,18.745,0.48630977885
1518492591.98,12500.564,1.38,25.001,18.723,0.488175640692
1518492592.98,12500.564,1.38,24.999,18.723,0.489994406026
1518492593.98,12500.551,0.34,25.001,18.734,0.49176607485
1518492594.98,12500.551,0.34,24.999,18.713,0.493490647166
1518492595.98,12500.551,0.34,25.002,18.734,0.495168122973
1518492596.99,12500.551,0.34,25.0,18.734,0.49679850227
1518492597.98,12500.528,-1.5,25.002,18.713,0.498381785059
1518492598.98,12500.528,-1.5,24.999,18.723,0.499917971339
1518492599.98,12500.528,-1.5,25.001,18.713,0.50140706111
1518492600.98,12500.559,0.98,24.999,18.734,0.502849054371
1518492601.99,12500.559,0.98,25.0,18.734,0.504243951124
1518492602.99,12500.559,0.98,24.998,18.734,0.505591751368
1518492603.99,12500.544,-0.22,25.001,18.734,0.506892455103
1518492604.99,12500.544,-0.22,24.997,18.723,0.508146062329
1518492605.98,12500.544,-0.22,25.0,18.723,0.509352573046
1518492606.98,12500.544,-0.22,24.997,18.723,0.510511987254
1518492607.98,12500.551,0.34,25.0,18.723,0.511624304954
1518492608.99,12500.551,0.34,24.999,18.723,0.512689526144
1518492609.99,12500.551,0.34,25.002,18.745,0.513707650825
1518492610.99,12500.554,0.58,25.001,18.734,0.514678678997
1518492611.99,12500.554,0.58,25.003,18.723,0.515602610661
1518492612.99,12500.554,0.58,24.999,18.713,0.514082020203
1518492613.99,12500.566,1.54,24.998,18.723,0.512964759218
1518492614.99,12500.566,1.54,24.996,18.745,0.512247341712
1518492615.99,12500.566,1.54,24.999,18.734,0.51807613236
1518492616.99,12500.566,1.54,24.997,18.734,0.521418154533
1518492617.99,12500.549,0.18,25.001,18.723,0.524579602231
1518492618.99,12500.549,0.18,24.999,18.745,0.527560475455
1518492619.99,12500.549,0.18,25.0,18.734,0.533088076246
1518492620.99,12500.556,0.74,24.998,18.734,0.539121494725
1518492621.99,12500.556,0.74,25.0,18.755,0.545662822487
1518492622.99,12500.556,0.74,24.998,18.734,0.529052341324
1518492623.99,12500.566,1.54,25.001,18.734,0.511723048258
1518492624.99,12500.566,1.54,24.999,18.745,0.49365681612
1518492625.99,12500.566,1.54,25.001,18.745,0.470991861076
1518492626.99,12500.566,1.54,24.998,18.734,0.454384377868
1518492627.99,12500.551,0.34,25.002,18.766,0.437668480255
1518492628.99,12500.551,0.34,25.0,18.745,0.420828132667
1518492629.99,12500.551,0.34,25.002,18.745,0.429899734106
1518492630.99,12500.549,0.18,25.0,18.755,0.438469352451
1518492631.99,12500.549,0.18,25.001,18.734,0.446543959688
1518492632.99,12500.549,0.18,24.999,18.713,0.459026954575
1518492633.99,12500.549,0.18,25.0,18.734,0.472874716001
1518492634.99,12500.549,0.18,24.998,18.734,0.488097701946
1518492635.99,12500.549,0.18,25.001,18.723,0.512393683728
1518492636.99,12500.549,0.18,25.0,18.734,0.507997078737
1518492637.99,12500.564,1.38,25.001,18.734,0.502574545797
1518492638.99,12500.564,1.38,24.999,18.734,0.496118415721
1518492639.99,12500.564,1.38,25.002,18.734,0.498550942134
1518492640.99,12500.541,-0.46,24.999,18.734,0.502310934952
1518492641.99,12500.541,-0.46,25.001,18.734,0.507398394177
1518492642.99,12500.541,-0.46,24.999,18.755,0.520974248093
1518492643.99,12500.554,0.58,25.002,18.745,0.53430538525
1518492644.99,12500.554,0.58,24.999,18.734,0.547398777637
1518492645.99,12500.554,0.58,25.001,18.745,0.560261397239
1518492646.99,12500.554,0.58,24.999,18.734,0.552039193028
1518492647.99,12500.544,-0.22,25.001,18.734,0.544792021258
1518492648.99,12500.544,-0.22,24.998,18.766,0.538508029551
1518492649.99,12500.544,-0.22,25.001,18.734,0.538135376823
1518492650.99,12500.556,0.74,24.998,18.734,0.537496394175
1518492652.0,12500.556,0.74,25.0,18.755,0.536584109621
