si7021_c,si7021_h,set,input,output
25.083,44.354,450,414.031,99.27
25.094,44.354,450,413.631,99.91
25.083,44.377,450,414.055,99.97
25.083,44.362,450,413.580,100.66
25.105,44.354,450,412.707,101.51
25.083,44.369,450,413.084,101.57
25.083,44.362,450,412.576,102.29
25.073,44.369,450,412.514,102.65
25.083,44.346,450,412.504,103.02
25.073,44.354,450,412.836,103.19
25.083,44.377,450,412.473,103.82
25.062,44.369,450,412.584,104.09
25.073,44.377,450,412.006,104.83
25.083,44.369,450,412.105,105.09
25.083,44.369,450,412.312,105.35
25.051,44.385,450,412.090,105.89
25.083,44.377,450,411.988,106.30
25.094,44.385,450,411.551,106.94
25.062,44.392,450,411.783,107.14
25.073,44.392,450,411.760,107.56
25.094,44.377,450,411.605,108.03
25.083,44.377,450,411.025,108.76
25.073,44.392,450,412.213,108.36
25.083,44.377,450,412.674,108.58
25.083,44.392,450,412.437,109.14
25.073,44.392,450,412.367,109.54
25.083,44.400,450,412.492,109.83
25.030,44.392,450,412.297,110.34
25.073,44.385,450,412.145,110.79
25.051,44.400,450,412.570,110.89
25.073,44.407,450,412.355,111.44
25.073,44.407,450,412.203,111.89
25.062,44.392,450,411.939,112.41
25.073,44.407,450,412.150,112.64
25.040,44.392,450,412.041,113.10
25.062,44.400,450,411.908,113.55
25.051,44.415,450,411.766,114.01
25.062,44.407,450,411.803,114.35
25.062,44.423,450,411.367,115.00
25.051,44.415,450,411.787,115.09
25.051,44.407,450,411.473,115.71
25.040,44.415,450,411.578,116.00
25.062,44.400,450,410.492,117.05
25.073,44.423,450,410.512,117.33
25.062,44.423,450,410.590,117.68
25.062,44.423,450,410.359,118.22
25.051,44.423,450,410.252,118.66
25.040,44.423,450,410.969,118.61
25.062,44.430,450,410.672,119.25
25.051,44.430,450,410.092,119.97
25.062,44.423,450,410.289,120.19
25.030,44.430,450,410.355,120.57
25.051,44.438,450,410.891,120.64
25.040,44.438,450,410.195,121.51
25.062,44.423,450,410.018,121.95
25.040,44.430,450,410.807,121.85
25.051,44.446,450,410.340,122.60
25.062,44.430,450,409.811,123.28
25.062,44.446,450,410.377,123.28
25.019,44.438,450,410.096,123.91
25.040,44.438,450,409.387,124.71
25.040,44.446,450,409.949,124.70
25.051,44.446,450,410.258,124.97
25.051,44.453,450,410.250,125.40
25.062,44.461,450,409.789,126.08
25.030,44.430,450,409.857,126.39
25.040,44.461,450,409.750,126.87
25.062,44.461,450,410.203,126.98
25.030,44.453,450,410.270,127.39
25.040,44.446,450,410.412,127.70
25.051,44.476,450,409.807,128.48
25.062,44.468,450,409.754,128.86
25.040,44.461,450,409.025,129.70
25.040,44.446,450,409.311,129.86
25.040,44.453,450,409.064,130.45
25.040,44.453,450,409.295,130.69
25.062,44.476,450,409.041,131.28
25.040,44.453,450,408.789,131.81
25.030,44.461,450,408.914,132.12
25.040,44.476,450,408.613,132.73
25.040,44.476,450,408.822,132.99
25.040,44.461,450,408.818,133.42
25.030,44.476,450,408.797,133.85
25.030,44.476,450,408.580,134.39
25.040,44.476,450,408.598,134.77
25.030,44.476,450,408.877,135.02
25.019,44.491,450,409.141,135.29
25.019,44.468,450,408.184,136.31
25.030,44.484,450,408.361,136.53
25.030,44.491,450,407.996,137.18
25.030,44.491,450,408.082,137.52
25.040,44.491,450,408.064,137.95
25.019,44.484,450,407.762,138.56
25.030,44.491,450,407.994,138.81
25.008,44.491,450,407.943,139.28
25.040,44.484,450,408.559,139.32
25.019,44.468,450,407.705,140.32
24.997,44.484,450,407.900,140.54
25.008,44.484,450,407.727,141.08
25.008,44.491,450,407.223,141.80
25.008,44.499,450,407.340,142.10
25.008,44.491,450,407.539,142.42
25.019,44.507,450,407.469,142.91
25.019,44.499,450,407.426,143.35
25.030,44.507,450,407.213,143.90
24.997,44.499,450,407.557,144.10
25.030,44.507,450,407.396,144.65
25.008,44.507,450,407.547,144.97
25.008,44.507,450,407.461,145.46
25.030,44.499,450,407.303,145.98
25.008,44.514,450,407.273,146.41
25.008,44.514,450,407.514,146.68
24.997,44.499,450,407.377,147.22
24.997,44.529,450,407.553,147.52
25.008,44.507,450,407.785,147.82
25.019,44.529,450,407.396,148.51
24.997,44.499,450,407.229,148.99
25.019,44.522,450,407.684,149.13
25.019,44.522,450,407.502,149.71
25.008,44.514,450,407.062,150.38
25.019,44.507,450,407.016,150.80
24.997,44.522,450,407.316,151.04
25.008,44.514,450,406.861,151.77
24.997,44.514,450,406.994,152.08
25.008,44.529,450,406.758,152.67
24.987,44.537,450,406.820,153.04
24.987,44.545,450,406.104,153.91
25.008,44.529,450,406.465,154.06
24.997,44.537,450,406.613,154.44
25.008,44.537,450,406.309,155.07
25.008,44.537,450,406.555,155.33
24.987,44.529,450,406.178,156.02
24.997,44.537,450,405.807,156.65
25.008,44.522,450,405.961,156.96
25.008,44.545,450,405.865,157.47
24.997,44.529,450,405.898,157.88
24.987,44.552,450,405.746,158.42
24.997,44.552,450,405.820,158.80
25.008,44.560,450,405.631,159.37
25.019,44.537,450,405.590,159.82
25.008,44.575,450,405.842,160.10
24.997,44.552,450,405.287,160.91
24.997,44.560,450,405.613,161.10
24.987,44.560,450,405.664,161.55
24.997,44.552,450,405.227,162.26
24.976,44.537,450,405.473,162.51
25.008,44.545,450,405.391,163.03
24.987,44.560,450,405.061,163.67
24.997,44.552,450,405.266,163.97
25.008,44.560,450,405.598,164.23
24.997,44.560,450,405.205,164.95
24.987,44.560,450,405.178,165.37
24.997,44.552,450,405.318,165.73
25.008,44.568,450,405.148,166.30
25.008,44.568,450,405.291,166.64
25.008,44.552,450,405.516,166.97
24.987,44.568,450,404.902,167.81
24.987,44.583,450,404.973,168.15
24.997,44.560,450,405.117,168.52
24.997,44.583,450,405.457,168.78
24.987,44.591,450,405.400,169.29
24.987,44.560,450,405.322,169.78
24.997,44.591,450,405.121,170.34
24.997,44.568,450,404.900,170.91
24.976,44.575,450,405.029,171.26
25.008,44.591,450,405.186,171.62
24.987,44.583,450,404.281,172.64
24.987,44.575,450,404.699,172.75
24.997,44.575,450,404.742,173.22
24.976,44.583,450,404.990,173.52
24.997,44.591,450,404.469,174.32
24.987,44.583,450,404.887,174.47
24.997,44.591,450,405.479,174.60
24.987,44.591,450,404.693,175.58
24.965,44.591,450,404.492,176.08
24.976,44.598,450,404.510,176.50
24.987,44.575,450,404.355,177.05
24.976,44.591,450,404.510,177.40
24.976,44.591,450,404.971,177.59
24.987,44.598,450,404.648,178.28
24.987,44.598,450,404.516,178.79
24.965,44.606,450,404.127,179.46
24.987,44.606,450,404.760,179.50
24.997,44.613,450,404.881,179.94
24.987,44.606,450,404.328,180.74
24.976,44.606,450,404.250,181.19
24.976,44.598,450,404.367,181.57
24.987,44.598,450,404.082,182.21
24.976,44.606,450,403.732,182.85
24.987,44.606,450,404.004,183.12
24.976,44.613,450,405.174,182.89
24.976,44.621,450,404.484,183.87
24.976,44.613,450,404.670,184.15
24.987,44.613,450,405.229,184.28
24.976,44.613,450,405.014,184.91
24.976,44.606,450,404.857,185.44
24.976,44.629,450,405.109,185.72
24.976,44.629,450,405.016,186.25
24.976,44.613,450,404.969,186.72
24.997,44.621,450,404.977,187.16
24.976,44.621,450,404.951,187.63
24.965,44.613,450,404.814,188.16
24.976,44.621,450,404.729,188.65
24.976,44.629,450,404.533,189.21
24.987,44.636,450,404.676,189.56
24.997,44.621,450,405.486,189.53
24.987,44.629,450,404.318,190.77
24.976,44.636,450,404.154,191.21
24.976,44.636,450,404.711,191.31
24.976,44.636,450,404.910,191.70
24.976,44.621,450,404.699,192.30
24.987,44.636,450,404.654,192.76
24.976,44.636,450,404.135,193.53
24.965,44.644,450,404.359,193.80
24.976,44.644,450,404.547,194.16
24.965,44.636,450,404.582,194.61
24.987,44.644,450,404.170,195.32
24.976,44.636,450,403.932,195.88
24.976,44.636,450,404.389,196.04
24.976,44.636,450,404.320,196.59
24.976,44.636,450,404.074,197.19
24.976,44.644,450,404.080,197.62
24.965,44.629,450,404.186,198.01
24.976,44.644,450,404.201,198.47
24.976,44.644,450,403.687,199.24
24.965,44.659,450,404.301,199.28
24.976,44.636,450,403.564,200.25
24.976,44.652,450,403.518,200.67
24.965,44.659,450,403.893,200.90
24.976,44.674,450,404.318,201.14
24.976,44.644,450,403.918,201.88
24.976,44.644,450,404.016,202.24
24.976,44.652,450,404.066,202.68
24.955,44.644,450,404.258,203.03
24.976,44.659,450,403.582,203.92
24.976,44.659,450,403.865,204.14
24.976,44.659,450,403.982,204.56
24.976,44.652,450,403.717,205.19
24.976,44.659,450,403.871,205.54
24.987,44.659,450,403.818,206.05
24.955,44.667,450,403.916,206.44
24.976,44.644,450,404.082,206.81
24.976,44.659,450,403.758,207.49
24.976,44.667,450,404.295,207.59
24.976,44.659,450,403.977,208.29
24.987,44.674,450,404.264,208.55
24.965,44.659,450,403.980,209.20
24.965,44.674,450,404.139,209.54
24.987,44.659,450,403.869,210.18
24.976,44.674,450,403.836,210.63
24.976,44.674,450,403.832,211.09
24.965,44.682,450,404.027,211.44
24.965,44.667,450,403.598,212.18
24.976,44.674,450,403.646,212.57
24.976,44.674,450,403.785,212.95
24.965,44.682,450,403.818,213.41
24.976,44.674,450,403.555,214.03
24.976,44.682,450,403.631,214.43
24.965,44.682,450,403.432,215.02
24.955,44.674,450,403.598,215.36
24.976,44.674,450,403.709,215.78
24.965,44.690,450,404.021,216.06
24.987,44.682,450,403.375,216.95
24.965,44.690,450,403.668,217.17
24.955,44.690,450,403.404,217.82
24.965,44.674,450,404.152,217.80
24.976,44.690,450,404.477,218.14
24.997,44.674,450,403.941,218.95
24.997,44.690,450,404.203,219.20
24.965,44.690,450,404.297,219.63
24.976,44.697,450,403.844,220.37
24.955,44.674,450,403.850,220.78
24.987,44.697,450,404.252,221.00
24.976,44.697,450,404.070,221.61
24.955,44.697,450,404.408,221.84
24.987,44.713,450,404.342,222.37
24.976,44.690,450,403.934,223.07
24.965,44.697,450,404.092,223.40
24.965,44.705,450,403.842,224.02
24.976,44.690,450,403.850,224.46
24.965,44.697,450,403.990,224.83
24.976,44.713,450,404.293,225.12
24.976,44.705,450,404.234,225.65
24.976,44.697,450,404.492,225.94
24.976,44.705,450,404.658,226.32
24.987,44.697,450,403.990,227.20
24.976,44.705,450,404.129,227.51
24.976,44.713,450,404.068,228.01
24.976,44.697,450,403.732,228.67
24.976,44.713,450,404.199,228.82
24.976,44.713,450,403.830,229.55
24.976,44.705,450,403.467,230.19
24.976,44.705,450,403.670,230.50
24.965,44.720,450,403.297,231.21
24.965,44.713,450,404.098,231.15
24.976,44.713,450,404.119,231.68
24.965,44.713,450,404.064,232.17
24.976,44.720,450,403.773,232.80
24.965,44.728,450,403.889,233.17
24.976,44.713,450,403.701,233.75
