Timestamp,Resistance,PPM,Oven (C),Ambient (C),"Savitzky-Golay (151,2)"
1518056464.66,119.97786,-0.5,25.001,19.646,-0.840023626323
1518056465.66,119.97786,-0.5,24.997,19.656,-0.842460823967
1518056466.66,119.97774,-1.5,24.998,19.678,-0.844244005616
1518056467.65,119.97774,-1.5,24.995,19.646,-0.845376744413
1518056468.65,119.97774,-1.5,24.997,19.656,-0.849898453003
1518056469.65,119.97774,-1.5,24.996,19.656,-0.839027529764
1518056470.66,119.97791,-0.08,25.001,19.656,-0.826307809759
1518056471.66,119.97791,-0.08,25.0,19.656,-0.811734238298
1518056472.66,119.97791,-0.08,25.002,19.646,-0.802296302494
1518056473.66,119.97783,-0.75,24.997,19.646,-0.793460310655
1518056474.66,119.97783,-0.75,24.999,19.646,-0.78522626278
1518056475.66,119.97783,-0.75,24.995,19.646,-0.779779310453
1518056476.65,119.97777,-1.25,24.997,19.646,-0.774337717842
1518056477.66,119.97777,-1.25,24.995,19.646,-0.768903663693
1518056478.66,119.97777,-1.25,24.999,19.635,-0.76347932675
1518056479.66,119.97777,-1.25,24.998,19.646,-0.751782963775
1518056480.66,119.97788,-0.33,25.003,19.646,-0.739056010333
1518056481.66,119.97788,-0.33,25.001,19.646,-0.72529559048
1518056482.66,119.97788,-0.33,25.003,19.646,-0.712090036246
1518056483.66,119.97782,-0.83,24.998,19.656,-0.699438275688
1518056484.66,119.97782,-0.83,24.996,19.646,-0.687338130061
1518056485.66,119.97782,-0.83,24.993,19.646,-0.666283555958
1518056486.66,119.97782,-0.83,24.995,19.656,-0.646636059642
1518056487.66,119.97805,1.08,24.995,19.646,-0.628384747383
1518056488.66,119.97805,1.08,25.001,19.656,-0.611518725451
1518056489.66,119.97805,1.08,25.003,19.646,-0.607000023531
1518056490.66,119.97782,-0.83,25.005,19.656,-0.602545638194
1518056491.66,119.97782,-0.83,25.001,19.624,-0.598154872243
1518056492.66,119.97782,-0.83,24.999,19.646,-0.594977388974
1518056493.66,119.9777,-1.83,24.993,19.646,-0.592573447709
1518056494.66,119.9777,-1.83,24.995,19.624,-0.590943048449
1518056495.66,119.9777,-1.83,24.994,19.646,-0.580311447394
1518056496.66,119.9777,-1.83,25.0,19.646,-0.569182046435
1518056497.66,119.97791,-0.08,25.0,19.646,-0.55754682779
1518056498.66,119.97791,-0.08,25.005,19.624,-0.54539777367
1518056499.66,119.97791,-0.08,25.002,19.646,-0.542448971588
1518056500.66,119.97787,-0.42,25.004,19.624,-0.540136363359
1518056501.66,119.97787,-0.42,24.997,19.624,-0.538459948983
1518056502.66,119.97787,-0.42,24.996,19.624,-0.545162416805
1518056503.66,119.97788,-0.33,24.992,19.656,-0.55129771345
1518056504.66,119.97788,-0.33,24.994,19.646,-0.556873159504
1518056505.66,119.97788,-0.33,24.993,19.624,-0.553055665219
1518056506.66,119.97788,-0.33,24.998,19.635,-0.544978094887
1518056507.66,119.97788,-0.33,24.999,19.646,-0.536671930517
1518056508.66,119.97788,-0.33,25.004,19.624,-0.528132814618
1518056509.66,119.97788,-0.33,25.003,19.646,-0.505701116128
1518056510.66,119.97781,-0.92,25.003,19.646,-0.482141045049
1518056511.66,119.97781,-0.92,24.997,19.646,-0.457436652958
1518056512.66,119.97781,-0.92,24.996,19.613,-0.46297759639
1518056513.67,119.97783,-0.75,24.992,19.624,-0.468961478898
1518056514.66,119.97783,-0.75,24.996,19.646,-0.475399194213
1518056515.66,119.97783,-0.75,24.997,19.624,-0.467119192226
1518056516.66,119.97783,-0.75,25.003,19.635,-0.451716268
1518056517.66,119.97784,-0.67,25.004,19.656,-0.437251904006
1518056518.66,119.97784,-0.67,25.005,19.646,-0.423715903714
1518056519.67,119.97784,-0.67,25.0,19.656,-0.428726252757
1518056520.67,119.97796,0.33,25.0,19.646,-0.433344645383
1518056521.67,119.97796,0.33,24.996,19.646,-0.43757692063
1518056522.67,119.97796,0.33,24.998,19.635,-0.443184620842
1518056523.66,119.97783,-0.75,24.997,19.656,-0.450339884387
1518056524.66,119.97783,-0.75,25.002,19.656,-0.459049247505
1518056525.67,119.97783,-0.75,25.0,19.656,-0.480561942187
1518056526.67,119.97783,-0.75,25.002,19.646,-0.49179367449
1518056527.67,119.97774,-1.5,24.998,19.635,-0.503129638006
1518056528.67,119.97774,-1.5,25.0,19.646,-0.51457715332
1518056529.67,119.97774,-1.5,24.996,19.667,-0.513638627948
1518056530.67,119.978,0.67,24.999,19.635,-0.512650906489
1518056531.66,119.978,0.67,24.996,19.646,-0.511610415801
1518056532.67,119.978,0.67,25.0,19.646,-0.520350150639
1518056533.67,119.97784,-0.67,24.998,19.646,-0.53062363556
1518056534.67,119.97784,-0.67,25.001,19.646,-0.542435228058
1518056535.67,119.97784,-0.67,24.999,19.624,-0.555789285624
1518056536.67,119.97784,-0.67,25.002,19.624,-0.552668955222
1518056537.67,119.97793,0.08,25.001,19.624,-0.548236191761
1518056538.67,119.97793,0.08,25.002,19.646,-0.542480798711
1518056539.67,119.97793,0.08,24.998,19.624,-0.558812304512
1518056540.67,119.97793,0.08,24.999,19.624,-0.57415017138
1518056541.67,119.97793,0.08,24.995,19.624,-0.588504595847
1518056542.67,119.97793,0.08,24.998,19.646,-0.612152897427
1518056543.67,119.97798,0.5,24.998,19.635,-0.635504845967
1518056544.67,119.97798,0.5,25.003,19.624,-0.658579352982
1518056545.67,119.97798,0.5,25.002,19.624,-0.681395329989
1518056546.67,119.97798,0.5,25.003,19.624,-0.679783232196
1518056547.67,119.97779,-1.08,24.999,19.624,-0.677652985013
1518056548.67,119.97779,-1.08,24.999,19.635,-0.675002409693
1518056549.67,119.97779,-1.08,24.996,19.646,-0.675441191722
1518056550.67,119.97786,-0.5,24.998,19.646,-0.676022725193
1518056551.67,119.97786,-0.5,24.998,19.624,-0.676747707306
1518056552.67,119.97786,-0.5,25.002,19.646,-0.681981665416
1518056553.67,119.97786,-0.5,25.002,19.656,-0.687745756021
1518056554.67,119.97792,0.0,25.003,19.646,-0.694044336611
1518056555.67,119.97792,0.0,24.998,19.646,-0.70088176468
1518056556.67,119.97792,0.0,24.996,19.635,-0.710828071662
1518056557.67,119.97778,-1.17,24.993,19.656,-0.719896997601
1518056558.67,119.97778,-1.17,24.996,19.624,-0.728095775935
1518056559.67,119.97778,-1.17,24.996,19.646,-0.730956059921
1518056560.67,119.97764,-2.33,25.003,19.635,-0.733943277654
1518056561.67,119.97764,-2.33,25.003,19.646,-0.737060305077
1518056562.67,119.97764,-2.33,25.008,19.646,-0.746748143055
1518056563.67,119.97764,-2.33,25.001,19.635,-0.736526329275
1518056564.67,119.97783,-0.75,25.0,19.646,-0.724740393691
1518056565.67,119.97783,-0.75,24.995,19.624,-0.711382405667
1518056566.67,119.97783,-0.75,24.997,19.646,-0.703178389628
1518056567.67,119.97777,-1.25,24.996,19.624,-0.695529866687
1518056568.67,119.97777,-1.25,25.001,19.635,-0.68843387375
1518056569.68,119.97777,-1.25,25.002,19.635,-0.699361426957
1518056570.67,119.97783,-0.75,25.007,19.646,-0.711015330529
1518056571.67,119.97783,-0.75,25.006,19.646,-0.723407872594
1518056572.67,119.97783,-0.75,25.008,19.646,-0.743758197532
1518056573.67,119.97783,-0.75,25.001,19.635,-0.746417322252
1518056574.67,119.97778,-1.17,25.0,19.624,-0.748204817818
1518056575.68,119.97778,-1.17,24.995,19.635,-0.749124257375
1518056576.68,119.97778,-1.17,24.997,19.624,-0.731914289873
1518056577.68,119.97794,0.17,24.997,19.646,-0.715472504661
1518056578.68,119.97794,0.17,25.003,19.635,-0.69978661361
1518056579.67,119.97794,0.17,25.002,19.635,-0.696700445946
1518056580.67,119.97783,-0.75,25.004,19.635,-0.693422069304
1518056581.68,119.97783,-0.75,25.002,19.646,-0.689950002135
1518056582.68,119.97783,-0.75,25.003,19.646,-0.682246923393
1518056583.68,119.97783,-0.75,25.0,19.646,-0.674619882888
1518056584.68,119.97783,-0.75,25.003,19.646,-0.667063738781
1518056585.68,119.97783,-0.75,24.998,19.646,-0.65957334923
1518056586.68,119.97783,-0.75,25.0,19.635,-0.649456856035
1518056587.68,119.97787,-0.42,24.997,19.624,-0.64038001689
1518056588.68,119.97787,-0.42,25.0,19.624,-0.632334901159
1518056589.68,119.97787,-0.42,25.0,19.624,-0.64192162789
1518056590.68,119.97768,-2.0,25.003,19.646,-0.651170779704
1518056591.68,119.97768,-2.0,25.002,19.635,-0.660089590039
1518056592.68,119.97768,-2.0,25.005,19.613,-0.668685292331
1518056593.68,119.97768,-2.0,25.0,19.624,-0.664132323093
