timestamp,ltz1000-p19
1513940484.836,7190052.1
1513940488.188,7190050.8
1513940491.541,7190051.0
1513940494.892,7190049.5
1513940498.245,7190051.3
1513940501.596,7190051.5
1513940504.949,7190050.8
1513940508.300,7190050.0
1513940511.653,7190050.3
1513940515.005,7190050.5
1513940518.356,7190050.5
1513940521.709,7190050.5
1513940525.060,7190050.5
1513940528.413,7190050.8
1513940531.765,7190050.3
1513940535.117,7190049.8
1513940538.469,7190049.3
1513940541.821,7190049.3
1513940545.173,7190049.0
1513940548.525,7190048.5
1513940551.877,7190050.8
1513940555.229,7190049.8
1513940558.581,7190049.5
1513940561.934,7190049.0
1513940565.285,7190050.0
1513940568.638,7190049.0
1513940571.989,7190050.0
1513940575.342,7190049.3
1513940578.693,7190049.3
1513940582.046,7190050.0
1513940585.398,7190048.8
1513940588.750,7190049.0
1513940592.102,7190049.5
1513940595.454,7190050.2
1513940598.807,7190049.0
1513940602.158,7190050.8
1513940605.510,7190048.5
1513940608.863,7190049.8
1513940612.214,7190049.3
1513940615.567,7190050.0
1513940618.918,7190049.3
1513940622.271,7190050.3
1513940625.623,7190051.0
1513940628.975,7190050.8
1513940632.327,7190052.3
1513940635.679,7190051.5
1513940639.031,7190051.5
1513940642.383,7190052.8
1513940645.735,7190050.8
1513940649.087,7190051.0
1513940652.440,7190051.8
1513940655.791,7190051.0
1513940659.143,7190052.3
1513940662.496,7190052.1
1513940665.848,7190051.8
1513940669.200,7190052.1
1513940672.552,7190051.3
1513940675.903,7190052.1
1513940679.256,7190051.3
1513940682.608,7190051.8
1513940685.960,7190052.3
1513940689.312,7190052.3
1513940692.664,7190051.0
1513940696.016,7190051.0
1513940699.368,7190051.5
1513940702.721,7190051.0
1513940706.072,7190051.8
1513940709.425,7190051.5
1513940712.776,7190051.0
1513940716.129,7190051.5
1513940719.480,7190052.6
1513940722.832,7190050.8
1513940726.185,7190051.8
1513940729.536,7190051.0
1513940732.889,7190051.8
1513940736.241,7190050.8
1513940739.593,7190051.8
1513940742.945,7190051.5
1513940746.297,7190050.3
1513940749.649,7190049.8
1513940753.001,7190051.0
1513940756.353,7190051.8
1513940759.705,7190052.3
1513940763.057,7190052.6
1513940766.410,7190052.8
1513940769.761,7190052.6
1513940773.113,7190052.3
1513940776.466,7190053.8
1513940779.818,7190052.8
1513940783.169,7190052.8
1513940786.522,7190053.8
1513940789.873,7190052.1
1513940793.226,7190051.0
1513940796.578,7190051.8
1513940799.930,7190052.8
1513940803.282,7190051.3
1513940806.634,7190051.8
1513940809.987,7190052.3
1513940813.338,7190051.0
1513940816.690,7190051.3
1513940820.043,7190051.3
1513940823.394,7190052.6
1513940826.747,7190051.0
1513940830.098,7190051.8
1513940833.451,7190051.0
1513940836.802,7190051.5
1513940840.155,7190050.3
1513940843.506,7190051.5
1513940846.859,7190052.1
1513940850.210,7190052.8
1513940853.563,7190052.3
1513940856.915,7190050.8
1513940860.267,7190051.8
1513940863.619,7190052.3
1513940866.971,7190050.8
1513940870.323,7190052.6
1513940873.675,7190050.0
1513940877.027,7190052.1
1513940880.380,7190051.0
1513940883.731,7190051.0
1513940887.084,7190051.3
1513940890.435,7190052.8
1513940893.788,7190051.8
1513940897.140,7190051.8
1513940900.492,7190051.5
1513940903.844,7190052.1
1513940907.196,7190051.8
1513940910.548,7190052.1
1513940913.900,7190052.4
1513940917.252,7190051.3
1513940920.604,7190053.6
1513940923.956,7190052.1
1513940927.309,7190052.3
1513940930.660,7190052.1
1513940934.013,7190050.8
1513940937.364,7190051.0
1513940940.716,7190051.3
1513940944.069,7190053.1
1513940947.420,7190051.3
1513940950.773,7190052.1
1513940954.124,7190052.8
1513940957.477,7190051.8
1513940960.829,7190052.3
1513940964.181,7190052.1
1513940967.533,7190050.8
1513940970.885,7190050.8
1513940974.237,7190051.3
1513940977.589,7190050.5
1513940980.942,7190051.5
1513940984.293,7190050.8
1513940987.645,7190051.3
1513940990.997,7190052.3
1513940994.349,7190052.6
1513940997.702,7190051.3
1513941001.053,7190052.3
1513941004.406,7190051.0
1513941007.758,7190051.0
1513941011.110,7190051.5
1513941014.462,7190051.5
1513941017.814,7190052.3
1513941021.166,7190051.5
1513941024.518,7190051.5
1513941027.870,7190052.1
1513941031.222,7190052.1
1513941034.574,7190052.6
1513941037.927,7190051.3
1513941041.278,7190051.0
1513941044.631,7190050.8
1513941047.982,7190051.8
1513941051.335,7190051.8
1513941054.686,7190051.5
1513941058.039,7190051.5
1513941061.391,7190052.1
1513941064.742,7190052.1
1513941068.095,7190051.5
1513941071.447,7190051.3
1513941074.799,7190051.8
1513941078.151,7190051.5
1513941081.503,7190051.3
1513941084.855,7190051.3
1513941088.207,7190052.6
1513941091.560,7190052.1
1513941094.911,7190051.3
1513941098.263,7190051.8
1513941101.616,7190051.0
1513941104.967,7190050.5
1513941108.320,7190051.8
1513941111.672,7190051.5
1513941115.024,7190051.0
1513941118.376,7190052.1
1513941121.728,7190051.8
1513941125.080,7190051.3
1513941128.432,7190051.3
1513941131.784,7190051.8
1513941135.136,7190051.8
1513941138.488,7190051.0
1513941141.840,7190052.6
1513941145.192,7190051.5
1513941148.545,7190052.3
1513941151.896,7190052.6
1513941155.249,7190052.6
1513941158.600,7190051.8
1513941161.952,7190051.8
1513941165.305,7190052.8
1513941168.656,7190051.8
1513941172.009,7190052.3
1513941175.361,7190052.3
1513941178.713,7190052.3
1513941182.065,7190053.1
1513941185.417,7190052.3
1513941188.769,7190051.5
1513941192.121,7190051.8
1513941195.474,7190051.0
1513941198.825,7190051.8
1513941202.177,7190051.0
1513941205.530,7190051.3
1513941208.881,7190051.3
1513941212.234,7190052.8
1513941215.586,7190051.8
1513941218.937,7190052.1
1513941222.290,7190051.8
1513941225.641,7190051.8
1513941228.994,7190053.1
1513941232.346,7190051.3
1513941235.698,7190053.3
1513941239.050,7190052.1
1513941242.402,7190052.6
1513941245.754,7190052.6
1513941249.106,7190053.3
1513941252.459,7190052.8
1513941255.810,7190052.8
1513941259.163,7190053.3
1513941262.514,7190052.6
1513941265.867,7190053.6
1513941269.219,7190052.6
1513941272.570,7190053.3
1513941275.923,7190053.1
1513941279.275,7190052.6
1513941282.626,7190050.5
1513941285.979,7190052.3
1513941289.331,7190052.8
1513941292.683,7190052.6
1513941296.035,7190052.1
1513941299.387,7190051.3
1513941302.739,7190051.3
1513941306.091,7190052.1
1513941309.444,7190052.6
1513941312.795,7190052.8
1513941316.147,7190052.3
1513941319.500,7190052.3
1513941322.852,7190052.3
1513941326.203,7190051.5
1513941329.556,7190052.8
1513941332.908,7190052.3
1513941336.260,7190052.3
1513941339.612,7190052.1
1513941342.964,7190051.5
1513941346.316,7190052.6
1513941349.668,7190052.6
1513941353.021,7190051.3
1513941356.372,7190052.3
1513941359.725,7190051.5
1513941363.076,7190052.8
1513941366.428,7190052.1
1513941369.781,7190053.6
1513941373.132,7190052.6
1513941376.484,7190051.8
1513941379.837,7190052.4
1513941383.189,7190052.1
1513941386.541,7190052.6
1513941389.893,7190051.8
1513941393.245,7190051.3
1513941396.597,7190051.0
1513941399.949,7190050.5
1513941403.301,7190050.8
1513941406.653,7190050.5
1513941410.006,7190052.3
1513941413.357,7190051.3
1513941416.709,7190052.1
1513941420.062,7190051.8
1513941423.413,7190050.8
1513941426.765,7190051.8
1513941430.118,7190049.5
1513941433.469,7190052.6
1513941436.822,7190050.3
1513941440.174,7190050.0
1513941443.526,7190051.3
1513941446.878,7190051.3
1513941450.230,7190051.8
1513941453.582,7190049.8
1513941456.934,7190050.0
1513941460.287,7190050.5
1513941463.638,7190049.0
1513941466.990,7190050.8
1513941470.343,7190051.0
1513941473.694,7190049.8
1513941477.047,7190050.3
1513941480.399,7190049.3
1513941483.750,7190050.5
1513941487.103,7190049.3
1513941490.455,7190048.5
1513941493.808,7190048.8
1513941497.159,7190049.0
1513941500.511,7190048.0
1513941503.864,7190047.7
1513941507.215,7190048.8
1513941510.568,7190049.0
1513941513.920,7190049.8
1513941517.271,7190048.8
1513941520.624,7190049.0
1513941523.975,7190048.0
1513941527.328,7190048.0
1513941530.680,7190048.8
1513941534.032,7190048.0
1513941537.384,7190049.3
1513941540.737,7190048.3
1513941544.088,7190048.5
1513941547.440,7190048.5
1513941550.793,7190048.1
1513941554.144,7190048.3
1513941557.497,7190049.3
1513941560.849,7190048.3
1513941564.200,7190049.8
1513941567.553,7190049.5
1513941570.905,7190048.0
1513941574.257,7190047.2
1513941577.609,7190048.8
1513941580.962,7190048.8
1513941584.313,7190049.5
1513941587.666,7190048.8
1513941591.017,7190048.5
1513941594.370,7190047.0
1513941597.722,7190047.7
1513941601.074,7190048.3
1513941604.426,7190048.5
1513941607.778,7190049.5
1513941611.130,7190048.8
1513941614.482,7190048.0
1513941617.834,7190048.8
1513941621.187,7190048.8
1513941624.538,7190048.0
1513941627.891,7190050.5
1513941631.242,7190051.5
1513941634.594,7190050.8
1513941637.947,7190050.3
1513941641.298,7190050.3
1513941644.651,7190049.8
1513941648.003,7190050.0
1513941651.355,7190050.0
1513941654.707,7190048.3
1513941658.059,7190047.2
1513941661.411,7190048.5
1513941664.764,7190049.5
1513941668.115,7190048.0
1513941671.468,7190048.0
1513941674.820,7190048.5
1513941678.171,7190049.0
1513941681.524,7190048.5
1513941684.876,7190050.0
1513941688.227,7190051.3
1513941691.580,7190049.8
1513941694.931,7190049.5
1513941698.284,7190049.8
1513941701.637,7190050.5
1513941704.988,7190050.3
1513941708.340,7190051.3
1513941711.692,7190048.5
1513941715.044,7190050.5
1513941718.397,7190050.8
1513941721.748,7190051.3
1513941725.101,7190052.1
1513941728.453,7190049.8
1513941731.804,7190050.0
1513941735.157,7190051.3
1513941738.509,7190050.0
1513941741.861,7190050.0
1513941745.213,7190051.5
1513941748.565,7190051.3
1513941751.917,7190050.3
1513941755.269,7190050.3
1513941758.621,7190051.0
1513941761.973,7190049.8
1513941765.325,7190050.8
1513941768.677,7190048.5
1513941772.030,7190050.3
1513941775.381,7190049.5
1513941778.734,7190049.5
1513941782.086,7190051.0
1513941785.438,7190050.0
1513941788.790,7190049.8
1513941792.141,7190049.5
1513941795.494,7190050.0
1513941798.846,7190051.0
1513941802.198,7190049.5
1513941805.550,7190050.0
1513941808.902,7190051.0
1513941812.254,7190051.3
1513941815.607,7190050.3
1513941818.958,7190050.8
1513941822.311,7190051.3
1513941825.663,7190050.5
1513941829.015,7190050.8
1513941832.367,7190050.5
1513941835.719,7190051.5
1513941839.071,7190050.0
1513941842.423,7190051.0
1513941845.775,7190050.8
1513941849.128,7190051.5
1513941852.479,7190050.5
1513941855.831,7190051.5
1513941859.183,7190049.8
1513941862.535,7190051.0
1513941865.887,7190049.0
1513941869.239,7190048.3
1513941872.592,7190049.0
1513941875.943,7190047.5
1513941879.296,7190048.0
1513941882.648,7190049.4
1513941886.000,7190048.3
1513941889.352,7190049.8
1513941892.704,7190048.0
1513941896.056,7190049.8
1513941899.409,7190050.5
1513941902.760,7190048.8
1513941906.113,7190050.0
1513941909.464,7190050.3
1513941912.816,7190049.3
1513941916.169,7190049.8
1513941919.520,7190048.3
1513941922.873,7190051.0
1513941926.225,7190050.0
1513941929.576,7190049.3
1513941932.929,7190050.3
1513941936.281,7190048.8
1513941939.633,7190048.5
1513941942.986,7190048.0
1513941946.337,7190048.0
1513941949.689,7190051.0
1513941953.042,7190050.8
1513941956.393,7190050.8
1513941959.746,7190050.5
1513941963.097,7190050.5
1513941966.450,7190050.8
1513941969.802,7190050.0
1513941973.154,7190050.5
1513941976.506,7190049.5
1513941979.858,7190050.8
1513941983.210,7190049.0
1513941986.562,7190049.8
1513941989.914,7190049.3
1513941993.267,7190049.5
1513941996.618,7190049.5
1513941999.970,7190051.0
1513942003.323,7190048.5
1513942006.674,7190050.5
1513942010.027,7190049.5
1513942013.379,7190047.7
1513942016.731,7190050.3
1513942020.083,7190050.5
1513942023.435,7190050.4
1513942026.787,7190050.0
1513942030.140,7190049.5
1513942033.491,7190050.0
1513942036.843,7190049.3
1513942040.196,7190050.3
1513942043.547,7190050.5
1513942046.900,7190049.5
1513942050.251,7190049.5
1513942053.604,7190049.3
1513942056.956,7190049.3
1513942060.308,7190050.3
1513942063.660,7190049.5
1513942067.012,7190048.8
1513942070.364,7190050.3
1513942073.716,7190049.3
1513942077.068,7190050.0
1513942080.421,7190049.0
1513942083.772,7190048.8
1513942087.125,7190048.3
1513942090.476,7190049.3
1513942093.829,7190050.0
1513942097.181,7190049.5
1513942100.532,7190049.3
1513942103.885,7190050.3
1513942107.236,7190050.5
1513942110.589,7190048.5
1513942113.941,7190049.0
1513942117.293,7190049.0
1513942120.646,7190049.8
1513942123.997,7190049.8
1513942127.349,7190049.8
1513942130.702,7190050.3
1513942134.053,7190049.3
1513942137.406,7190049.8
1513942140.758,7190048.5
1513942144.110,7190049.3
1513942147.462,7190049.0
1513942150.814,7190049.5
1513942154.166,7190048.0
1513942157.518,7190048.5
1513942160.871,7190049.3
1513942164.222,7190049.5
1513942167.574,7190050.0
1513942170.927,7190050.0
1513942174.278,7190050.3
1513942177.631,7190050.3
1513942180.983,7190050.3
1513942184.335,7190049.5
1513942187.686,7190049.8
1513942191.039,7190050.0
1513942194.391,7190049.5
1513942197.743,7190050.0
1513942201.095,7190050.3
1513942204.448,7190049.3
1513942207.799,7190050.0
1513942211.152,7190049.0
1513942214.503,7190050.0
1513942217.856,7190050.5
1513942221.208,7190049.3
1513942224.559,7190050.8
1513942227.912,7190049.8
1513942231.263,7190050.8
1513942234.616,7190050.3
1513942237.968,7190049.8
1513942241.320,7190052.3
1513942244.672,7190050.8
1513942248.024,7190052.1
1513942251.376,7190051.8
1513942254.729,7190051.3
1513942258.080,7190050.8
1513942261.433,7190051.8
1513942264.784,7190050.3
1513942268.137,7190051.0
1513942271.489,7190050.3
1513942274.841,7190052.1
1513942278.193,7190050.5
1513942281.545,7190051.0
1513942284.897,7190051.5
1513942288.249,7190050.5
1513942291.601,7190050.9
1513942294.953,7190050.5
1513942298.306,7190049.5
1513942301.657,7190051.5
1513942305.010,7190051.0
1513942308.361,7190050.8
1513942311.714,7190051.3
1513942315.066,7190052.1
1513942318.418,7190051.5
1513942321.770,7190050.3
1513942325.122,7190050.8
1513942328.474,7190050.3
1513942331.826,7190051.0
1513942335.178,7190051.3
1513942338.530,7190051.8
1513942341.882,7190051.0
1513942345.234,7190051.8
1513942348.586,7190052.6
1513942351.938,7190051.3
1513942355.291,7190052.6
1513942358.642,7190051.3
1513942361.995,7190052.6
1513942365.346,7190049.3
1513942368.699,7190050.0
1513942372.050,7190049.3
1513942375.403,7190048.8
1513942378.755,7190049.5
1513942382.107,7190049.8
1513942385.459,7190049.5
1513942388.812,7190049.0
1513942392.163,7190049.5
1513942395.516,7190049.3
1513942398.867,7190048.5
1513942402.220,7190048.8
1513942405.571,7190048.5
1513942408.924,7190049.5
1513942412.276,7190049.8
1513942415.628,7190050.0
1513942418.980,7190050.5
1513942422.332,7190049.4
1513942425.684,7190048.5
1513942429.036,7190049.0
1513942432.389,7190048.3
1513942435.740,7190048.5
1513942439.093,7190050.3
1513942442.444,7190049.0
1513942445.797,7190049.3
1513942449.149,7190050.5
1513942452.500,7190049.5
1513942455.853,7190049.3
1513942459.205,7190050.0
1513942462.557,7190049.0
1513942465.909,7190051.5
1513942469.261,7190050.5
1513942472.613,7190052.8
1513942475.966,7190052.6
1513942479.317,7190051.8
1513942482.670,7190051.5
1513942486.021,7190051.3
1513942489.374,7190051.5
1513942492.726,7190051.8
1513942496.077,7190050.8
1513942499.430,7190050.5
1513942502.782,7190051.3
1513942506.134,7190049.8
1513942509.486,7190050.8
1513942512.838,7190050.5
1513942516.190,7190051.3
1513942519.543,7190052.3
1513942522.894,7190050.8
1513942526.247,7190050.3
1513942529.598,7190050.8
1513942532.951,7190051.8
1513942536.302,7190052.1
1513942539.655,7190050.3
1513942543.007,7190050.3
1513942546.359,7190051.0
1513942549.711,7190051.8
1513942553.062,7190051.3
1513942556.415,7190049.3
1513942559.767,7190050.5
1513942563.119,7190052.1
1513942566.471,7190050.5
1513942569.824,7190051.5
1513942573.175,7190051.0
1513942576.527,7190051.3
1513942579.880,7190051.0
1513942583.232,7190051.3
1513942586.584,7190052.1
1513942589.936,7190051.2
1513942593.288,7190051.3
1513942596.640,7190052.8
1513942599.992,7190051.5
1513942603.344,7190051.0
1513942606.696,7190052.1
1513942610.048,7190051.0
1513942613.400,7190051.5
1513942616.753,7190051.5
1513942620.104,7190051.5
1513942623.456,7190051.0
1513942626.809,7190051.3
1513942630.160,7190051.0
1513942633.513,7190051.3
1513942636.865,7190050.8
1513942640.216,7190051.5
1513942643.569,7190051.0
1513942646.921,7190050.8
1513942650.273,7190052.1
1513942653.625,7190051.3
1513942656.977,7190052.8
1513942660.329,7190050.8
1513942663.682,7190052.1
1513942667.033,7190052.8
1513942670.386,7190051.0
1513942673.738,7190051.0
1513942677.089,7190051.5
1513942680.442,7190051.3
1513942683.794,7190051.0
1513942687.145,7190052.6
1513942690.498,7190051.5
1513942693.849,7190051.5
1513942697.202,7190051.5
1513942700.554,7190051.8
1513942703.906,7190052.6
1513942707.258,7190052.3
1513942710.610,7190051.5
1513942713.962,7190052.6
1513942717.315,7190051.8
1513942720.666,7190050.8
1513942724.019,7190052.8
1513942727.370,7190051.8
1513942730.722,7190052.8
1513942734.075,7190052.8
1513942737.426,7190052.1
1513942740.779,7190052.6
1513942744.131,7190052.1
1513942747.483,7190050.8
1513942750.835,7190051.3
1513942754.188,7190051.0
1513942757.539,7190051.3
1513942760.892,7190052.3
1513942764.243,7190052.1
1513942767.596,7190050.3
1513942770.947,7190051.5
1513942774.299,7190051.8
1513942777.652,7190052.1
