timestamp,humidity
1513939177.386,59.4831
1513939178.386,59.4678
1513939179.385,59.4907
1513939180.385,59.4831
1513939181.384,59.4755
1513939182.384,59.4755
1513939183.383,59.4755
1513939184.383,59.4678
1513939185.382,59.4907
1513939186.386,59.5060
1513939187.385,59.4984
1513939188.385,59.4984
1513939189.384,59.5060
1513939190.384,59.5060
1513939191.383,59.5136
1513939192.383,59.5365
1513939193.382,59.5365
1513939194.382,59.5289
1513939195.381,59.5365
1513939196.381,59.5670
1513939197.384,59.5441
1513939198.384,59.5594
1513939199.383,59.5975
1513939200.383,59.5823
1513939201.382,59.5899
1513939202.382,59.6128
1513939203.381,59.6128
1513939204.381,59.6281
1513939205.400,59.6281
1513939206.380,59.6357
1513939207.379,59.6433
1513939208.379,59.6509
1513939209.379,59.6738
1513939210.382,59.6662
1513939211.382,59.6891
1513939212.381,59.6815
1513939213.381,59.7043
1513939214.380,59.7120
1513939215.380,59.7196
1513939216.379,59.7196
1513939217.379,59.7578
1513939218.378,59.7654
1513939219.378,59.7730
1513939220.381,59.7806
1513939221.377,59.7806
1513939222.380,59.7959
1513939223.380,59.8035
1513939224.379,59.8112
1513939225.379,59.8188
1513939226.378,59.8188
1513939227.378,59.8340
1513939228.377,59.8340
1513939229.377,59.8340
1513939230.376,59.8417
1513939231.376,59.8493
1513939232.375,59.8569
1513939233.379,59.8417
1513939234.378,59.8493
1513939235.378,59.8417
1513939236.377,59.8340
1513939237.377,59.8493
1513939238.377,59.8417
1513939239.376,59.8569
1513939240.376,59.8569
1513939241.375,59.8646
1513939242.375,59.8569
1513939243.374,59.8493
1513939244.374,59.8493
1513939245.377,59.8340
1513939246.377,59.8340
1513939247.376,59.8417
1513939248.403,59.8493
1513939249.375,59.8569
1513939250.375,59.8493
1513939251.374,59.8493
1513939252.374,59.8646
1513939253.373,59.8875
1513939254.373,59.8722
1513939255.372,59.8951
1513939256.376,59.9027
1513939257.371,59.9103
1513939258.375,59.9103
1513939259.374,59.9103
1513939260.374,59.9180
1513939261.373,59.9409
1513939262.373,59.9409
1513939263.372,59.9409
1513939264.372,59.9561
1513939265.372,59.9561
1513939266.371,59.9561
1513939267.371,59.9332
1513939268.374,59.9561
1513939269.373,59.9714
1513939270.373,59.9714
1513939271.372,59.9637
1513939272.372,59.9561
1513939273.372,59.9714
1513939274.371,59.9943
1513939275.371,60.0019
1513939276.370,59.9943
1513939277.370,59.9943
1513939278.369,59.9866
1513939279.369,60.0095
1513939280.368,60.0172
1513939281.372,60.0248
1513939282.371,60.0324
1513939283.371,60.0095
1513939284.370,60.0324
1513939285.370,60.0477
1513939286.369,60.0477
1513939287.369,60.0553
1513939288.368,60.0477
1513939289.368,60.0706
1513939290.367,60.0782
1513939291.371,60.0858
1513939292.370,60.0782
1513939293.370,60.0858
1513939294.372,60.0858
1513939295.369,60.0858
1513939296.368,60.1163
1513939297.368,60.1011
1513939298.367,60.1240
1513939299.367,60.1163
1513939300.367,60.1316
1513939301.366,60.1392
1513939302.366,60.1392
1513939303.365,60.1392
1513939304.368,60.1392
1513939305.368,60.1545
1513939306.368,60.1392
1513939307.367,60.1392
1513939308.367,60.1545
1513939309.366,60.1621
1513939310.366,60.1545
1513939311.400,60.1697
1513939312.365,60.1774
1513939313.364,60.1926
1513939314.368,60.1774
1513939315.363,60.2079
1513939316.367,60.1774
1513939317.366,60.1926
1513939318.366,60.1850
1513939319.365,60.2079
1513939320.365,60.1926
1513939321.364,60.2231
1513939322.364,60.1926
1513939323.363,60.2155
1513939324.363,60.2079
1513939325.362,60.2155
1513939326.362,60.2231
1513939327.365,60.2231
1513939328.365,60.2155
1513939329.364,60.2308
1513939330.364,60.2231
1513939331.363,60.2079
1513939332.363,60.2460
1513939333.362,60.2460
1513939334.362,60.2460
1513939335.362,60.2613
1513939336.361,60.2384
1513939337.360,60.2613
1513939338.360,60.2842
1513939339.363,60.2766
1513939340.363,60.2766
1513939341.363,60.2994
1513939342.362,60.2613
1513939343.362,60.2613
1513939344.361,60.2918
1513939345.361,60.2918
1513939346.360,60.2994
1513939347.360,60.2842
1513939348.359,60.2842
1513939349.359,60.2918
1513939350.362,60.2842
1513939351.362,60.2842
1513939352.361,60.2918
1513939353.361,60.2994
1513939354.360,60.2842
1513939355.360,60.2842
1513939356.359,60.2918
1513939357.359,60.2842
1513939358.358,60.2766
1513939359.358,60.2842
1513939360.357,60.2842
1513939361.357,60.2918
1513939362.360,60.2613
1513939363.360,60.2842
1513939364.360,60.2842
1513939365.359,60.2994
1513939366.358,60.2689
1513939367.358,60.2842
1513939368.358,60.2994
1513939369.357,60.2918
1513939370.357,60.2918
1513939371.356,60.2842
1513939372.356,60.2613
1513939373.359,60.2842
1513939374.355,60.2842
1513939375.358,60.2766
1513939376.358,60.2842
1513939377.357,60.2689
1513939378.357,60.2842
1513939379.356,60.2918
1513939380.356,60.2842
1513939381.355,60.2613
1513939382.355,60.2613
1513939383.354,60.2842
1513939384.354,60.2842
1513939385.353,60.2689
1513939386.357,60.2918
1513939387.356,60.2842
1513939388.356,60.2613
1513939389.355,60.2766
1513939390.355,60.2689
1513939391.354,60.2613
1513939392.354,60.2689
1513939393.353,60.2842
1513939394.353,60.2918
1513939395.352,60.2842
1513939396.356,60.2689
1513939397.352,60.2918
1513939398.355,60.2766
1513939399.355,60.2842
1513939400.354,60.2766
1513939401.353,60.2994
1513939402.353,60.2918
1513939403.353,60.2842
1513939404.352,60.2918
1513939405.352,60.2994
1513939406.351,60.2842
1513939407.351,60.2689
1513939408.350,60.2766
1513939409.354,60.2613
1513939410.353,60.2918
1513939411.353,60.2918
1513939412.352,60.2842
1513939413.352,60.2766
1513939414.360,60.3071
1513939415.351,60.2918
1513939416.350,60.2994
1513939417.350,60.2766
1513939418.349,60.2766
1513939419.349,60.2994
1513939420.348,60.2842
1513939421.352,60.2918
1513939422.351,60.2918
1513939423.351,60.2766
1513939424.350,60.2918
1513939425.350,60.2842
1513939426.349,60.2766
1513939427.349,60.2766
1513939428.348,60.2918
1513939429.348,60.2766
1513939430.348,60.2994
1513939431.347,60.2766
1513939432.350,60.2766
1513939433.346,60.2613
1513939434.350,60.2689
1513939435.349,60.2689
1513939436.349,60.2613
1513939437.348,60.2537
1513939438.348,60.2613
1513939439.347,60.2537
1513939440.347,60.2613
1513939441.346,60.2613
1513939442.346,60.2460
1513939443.345,60.2460
1513939444.349,60.2537
1513939445.348,60.2460
1513939446.348,60.2231
1513939447.347,60.2231
1513939448.347,60.2384
1513939449.346,60.2384
1513939450.346,60.2308
1513939451.345,60.2384
1513939452.345,60.2384
1513939453.344,60.2231
1513939454.344,60.2155
1513939455.343,60.2231
1513939456.343,60.2231
1513939457.346,60.2079
1513939458.346,60.2231
1513939459.345,60.2231
1513939460.345,60.2079
1513939461.344,60.2155
1513939462.344,60.2079
1513939463.343,60.2079
1513939464.343,60.2231
1513939465.343,60.2231
1513939466.342,60.2155
1513939467.346,60.2308
1513939468.345,60.2155
1513939469.344,60.2079
1513939470.344,60.2308
1513939471.344,60.2231
1513939472.343,60.2079
1513939473.343,60.2384
1513939474.342,60.2079
1513939475.342,60.2155
1513939476.341,60.2155
1513939477.341,60.2155
1513939478.340,60.2079
1513939479.340,60.2231
1513939480.343,60.1850
1513939481.343,60.1850
1513939482.342,60.1850
1513939483.342,60.1697
1513939484.341,60.1697
1513939485.341,60.1850
1513939486.340,60.1545
1513939487.340,60.1774
1513939488.339,60.1621
1513939489.339,60.1621
1513939490.342,60.1392
1513939491.338,60.1316
1513939492.341,60.1469
1513939493.341,60.1545
1513939494.340,60.1621
1513939495.340,60.1469
1513939496.340,60.1697
1513939497.339,60.1240
1513939498.339,60.1316
1513939499.338,60.1392
1513939500.338,60.1163
1513939501.337,60.1545
1513939502.337,60.1240
1513939503.340,60.1163
1513939504.340,60.1469
1513939505.339,60.1240
1513939506.339,60.1469
1513939507.338,60.1316
1513939508.338,60.1240
1513939509.337,60.1163
1513939510.337,60.1316
1513939511.336,60.1316
1513939512.336,60.1316
1513939513.335,60.1316
1513939514.335,60.1392
1513939515.338,60.1469
1513939516.338,60.1469
1513939517.337,60.1240
1513939518.337,60.1469
1513939519.336,60.1621
1513939520.336,60.1392
1513939521.336,60.1545
1513939522.335,60.1621
1513939523.334,60.1545
1513939524.334,60.1850
1513939525.333,60.1545
1513939526.337,60.1316
1513939527.332,60.1545
1513939528.336,60.1697
1513939529.335,60.1697
1513939530.335,60.1697
1513939531.335,60.1774
1513939532.334,60.1621
1513939533.334,60.1545
1513939534.333,60.1621
1513939535.333,60.1545
1513939536.332,60.1392
1513939537.332,60.1469
1513939538.335,60.1316
1513939539.335,60.1469
1513939540.334,60.1316
1513939541.334,60.1316
1513939542.333,60.1316
1513939543.333,60.1240
1513939544.332,60.1392
1513939545.332,60.1240
1513939546.331,60.1316
1513939547.331,60.1316
1513939548.330,60.1392
1513939549.334,60.1240
1513939550.329,60.1163
1513939551.333,60.1163
1513939552.332,60.1011
1513939553.332,60.1087
1513939554.331,60.1011
1513939555.331,60.0782
1513939556.330,60.1011
1513939557.330,60.0934
1513939558.330,60.0858
1513939559.329,60.0858
1513939560.329,60.1011
1513939561.328,60.0706
1513939562.332,60.0782
1513939563.331,60.0629
1513939564.331,60.0629
1513939565.330,60.0629
1513939566.330,60.0477
1513939567.329,60.0400
1513939568.329,60.0400
1513939569.328,60.0553
1513939570.328,60.0248
1513939571.327,60.0324
1513939572.331,60.0400
1513939573.326,60.0248
1513939574.330,60.0324
1513939575.329,60.0400
1513939576.329,60.0324
1513939577.328,60.0400
1513939578.328,60.0400
1513939579.327,60.0477
1513939580.327,60.0477
1513939581.326,60.0400
1513939582.326,60.0400
1513939583.325,60.0629
1513939584.325,60.0553
1513939585.328,60.0553
1513939586.328,60.0629
1513939587.327,60.0706
1513939588.327,60.0706
1513939589.327,60.0782
1513939590.326,60.0782
1513939591.325,60.0858
1513939592.325,60.1011
1513939593.324,60.1163
1513939594.324,60.1011
1513939595.324,60.1011
1513939596.323,60.1163
1513939597.326,60.1316
1513939598.326,60.1087
1513939599.326,60.1316
1513939600.325,60.1392
1513939601.325,60.1545
1513939602.324,60.1545
1513939603.324,60.1697
1513939604.323,60.1621
1513939605.323,60.1621
1513939606.322,60.1774
1513939607.322,60.1926
1513939608.325,60.1774
1513939609.321,60.1850
1513939610.324,60.1545
1513939611.324,60.1545
1513939612.323,60.1392
1513939613.323,60.1469
1513939614.322,60.1316
1513939615.322,60.1392
1513939616.321,60.1469
1513939617.321,60.1392
1513939618.320,60.1392
1513939619.320,60.1621
1513939620.323,60.1545
1513939621.323,60.1316
1513939622.322,60.1545
1513939623.322,60.1163
1513939624.321,60.1240
1513939625.321,60.1316
1513939626.321,60.1240
1513939627.320,60.1316
1513939628.320,60.1087
1513939629.319,60.1240
1513939630.318,60.1163
1513939631.318,60.1240
1513939632.317,60.1011
1513939633.321,60.1011
1513939634.321,60.1011
1513939635.320,60.0934
1513939636.319,60.1011
1513939637.319,60.0782
1513939638.319,60.0858
1513939639.318,60.0934
1513939640.318,60.0858
1513939641.317,60.0934
1513939642.317,60.0782
1513939643.320,60.0782
1513939644.320,60.0782
1513939645.319,60.0477
1513939646.319,60.0706
1513939647.318,60.0706
1513939648.318,60.0629
1513939649.317,60.0706
1513939650.317,60.0629
1513939651.316,60.0553
1513939652.316,60.0706
1513939653.315,60.0629
1513939654.315,60.0477
1513939655.314,60.0629
1513939656.318,60.0553
1513939657.317,60.0706
1513939658.317,60.0629
1513939659.316,60.0553
1513939660.316,60.0553
1513939661.315,60.0324
1513939662.315,60.0477
1513939663.314,60.0248
1513939664.314,60.0248
1513939665.313,60.0324
1513939666.317,60.0095
1513939667.312,60.0248
1513939668.316,60.0019
1513939669.315,60.0019
1513939670.315,59.9866
1513939671.314,60.0095
1513939672.314,59.9943
1513939673.313,59.9866
1513939674.313,59.9866
1513939675.312,60.0172
1513939676.312,59.9790
1513939677.311,59.9943
1513939678.311,59.9943
1513939679.314,60.0019
1513939680.314,60.0019
1513939681.313,59.9943
1513939682.313,60.0095
1513939683.312,60.0172
1513939684.312,60.0095
1513939685.311,60.0019
1513939686.311,60.0172
1513939687.310,60.0400
1513939688.310,60.0400
1513939689.309,60.0477
1513939690.309,60.0553
1513939691.312,60.0553
1513939692.312,60.0400
1513939693.311,60.0553
1513939694.311,60.0706
1513939695.310,60.0629
1513939696.310,60.0782
1513939697.310,60.0706
1513939698.309,60.0477
1513939699.308,60.0706
1513939700.308,60.0553
1513939701.308,60.0477
1513939702.311,60.0629
1513939703.310,60.0477
1513939704.310,60.0477
1513939705.309,60.0553
1513939706.309,60.0553
1513939707.309,60.0477
1513939708.308,60.0629
1513939709.308,60.0629
1513939710.307,60.0248
1513939711.307,60.0400
1513939712.306,60.0400
1513939713.306,60.0324
1513939714.309,60.0400
1513939715.309,60.0248
1513939716.308,60.0172
1513939717.308,60.0324
1513939718.307,60.0095
1513939719.307,60.0095
1513939720.306,60.0095
1513939721.306,59.9943
1513939722.305,59.9866
1513939723.305,59.9790
1513939724.304,59.9866
1513939725.308,59.9866
1513939726.303,59.9714
1513939727.307,59.9637
1513939728.306,59.9485
1513939729.306,59.9485
1513939730.305,59.9485
1513939731.305,59.9256
1513939732.304,59.9332
1513939733.304,59.9409
1513939734.303,59.9256
1513939735.303,59.9180
1513939736.302,59.9256
1513939737.302,59.9103
1513939738.305,59.9027
1513939739.305,59.8951
1513939740.304,59.9256
1513939741.304,59.8951
1513939742.303,59.9027
1513939743.303,59.8875
1513939744.302,59.9103
1513939745.302,59.8875
1513939746.301,59.8798
1513939747.301,59.8951
1513939748.304,59.8875
1513939749.300,59.8951
1513939750.303,59.8875
1513939751.303,59.8646
1513939752.302,59.8875
1513939753.302,59.8798
1513939754.301,59.8798
1513939755.301,59.8951
1513939756.300,59.8798
1513939757.300,59.8875
1513939758.299,59.8798
1513939759.299,59.8875
1513939760.298,59.8646
1513939761.302,59.8875
1513939762.301,59.8646
1513939763.301,59.8722
1513939764.301,59.8646
1513939765.300,59.8569
1513939766.299,59.8722
1513939767.299,59.8646
1513939768.299,59.8493
1513939769.298,59.8493
1513939770.298,59.8493
1513939771.297,59.8417
1513939772.297,59.8417
1513939773.300,59.8417
1513939774.300,59.8417
1513939775.299,59.8493
1513939776.299,59.8264
1513939777.298,59.8417
1513939778.298,59.8569
1513939779.297,59.8569
1513939780.297,59.8340
1513939781.296,59.8493
1513939782.296,59.8798
1513939783.295,59.8569
1513939784.299,59.8569
1513939785.294,59.8569
1513939786.298,59.8798
1513939787.297,59.8798
1513939788.296,59.8722
1513939789.296,59.8875
1513939790.296,59.8798
1513939791.295,59.8569
1513939792.295,59.8340
1513939793.294,59.8646
1513939794.294,59.8493
1513939795.293,59.8417
1513939796.297,59.8340
1513939797.296,59.8188
1513939798.296,59.8264
1513939799.295,59.8112
1513939800.295,59.8188
1513939801.294,59.8035
1513939802.294,59.8112
1513939803.293,59.7806
1513939804.293,59.7959
1513939805.292,59.7959
1513939806.292,59.7654
1513939807.295,59.7806
1513939808.291,59.7654
1513939809.294,59.7806
1513939810.294,59.7883
1513939811.293,59.7578
1513939812.293,59.7730
1513939813.292,59.7654
1513939814.292,59.7654
1513939815.291,59.7806
1513939816.291,59.7730
1513939817.290,59.7578
1513939818.290,59.7806
1513939819.293,59.7654
1513939820.293,59.7654
1513939821.292,59.7730
1513939822.292,59.7883
1513939823.291,59.7883
1513939824.291,59.7654
1513939825.290,59.7806
1513939826.290,59.7806
1513939827.289,59.7959
1513939828.289,59.7959
1513939829.288,59.7883
1513939830.288,59.7883
1513939831.287,59.8112
1513939832.291,59.8188
1513939833.290,59.8035
1513939834.290,59.7959
1513939835.289,59.8112
1513939836.289,59.8188
1513939837.288,59.8340
1513939838.288,59.8188
1513939839.288,59.8035
1513939840.287,59.8417
1513939841.287,59.8340
1513939842.290,59.8417
1513939843.289,59.8340
1513939844.289,59.8417
1513939845.289,59.8340
1513939846.288,59.8493
1513939847.288,59.8417
1513939848.287,59.8340
1513939849.287,59.8417
1513939850.286,59.8417
1513939851.286,59.8340
1513939852.285,59.8417
1513939853.285,59.8417
1513939854.284,59.8417
1513939855.288,59.8493
1513939856.287,59.8646
1513939857.287,59.8493
1513939858.286,59.8569
1513939859.286,59.8417
1513939860.285,59.8417
1513939861.285,59.8493
1513939862.284,59.8417
1513939863.284,59.8264
1513939864.283,59.8417
1513939865.283,59.8417
1513939866.282,59.8264
1513939867.286,59.8188
1513939868.285,59.8112
1513939869.285,59.8112
1513939870.284,59.8112
1513939871.284,59.8035
1513939872.283,59.8035
1513939873.283,59.7959
1513939874.282,59.7959
1513939875.282,59.7883
1513939876.281,59.7883
1513939877.281,59.7959
1513939878.284,59.7883
1513939879.284,59.7883
1513939880.283,59.8035
1513939881.283,59.7959
1513939882.283,59.8112
1513939883.282,59.8112
1513939884.281,59.8112
1513939885.281,59.8188
1513939886.280,59.8340
1513939887.280,59.8035
1513939888.280,59.8188
1513939889.279,59.8035
1513939890.282,59.8112
1513939891.282,59.8035
1513939892.281,59.8035
1513939893.281,59.7883
1513939894.280,59.7806
1513939895.280,59.7883
1513939896.279,59.7883
1513939897.279,59.7730
1513939898.278,59.7578
1513939899.278,59.7654
1513939900.278,59.7578
1513939901.281,59.7654
1513939902.280,59.7654
1513939903.280,59.7425
1513939904.279,59.7425
1513939905.279,59.7272
1513939906.279,59.7349
1513939907.278,59.7272
1513939908.278,59.7272
1513939909.277,59.7196
1513939910.277,59.7043
1513939911.276,59.7120
1513939912.276,59.7120
1513939913.275,59.7120
1513939914.279,59.7196
1513939915.278,59.7120
1513939916.278,59.7043
1513939917.277,59.6967
1513939918.277,59.7043
1513939919.276,59.6967
1513939920.276,59.6891
1513939921.275,59.7043
1513939922.275,59.6891
1513939923.274,59.6815
1513939924.278,59.6967
1513939925.273,59.6815
1513939926.277,59.6891
1513939927.276,59.6738
1513939928.276,59.6815
1513939929.275,59.6738
1513939930.275,59.6662
1513939931.274,59.6891
1513939932.274,59.6891
1513939933.273,59.6738
1513939934.273,59.6738
1513939935.272,59.6738
1513939936.272,59.6967
1513939937.275,59.6967
1513939938.275,59.6891
1513939939.274,59.7043
1513939940.274,59.6891
1513939941.273,59.6738
1513939942.273,59.6967
1513939943.272,59.6891
1513939944.272,59.6738
1513939945.271,59.6662
1513939946.271,59.6738
1513939947.274,59.6586
1513939948.270,59.6586
1513939949.273,59.6738
1513939950.273,59.6815
1513939951.272,59.6738
1513939952.272,59.6815
1513939953.271,59.6891
1513939954.271,59.6738
1513939955.270,59.7120
1513939956.270,59.6891
1513939957.270,59.6738
1513939958.269,59.6967
1513939959.269,59.6967
1513939960.272,59.7043
1513939961.267,59.6891
1513939962.271,59.6891
1513939963.271,59.6967
1513939964.270,59.7043
1513939965.270,59.6967
1513939966.269,59.6967
1513939967.269,59.7120
1513939968.268,59.6967
1513939969.268,59.6967
1513939970.267,59.6967
1513939971.267,59.6815
1513939972.270,59.6967
1513939973.270,59.6815
1513939974.269,59.6891
1513939975.269,59.6815
1513939976.268,59.6738
1513939977.268,59.6738
1513939978.267,59.6738
1513939979.267,59.6586
1513939980.266,59.6815
1513939981.266,59.6738
1513939982.265,59.6509
1513939983.269,59.6662
1513939984.264,59.6738
1513939985.268,59.6586
1513939986.267,59.6586
1513939987.267,59.6662
1513939988.266,59.6509
1513939989.266,59.6357
1513939990.265,59.6586
1513939991.265,59.6357
1513939992.264,59.6357
1513939993.264,59.6586
1513939994.263,59.6586
1513939995.267,59.6357
1513939996.266,59.6204
1513939997.266,59.6204
1513939998.265,59.6281
1513939999.265,59.6204
1513940000.264,59.6281
1513940001.264,59.6128
1513940002.263,59.6204
1513940003.263,59.6204
1513940004.262,59.6509
1513940005.262,59.6204
1513940006.265,59.6281
1513940007.261,59.6357
1513940008.264,59.6586
1513940009.264,59.6662
1513940010.263,59.6738
1513940011.263,59.6586
1513940012.262,59.6815
1513940013.262,59.6738
1513940014.261,59.6891
1513940015.261,59.6662
1513940016.261,59.6738
1513940017.260,59.7043
1513940018.263,59.6662
1513940019.263,59.6967
1513940020.262,59.7120
1513940021.262,59.7120
1513940022.262,59.7272
1513940023.261,59.7501
1513940024.261,59.7349
1513940025.260,59.7578
1513940026.260,59.7578
1513940027.259,59.7883
1513940028.259,59.7883
1513940029.258,59.8035
1513940030.258,59.8264
1513940031.261,59.8417
1513940032.261,59.8493
1513940033.260,59.8646
1513940034.260,59.8798
1513940035.259,59.8951
1513940036.259,59.8722
1513940037.258,59.8951
1513940038.258,59.8951
1513940039.257,59.9256
1513940040.257,59.9103
1513940041.256,59.9256
1513940042.260,59.9103
1513940043.259,59.9103
1513940044.259,59.9180
1513940045.258,59.9256
1513940046.258,59.9180
1513940047.257,59.9180
1513940048.257,59.9027
1513940049.256,59.9103
1513940050.256,59.8875
1513940051.255,59.8798
1513940052.255,59.8798
1513940053.254,59.8722
1513940054.258,59.8569
1513940055.257,59.8569
1513940056.257,59.8340
1513940057.256,59.8417
1513940058.256,59.8417
1513940059.255,59.8188
1513940060.255,59.8188
1513940061.254,59.8188
1513940062.254,59.8035
1513940063.253,59.7883
1513940064.253,59.7883
1513940065.256,59.7654
1513940066.256,59.7806
1513940067.255,59.7654
1513940068.255,59.7730
1513940069.254,59.7654
1513940070.254,59.7654
1513940071.253,59.7578
1513940072.253,59.7349
1513940073.252,59.7501
1513940074.252,59.7272
1513940075.251,59.7501
1513940076.251,59.7272
1513940077.254,59.7120
1513940078.254,59.7425
1513940079.253,59.7272
1513940080.253,59.7120
1513940081.252,59.7120
1513940082.252,59.7425
1513940083.252,59.7272
1513940084.251,59.7272
1513940085.251,59.7196
1513940086.250,59.6967
1513940087.250,59.6967
1513940088.249,59.7120
1513940089.249,59.7196
1513940090.252,59.6967
1513940091.252,59.7196
1513940092.251,59.7043
1513940093.251,59.7120
1513940094.250,59.7120
1513940095.250,59.6967
1513940096.249,59.6891
1513940097.249,59.7043
1513940098.248,59.7120
