resistance,ppm,temp_c,ambient_c
69999.685,-2.08,25.01,20.922
69999.685,-2.08,24.992,20.922
69999.685,-2.08,24.999,20.922
69999.685,-2.08,24.997,20.9
69999.685,-2.08,24.996,20.911
69999.685,-2.08,25.0,20.911
69999.685,-2.08,24.996,20.922
69999.685,-2.08,24.993,20.922
69999.685,-2.08,24.999,20.911
69999.685,-2.08,24.997,20.933
69999.685,-2.08,25.0,20.922
69999.685,-2.08,25.001,20.89
69999.703,-1.83,25.005,20.922
69999.703,-1.83,25.007,20.933
69999.703,-1.83,25.005,20.922
69999.703,-1.83,25.001,20.922
69999.703,-1.83,25.008,20.922
69999.703,-1.83,25.001,20.933
69999.703,-1.83,25.007,20.922
69999.703,-1.83,24.997,20.943
69999.703,-1.83,24.999,20.922
69999.703,-1.83,25.0,20.911
69999.703,-1.83,25.008,20.911
69999.703,-1.83,25.001,20.922
69999.703,-1.83,24.99,20.922
69999.703,-1.83,24.996,20.933
69999.68,-2.15,25.001,20.922
69999.68,-2.15,24.996,20.922
69999.68,-2.15,24.996,20.922
69999.68,-2.15,25.004,20.911
69999.68,-2.15,25.005,20.933
69999.68,-2.15,24.995,20.922
69999.68,-2.15,25.003,20.933
69999.68,-2.15,25.011,20.933
69999.68,-2.15,25.003,20.922
69999.68,-2.15,25.0,20.922
69999.68,-2.15,25.005,20.933
69999.68,-2.15,24.997,20.922
69999.68,-2.15,25.004,20.922
69999.698,-1.90,25.001,20.922
69999.698,-1.90,25.012,20.922
69999.698,-1.90,25.004,20.922
69999.698,-1.90,25.01,20.922
69999.698,-1.90,24.992,20.933
69999.698,-1.90,24.996,20.943
69999.698,-1.90,24.995,20.954
69999.698,-1.90,25.008,20.954
69999.698,-1.90,24.992,20.933
69999.698,-1.90,24.996,20.933
69999.698,-1.90,24.995,20.933
69999.698,-1.90,24.992,20.933
69999.698,-1.90,24.995,20.943
69999.698,-1.90,25.0,20.922
69999.683,-2.11,24.999,20.954
69999.683,-2.11,24.999,20.933
69999.683,-2.11,25.0,20.943
69999.683,-2.11,24.996,20.943
69999.683,-2.11,25.0,20.922
69999.683,-2.11,25.001,20.933
69999.683,-2.11,25.004,20.922
69999.683,-2.11,25.007,20.943
69999.683,-2.11,24.999,20.922
69999.683,-2.11,25.008,20.943
69999.683,-2.11,25.007,20.933
69999.683,-2.11,25.008,20.943
69999.683,-2.11,25.005,20.933
69999.685,-2.08,25.007,20.943
69999.685,-2.08,24.997,20.933
69999.685,-2.08,25.004,20.922
69999.685,-2.08,25.003,20.943
69999.685,-2.08,25.007,20.943
69999.685,-2.08,25.007,20.943
69999.685,-2.08,25.004,20.933
69999.685,-2.08,25.004,20.943
69999.685,-2.08,24.996,20.943
69999.685,-2.08,25.0,20.922
69999.685,-2.08,25.0,20.954
69999.685,-2.08,24.996,20.943
69999.685,-2.08,24.999,20.933
69999.716,-1.64,24.996,20.943
69999.716,-1.64,25.0,20.943
69999.716,-1.64,24.999,20.954
69999.716,-1.64,24.997,20.943
69999.716,-1.64,25.003,20.943
69999.716,-1.64,25.005,20.954
69999.716,-1.64,25.007,20.922
69999.716,-1.64,25.001,20.943
69999.716,-1.64,25.004,20.943
69999.716,-1.64,25.005,20.933
69999.716,-1.64,25.0,20.954
69999.716,-1.64,24.997,20.911
69999.716,-1.64,24.997,20.954
69999.716,-1.64,24.993,20.922
69999.779,-0.74,24.995,20.933
69999.779,-0.74,24.993,20.933
69999.779,-0.74,24.993,20.943
69999.779,-0.74,24.993,20.943
69999.779,-0.74,24.992,20.943
69999.779,-0.74,25.003,20.943
69999.779,-0.74,24.993,20.933
69999.779,-0.74,24.995,20.933
69999.779,-0.74,25.005,20.933
69999.779,-0.74,25.007,20.933
69999.779,-0.74,25.01,20.911
69999.779,-0.74,25.018,20.933
69999.779,-0.74,24.995,20.933
69999.804,-0.38,25.004,20.933
69999.804,-0.38,24.995,20.943
69999.804,-0.38,25.001,20.943
69999.804,-0.38,25.005,20.943
69999.804,-0.38,24.992,20.933
69999.804,-0.38,24.996,20.922
69999.804,-0.38,25.001,20.943
69999.804,-0.38,24.997,20.922
69999.804,-0.38,24.997,20.933
69999.804,-0.38,24.99,20.933
69999.804,-0.38,25.003,20.933
69999.804,-0.38,25.001,20.933
69999.804,-0.38,24.999,20.922
69999.804,-0.38,24.993,20.922
69999.82,-0.15,25.001,20.943
69999.82,-0.15,24.995,20.922
69999.82,-0.15,24.993,20.943
69999.82,-0.15,24.995,20.911
69999.82,-0.15,24.997,20.933
69999.82,-0.15,24.995,20.922
69999.82,-0.15,25.0,20.933
69999.82,-0.15,24.988,20.943
69999.82,-0.15,25.001,20.933
69999.82,-0.15,24.997,20.933
69999.82,-0.15,25.012,20.933
69999.82,-0.15,25.005,20.933
69999.82,-0.15,24.999,20.943
69999.837,0.09,24.999,20.933
69999.837,0.09,25.0,20.943
69999.837,0.09,25.001,20.943
69999.837,0.09,25.003,20.922
69999.837,0.09,24.997,20.922
69999.837,0.09,25.01,20.933
69999.837,0.09,24.997,20.954
69999.837,0.09,25.01,20.954
69999.837,0.09,24.999,20.943
69999.837,0.09,25.007,20.922
69999.837,0.09,24.995,20.943
69999.837,0.09,25.004,20.943
69999.837,0.09,24.993,20.943
69999.865,0.49,25.004,20.954
69999.865,0.49,25.003,20.922
69999.865,0.49,24.995,20.922
69999.865,0.49,24.993,20.943
69999.865,0.49,25.011,20.922
69999.865,0.49,25.0,20.933
69999.865,0.49,25.005,20.954
69999.865,0.49,25.003,20.954
69999.865,0.49,25.007,20.922
69999.865,0.49,25.004,20.943
69999.865,0.49,24.993,20.965
69999.865,0.49,24.999,20.922
69999.865,0.49,25.0,20.954
69999.865,0.49,25.003,20.943
69999.906,1.07,24.995,20.954
69999.906,1.07,25.005,20.943
69999.906,1.07,25.004,20.943
69999.906,1.07,25.005,20.933
69999.906,1.07,25.001,20.943
69999.906,1.07,25.001,20.954
69999.906,1.07,25.001,20.943
69999.906,1.07,25.011,20.954
69999.906,1.07,25.005,20.954
69999.906,1.07,25.004,20.943
69999.906,1.07,25.007,20.943
69999.906,1.07,24.996,20.933
69999.906,1.07,25.001,20.922
69999.914,1.19,25.001,20.954
69999.914,1.19,24.993,20.933
69999.914,1.19,24.996,20.943
69999.914,1.19,24.999,20.943
69999.914,1.19,24.985,20.943
69999.914,1.19,24.989,20.943
69999.914,1.19,24.99,20.943
69999.914,1.19,24.989,20.943
69999.914,1.19,24.993,20.954
69999.914,1.19,25.001,20.933
69999.914,1.19,24.993,20.943
69999.914,1.19,25.008,20.954
69999.914,1.19,25.0,20.933
69999.914,1.19,25.007,20.943
69999.931,1.43,25.004,20.922
69999.931,1.43,25.001,20.943
69999.931,1.43,25.001,20.954
69999.931,1.43,25.004,20.954
69999.931,1.43,25.0,20.943
69999.931,1.43,25.007,20.933
69999.931,1.43,25.011,20.943
69999.931,1.43,25.01,20.943
69999.931,1.43,25.001,20.922
69999.931,1.43,25.003,20.922
69999.931,1.43,25.004,20.943
69999.931,1.43,25.004,20.954
69999.931,1.43,24.996,20.943
69999.949,1.69,25.001,20.933
69999.949,1.69,24.993,20.933
69999.949,1.69,24.996,20.943
69999.949,1.69,24.999,20.954
69999.949,1.69,25.003,20.943
69999.949,1.69,25.0,20.943
69999.949,1.69,25.005,20.943
69999.949,1.69,25.0,20.943
69999.949,1.69,24.999,20.954
69999.949,1.69,24.999,20.933
69999.949,1.69,24.999,20.943
69999.949,1.69,25.001,20.943
69999.949,1.69,24.997,20.933
69999.896,0.93,24.988,20.943
69999.896,0.93,25.0,20.943
69999.896,0.93,24.999,20.965
69999.896,0.93,25.008,20.954
69999.896,0.93,24.996,20.943
69999.896,0.93,25.0,20.954
69999.896,0.93,25.004,20.943
69999.896,0.93,25.001,20.933
69999.896,0.93,25.005,20.943
69999.896,0.93,25.001,20.954
69999.896,0.93,25.007,20.954
69999.896,0.93,25.003,20.943
69999.896,0.93,24.988,20.954
69999.896,0.93,25.0,20.933
69999.924,1.33,25.001,20.943
69999.924,1.33,24.999,20.954
69999.924,1.33,25.012,20.954
69999.924,1.33,25.0,20.943
69999.924,1.33,25.0,20.954
69999.924,1.33,25.004,20.943
69999.924,1.33,25.005,20.954
69999.924,1.33,24.999,20.954
69999.924,1.33,25.005,20.954
69999.924,1.33,24.997,20.954
69999.924,1.33,25.003,20.954
69999.924,1.33,24.993,20.965
69999.924,1.33,24.992,20.954
69999.911,1.15,25.005,20.943
69999.911,1.15,24.997,20.943
69999.911,1.15,25.007,20.954
69999.911,1.15,24.988,20.976
69999.911,1.15,25.001,20.943
69999.911,1.15,25.007,20.954
69999.911,1.15,25.001,20.965
69999.911,1.15,25.004,20.954
69999.911,1.15,25.0,20.943
69999.911,1.15,24.997,20.965
69999.911,1.15,24.997,20.965
69999.911,1.15,25.014,20.933
69999.911,1.15,24.992,20.954
69999.911,1.15,25.0,20.965
69999.934,1.47,24.999,20.943
69999.934,1.47,24.996,20.965
69999.934,1.47,24.999,20.933
69999.934,1.47,25.005,20.976
69999.934,1.47,24.997,20.954
69999.934,1.47,24.995,20.943
69999.934,1.47,25.003,20.954
69999.934,1.47,25.003,20.954
69999.934,1.47,24.999,20.954
69999.934,1.47,25.003,20.954
69999.934,1.47,25.001,20.976
69999.934,1.47,25.011,20.954
69999.934,1.47,25.012,20.954
69999.893,0.89,25.0,20.976
69999.893,0.89,25.007,20.986
69999.893,0.89,25.001,20.943
69999.893,0.89,25.0,20.954
69999.893,0.89,24.996,20.965
69999.893,0.89,25.001,20.954
69999.893,0.89,24.993,20.965
69999.893,0.89,24.993,20.954
69999.893,0.89,25.005,20.965
69999.893,0.89,25.004,20.933
69999.893,0.89,24.999,20.954
69999.893,0.89,24.996,20.965
69999.893,0.89,25.003,20.954
69999.881,0.72,25.004,20.954
69999.881,0.72,24.999,20.954
69999.881,0.72,25.005,20.976
69999.881,0.72,25.005,20.954
69999.881,0.72,24.997,20.976
69999.881,0.72,25.003,20.954
69999.881,0.72,25.005,20.943
69999.881,0.72,24.995,20.943
69999.881,0.72,25.008,20.965
69999.881,0.72,24.996,20.965
69999.881,0.72,25.001,20.965
69999.881,0.72,24.999,20.965
69999.881,0.72,25.007,20.965
69999.881,0.72,25.014,20.954
69999.893,0.89,25.004,20.933
69999.893,0.89,25.004,20.954
69999.893,0.89,24.997,20.965
69999.893,0.89,25.001,20.986
69999.893,0.89,24.999,20.954
69999.893,0.89,25.001,20.954
69999.893,0.89,24.995,20.976
69999.893,0.89,25.0,20.954
69999.893,0.89,24.995,20.965
69999.893,0.89,24.993,20.965
69999.893,0.89,24.997,20.954
69999.893,0.89,25.001,20.954
69999.893,0.89,25.001,20.943
69999.878,0.67,24.993,20.965
69999.878,0.67,25.008,20.954
69999.878,0.67,25.004,20.954
69999.878,0.67,25.0,20.965
69999.878,0.67,25.0,20.965
69999.878,0.67,24.997,20.965
69999.878,0.67,25.0,20.965
69999.878,0.67,25.0,20.954
69999.878,0.67,25.005,20.943
69999.878,0.67,25.014,20.965
69999.878,0.67,25.001,20.976
69999.878,0.67,25.008,20.965
69999.878,0.67,24.999,20.954
69999.878,0.67,25.001,20.965
69999.827,-0.05,24.999,20.976
69999.827,-0.05,25.012,20.954
69999.827,-0.05,24.992,20.965
69999.827,-0.05,25.003,20.965
69999.827,-0.05,25.004,20.965
69999.827,-0.05,25.003,20.965
69999.827,-0.05,24.999,20.965
69999.827,-0.05,24.996,20.976
69999.827,-0.05,24.997,20.976
69999.827,-0.05,24.997,20.976
69999.827,-0.05,24.993,20.954
69999.827,-0.05,25.007,20.965
69999.827,-0.05,24.997,20.986
69999.835,0.06,24.999,20.965
69999.835,0.06,25.005,20.976
69999.835,0.06,24.992,20.954
69999.835,0.06,25.004,20.976
69999.835,0.06,25.015,20.976
69999.835,0.06,25.0,20.986
69999.835,0.06,24.996,20.986
69999.835,0.06,24.996,20.986
69999.835,0.06,25.0,20.965
69999.835,0.06,25.001,20.954
69999.835,0.06,24.999,20.986
69999.835,0.06,25.004,20.986
69999.835,0.06,24.999,20.986
69999.835,0.06,25.011,20.976
69999.845,0.20,25.001,20.986
69999.845,0.20,24.999,20.976
69999.845,0.20,25.003,20.986
69999.845,0.20,25.0,20.997
69999.845,0.20,25.016,20.986
69999.845,0.20,25.003,20.976
69999.845,0.20,25.003,20.997
69999.845,0.20,24.997,20.976
69999.845,0.20,25.003,20.986
69999.845,0.20,24.996,20.965
69999.845,0.20,24.997,20.997
69999.845,0.20,24.997,20.986
69999.845,0.20,24.995,20.986
69999.825,-0.08,24.997,20.986
69999.825,-0.08,25.003,20.986
69999.825,-0.08,24.995,20.997
69999.825,-0.08,25.0,20.986
69999.825,-0.08,25.0,20.986
69999.825,-0.08,24.997,20.986
69999.825,-0.08,24.992,20.986
69999.825,-0.08,24.995,20.986
69999.825,-0.08,24.997,20.986
69999.825,-0.08,25.005,20.986
69999.825,-0.08,24.997,20.976
69999.825,-0.08,25.004,20.976
69999.825,-0.08,25.0,20.986
69999.794,-0.53,25.01,20.986
69999.794,-0.53,25.007,20.997
69999.794,-0.53,25.011,20.986
69999.794,-0.53,24.995,20.976
69999.794,-0.53,25.01,20.965
69999.794,-0.53,24.993,20.986
69999.794,-0.53,25.0,20.986
69999.794,-0.53,25.004,20.997
69999.794,-0.53,25.007,20.986
69999.794,-0.53,24.997,20.997
69999.794,-0.53,25.01,20.976
69999.794,-0.53,25.001,20.986
69999.794,-0.53,25.004,20.986
69999.794,-0.53,24.996,20.986
69999.84,0.13,25.004,20.986
69999.84,0.13,24.996,20.986
69999.84,0.13,24.999,20.986
69999.84,0.13,25.0,20.986
69999.84,0.13,25.004,20.986
69999.84,0.13,24.989,20.997
69999.84,0.13,24.999,20.986
69999.84,0.13,24.996,20.986
69999.84,0.13,25.0,20.986
69999.84,0.13,24.996,21.008
69999.84,0.13,25.0,20.986
69999.84,0.13,25.008,20.986
69999.84,0.13,25.001,20.997
69999.812,-0.27,25.004,20.997
69999.812,-0.27,25.007,20.986
69999.812,-0.27,25.004,21.008
69999.812,-0.27,25.011,20.986
69999.812,-0.27,25.005,20.986
69999.812,-0.27,25.008,20.997
69999.812,-0.27,25.008,20.986
69999.812,-0.27,25.001,20.997
69999.812,-0.27,25.001,20.997
69999.812,-0.27,25.004,20.997
69999.812,-0.27,24.996,20.986
69999.812,-0.27,24.997,20.997
69999.812,-0.27,24.997,20.986
69999.812,-0.27,24.997,20.997
69999.81,-0.30,24.995,20.997
69999.81,-0.30,24.997,20.986
69999.81,-0.30,24.999,20.997
69999.81,-0.30,25.003,21.008
69999.81,-0.30,25.0,20.986
69999.81,-0.30,25.004,20.986
69999.81,-0.30,25.008,21.008
69999.81,-0.30,25.005,21.008
69999.81,-0.30,25.001,20.986
69999.81,-0.30,25.01,20.986
69999.81,-0.30,24.996,20.997
69999.81,-0.30,25.001,20.986
69999.81,-0.30,24.997,21.008
69999.815,-0.23,25.003,20.997
69999.815,-0.23,24.992,20.986
69999.815,-0.23,24.996,21.008
69999.815,-0.23,24.997,20.997
69999.815,-0.23,24.992,20.997
69999.815,-0.23,24.99,20.986
69999.815,-0.23,25.003,20.986
69999.815,-0.23,24.997,20.997
69999.815,-0.23,24.995,21.008
69999.815,-0.23,24.999,20.986
69999.815,-0.23,24.996,21.008
69999.815,-0.23,25.001,20.986
69999.815,-0.23,25.008,21.029
69999.812,-0.27,25.008,20.997
69999.812,-0.27,25.008,20.997
69999.812,-0.27,25.008,21.008
69999.812,-0.27,25.014,20.986
69999.812,-0.27,24.999,21.018
69999.812,-0.27,25.008,20.997
69999.812,-0.27,24.996,21.008
69999.812,-0.27,24.999,20.997
69999.812,-0.27,24.997,21.008
69999.812,-0.27,25.011,21.029
69999.812,-0.27,24.992,21.008
69999.812,-0.27,25.0,20.997
69999.812,-0.27,24.986,21.018
69999.812,-0.27,24.993,21.008
69999.83,-0.01,25.003,20.997
69999.83,-0.01,24.993,21.008
69999.83,-0.01,25.001,20.986
69999.83,-0.01,24.997,21.008
69999.83,-0.01,24.999,21.029
69999.83,-0.01,25.001,21.018
69999.83,-0.01,25.003,21.008
69999.83,-0.01,24.999,21.008
69999.83,-0.01,25.003,21.008
69999.83,-0.01,25.005,21.008
69999.83,-0.01,24.997,21.018
69999.83,-0.01,24.995,21.008
69999.83,-0.01,24.997,21.008
69999.782,-0.70,24.999,21.008
69999.782,-0.70,24.997,21.029
69999.782,-0.70,25.004,21.008
69999.782,-0.70,25.001,21.008
69999.782,-0.70,25.011,20.997
69999.782,-0.70,24.999,21.008
69999.782,-0.70,25.008,21.008
69999.782,-0.70,25.007,20.997
69999.782,-0.70,25.004,21.018
69999.782,-0.70,24.999,21.008
69999.782,-0.70,25.0,21.029
69999.782,-0.70,24.995,21.008
69999.782,-0.70,24.992,21.008
69999.782,-0.70,24.997,20.997
69999.754,-1.10,24.996,21.008
69999.754,-1.10,25.001,20.997
69999.754,-1.10,25.003,21.008
69999.754,-1.10,25.0,21.008
69999.754,-1.10,25.004,21.008
69999.754,-1.10,24.996,21.008
69999.754,-1.10,24.989,21.008
69999.754,-1.10,25.0,21.008
69999.754,-1.10,24.996,21.029
69999.754,-1.10,24.999,21.008
69999.754,-1.10,25.0,21.008
69999.754,-1.10,24.992,21.008
69999.754,-1.10,24.997,21.008
69999.804,-0.38,24.999,21.008
69999.804,-0.38,24.999,20.986
69999.804,-0.38,25.0,21.018
69999.804,-0.38,25.003,21.018
69999.804,-0.38,25.007,21.008
69999.804,-0.38,25.005,20.997
69999.804,-0.38,25.007,21.008
69999.804,-0.38,24.996,21.008
69999.804,-0.38,25.004,21.008
69999.804,-0.38,25.004,21.008
69999.804,-0.38,25.007,21.008
69999.804,-0.38,25.003,20.997
69999.804,-0.38,24.997,21.018
69999.766,-0.93,25.0,21.008
69999.766,-0.93,25.004,21.018
69999.766,-0.93,24.993,20.997
69999.766,-0.93,25.005,21.008
69999.766,-0.93,25.007,20.986
69999.766,-0.93,25.0,20.986
69999.766,-0.93,24.993,21.018
69999.766,-0.93,25.0,21.008
69999.766,-0.93,25.0,21.008
69999.766,-0.93,24.999,20.997
69999.766,-0.93,24.993,21.018
69999.766,-0.93,25.001,21.008
69999.766,-0.93,24.996,21.018
69999.766,-0.93,24.986,21.008
69999.761,-1.00,24.995,20.997
69999.761,-1.00,24.989,21.008
69999.761,-1.00,24.99,21.008
69999.761,-1.00,25.001,21.008
69999.761,-1.00,24.999,20.986
69999.761,-1.00,24.999,21.008
69999.761,-1.00,25.01,21.04
69999.761,-1.00,24.996,21.008
69999.761,-1.00,25.007,21.008
69999.761,-1.00,25.015,21.008
69999.761,-1.00,25.007,21.008
69999.761,-1.00,24.997,21.008
69999.761,-1.00,25.004,21.008
69999.746,-1.21,25.0,20.997
69999.746,-1.21,24.995,21.008
69999.746,-1.21,24.997,20.997
69999.746,-1.21,25.0,21.029
69999.746,-1.21,25.005,21.008
69999.746,-1.21,25.0,20.997
69999.746,-1.21,24.997,20.997
69999.746,-1.21,25.003,21.029
69999.746,-1.21,24.997,21.008
69999.746,-1.21,24.997,21.018
69999.746,-1.21,24.997,21.008
69999.746,-1.21,24.995,21.018
69999.746,-1.21,24.995,21.008
69999.746,-1.21,25.003,20.997
69999.728,-1.47,25.0,21.029
69999.728,-1.47,25.005,21.018
69999.728,-1.47,24.993,21.018
69999.728,-1.47,24.999,21.018
69999.728,-1.47,24.992,21.008
69999.728,-1.47,25.0,21.008
69999.728,-1.47,25.0,20.997
69999.728,-1.47,25.0,21.018
69999.728,-1.47,24.997,21.008
69999.728,-1.47,24.996,21.018
69999.728,-1.47,24.995,20.997
69999.728,-1.47,25.001,21.018
69999.728,-1.47,24.995,21.029
69999.731,-1.43,25.005,21.008
69999.731,-1.43,24.988,21.018
69999.731,-1.43,24.997,21.018
69999.731,-1.43,24.993,20.986
69999.731,-1.43,25.003,21.008
69999.731,-1.43,24.997,21.029
69999.731,-1.43,24.999,21.008
69999.731,-1.43,25.001,21.029
69999.731,-1.43,24.996,21.029
69999.731,-1.43,25.007,21.018
69999.731,-1.43,25.005,21.018
69999.731,-1.43,24.993,21.018
69999.731,-1.43,25.001,21.018
69999.759,-1.03,24.993,21.029
69999.759,-1.03,25.008,21.029
69999.759,-1.03,25.001,21.04
69999.759,-1.03,25.008,21.008
69999.759,-1.03,24.99,21.018
69999.759,-1.03,24.997,20.997
69999.759,-1.03,24.999,21.008
69999.759,-1.03,24.999,21.008
69999.759,-1.03,25.003,21.008
69999.759,-1.03,25.007,21.04
69999.759,-1.03,25.001,21.008
69999.759,-1.03,25.007,21.008
69999.759,-1.03,24.996,21.008
69999.759,-1.03,25.001,21.008
69999.777,-0.77,24.993,21.008
69999.777,-0.77,24.999,21.008
69999.777,-0.77,25.004,21.008
69999.777,-0.77,24.992,21.018
69999.777,-0.77,25.003,21.029
69999.777,-0.77,24.997,21.018
69999.777,-0.77,25.003,21.018
69999.777,-0.77,25.005,21.029
69999.777,-0.77,24.997,21.018
69999.777,-0.77,25.007,21.018
69999.777,-0.77,24.997,21.008
69999.777,-0.77,24.995,21.008
69999.777,-0.77,24.995,21.018
69999.754,-1.10,25.003,21.008
69999.754,-1.10,24.992,21.029
69999.754,-1.10,24.995,21.018
69999.754,-1.10,24.997,21.008
69999.754,-1.10,25.0,21.008
69999.754,-1.10,24.992,21.008
69999.754,-1.10,25.003,21.008
69999.754,-1.10,25.003,21.018
69999.754,-1.10,24.993,21.008
69999.754,-1.10,25.001,20.997
69999.754,-1.10,25.007,21.008
69999.754,-1.10,25.011,21.018
69999.754,-1.10,24.999,21.008
69999.754,-1.10,25.0,21.008
69999.794,-0.53,25.007,21.04
69999.794,-0.53,25.004,21.018
69999.794,-0.53,25.0,21.008
69999.794,-0.53,25.0,21.008
69999.794,-0.53,25.014,21.008
69999.794,-0.53,24.995,21.008
69999.794,-0.53,24.999,21.008
69999.794,-0.53,24.993,21.008
69999.794,-0.53,25.004,21.008
69999.794,-0.53,25.0,21.008
69999.794,-0.53,25.0,21.018
69999.794,-0.53,24.996,20.997
69999.794,-0.53,25.005,21.029
69999.784,-0.67,24.995,21.008
69999.784,-0.67,25.005,21.008
69999.784,-0.67,25.005,21.008
69999.784,-0.67,25.0,21.018
69999.784,-0.67,24.996,21.029
69999.784,-0.67,25.001,21.029
69999.784,-0.67,25.001,20.997
69999.784,-0.67,25.001,21.008
69999.784,-0.67,25.003,21.018
69999.784,-0.67,24.996,21.029
69999.784,-0.67,24.995,21.008
69999.784,-0.67,24.996,21.008
69999.784,-0.67,25.001,21.008
69999.794,-0.53,24.995,20.997
69999.794,-0.53,24.995,21.029
69999.794,-0.53,24.992,21.029
69999.794,-0.53,24.992,21.018
69999.794,-0.53,25.0,21.008
69999.794,-0.53,24.995,20.997
69999.794,-0.53,24.992,21.029
69999.794,-0.53,24.996,21.008
69999.794,-0.53,25.01,21.018
69999.794,-0.53,25.005,21.008
69999.794,-0.53,25.004,21.018
69999.794,-0.53,25.008,21.008
69999.794,-0.53,24.996,21.008
69999.794,-0.53,25.0,21.008
69999.733,-1.40,25.003,21.018
69999.733,-1.40,25.004,21.008
69999.733,-1.40,24.997,21.008
69999.733,-1.40,24.993,21.029
69999.733,-1.40,24.997,21.029
69999.733,-1.40,24.997,21.018
69999.733,-1.40,25.008,21.018
69999.733,-1.40,25.001,21.008
69999.733,-1.40,24.996,21.018
69999.733,-1.40,24.993,21.018
69999.733,-1.40,25.001,20.997
69999.733,-1.40,24.993,21.018
69999.733,-1.40,24.995,21.008
69999.741,-1.28,24.996,21.018
69999.741,-1.28,25.003,21.008
69999.741,-1.28,24.995,21.008
69999.741,-1.28,24.999,21.029
69999.741,-1.28,24.996,21.008
69999.741,-1.28,24.992,21.029
69999.741,-1.28,24.999,21.008
69999.741,-1.28,25.003,21.018
69999.741,-1.28,24.996,21.04
69999.741,-1.28,24.995,21.018
69999.741,-1.28,25.001,21.008
69999.741,-1.28,24.999,21.018
69999.741,-1.28,24.999,21.008
69999.741,-1.28,25.0,21.008
69999.764,-0.95,24.992,21.018
69999.764,-0.95,25.0,21.008
69999.764,-0.95,24.993,21.008
69999.764,-0.95,25.004,21.029
69999.764,-0.95,25.019,21.018
69999.764,-0.95,25.038,21.018
69999.764,-0.95,25.06,21.008
69999.764,-0.95,25.082,21.008
69999.764,-0.95,25.122,21.018
69999.764,-0.95,25.15,21.018
69999.764,-0.95,25.178,21.018
69999.764,-0.95,25.23,21.029
69999.764,-0.95,25.258,21.018
69999.556,-3.93,25.316,21.029
69999.556,-3.93,25.335,21.008
69999.556,-3.93,25.39,21.018
69999.556,-3.93,25.415,21.008
69999.556,-3.93,25.471,21.018
69999.556,-3.93,25.505,21.04
69999.556,-3.93,25.564,21.008
69999.556,-3.93,25.582,21.029
69999.556,-3.93,25.639,21.029
69999.556,-3.93,25.676,21.029
69999.556,-3.93,25.72,20.986
69999.556,-3.93,25.759,21.018
69999.556,-3.93,25.8,21.018
69999.726,-1.50,25.844,21.018
69999.726,-1.50,25.869,21.018
69999.726,-1.50,25.929,21.04
69999.726,-1.50,25.94,21.018
69999.726,-1.50,25.991,21.018
69999.726,-1.50,26.022,21.018
69999.726,-1.50,26.035,21.018
69999.726,-1.50,26.064,21.018
69999.726,-1.50,26.092,21.029
69999.726,-1.50,26.112,21.029
69999.726,-1.50,26.115,21.029
69999.726,-1.50,26.115,21.018
69999.726,-1.50,26.117,20.997
69999.726,-1.50,26.117,21.051
69999.839,0.12,26.117,21.008
69999.839,0.12,26.115,21.018
69999.839,0.12,26.115,21.008
69999.839,0.12,26.118,21.029
69999.839,0.12,26.107,21.029
69999.839,0.12,26.106,21.029
69999.839,0.12,26.095,21.029
69999.839,0.12,26.086,21.008
69999.839,0.12,26.077,21.008
69999.839,0.12,26.053,21.029
69999.839,0.12,26.045,21.029
69999.839,0.12,26.035,21.018
69999.839,0.12,26.03,21.029
69999.804,-0.38,26.035,21.008
69999.804,-0.38,26.033,21.008
69999.804,-0.38,26.035,21.029
69999.804,-0.38,26.028,21.018
69999.804,-0.38,26.033,21.029
69999.804,-0.38,26.03,21.04
69999.804,-0.38,26.033,21.018
69999.804,-0.38,26.028,21.008
69999.804,-0.38,26.039,21.04
69999.804,-0.38,26.041,21.008
69999.804,-0.38,26.052,21.04
69999.804,-0.38,26.052,21.04
69999.804,-0.38,26.053,21.051
69999.804,-0.38,26.056,21.029
69999.713,-1.68,26.067,21.029
69999.713,-1.68,26.068,21.018
69999.713,-1.68,26.075,21.04
69999.713,-1.68,26.068,21.018
69999.713,-1.68,26.079,21.029
69999.713,-1.68,26.068,21.04
69999.713,-1.68,26.074,21.018
69999.713,-1.68,26.074,21.008
69999.713,-1.68,26.067,21.04
69999.713,-1.68,26.066,21.04
69999.713,-1.68,26.07,21.04
69999.713,-1.68,26.059,21.04
69999.713,-1.68,26.067,21.029
69999.711,-1.71,26.057,21.018
69999.711,-1.71,26.053,21.04
69999.711,-1.71,26.055,21.018
69999.711,-1.71,26.06,21.04
69999.711,-1.71,26.063,21.018
69999.711,-1.71,26.06,21.04
69999.711,-1.71,26.061,21.029
69999.711,-1.71,26.063,21.008
69999.711,-1.71,26.061,21.04
69999.711,-1.71,26.064,21.04
69999.711,-1.71,26.06,21.04
69999.711,-1.71,26.056,21.061
69999.711,-1.71,26.053,21.04
69999.759,-1.03,26.05,21.029
69999.759,-1.03,26.061,21.029
69999.759,-1.03,26.061,21.04
69999.759,-1.03,26.07,21.051
69999.759,-1.03,26.063,21.04
69999.759,-1.03,26.055,21.051
69999.759,-1.03,26.066,21.051
69999.759,-1.03,26.061,21.051
69999.759,-1.03,26.066,21.051
69999.759,-1.03,26.059,21.04
69999.759,-1.03,26.064,21.051
69999.759,-1.03,26.063,21.051
69999.759,-1.03,26.055,21.051
69999.759,-1.03,26.059,21.051
