si7021_c,si7021_h,set,input,output
26.595,50.282,400,542.184,0.00
26.553,50.282,400,542.525,0.00
26.563,50.297,400,542.301,0.00
26.563,50.282,400,542.150,0.00
26.563,50.290,400,542.293,0.00
26.553,50.305,400,542.344,0.00
26.574,50.274,400,542.057,0.00
26.585,50.290,400,542.303,0.00
26.574,50.297,400,541.611,0.00
26.563,50.297,400,542.217,0.00
26.574,50.297,400,541.834,0.00
26.574,50.290,400,541.629,0.00
26.574,50.290,400,541.865,0.00
26.553,50.290,400,541.766,0.00
26.553,50.305,400,541.535,0.00
26.553,50.297,400,541.465,0.00
26.574,50.305,400,541.570,0.00
26.553,50.290,400,541.273,0.00
26.563,50.313,400,541.346,0.00
26.574,50.305,400,541.127,0.00
26.553,50.313,400,540.441,0.00
26.574,50.297,400,540.697,0.00
26.563,50.290,400,540.662,0.00
26.542,50.320,400,540.398,0.00
26.563,50.305,400,540.748,0.00
26.553,50.313,400,540.521,0.00
26.553,50.328,400,540.691,0.00
26.553,50.320,400,541.096,0.00
26.531,50.320,400,541.135,0.00
26.563,50.313,400,540.424,0.00
26.531,50.313,400,539.986,0.00
26.542,50.313,400,540.391,0.00
26.520,50.320,400,540.117,0.00
26.531,50.320,400,540.328,0.00
26.531,50.328,400,540.182,0.00
26.531,50.320,400,540.004,0.00
26.542,50.320,400,540.021,0.00
26.531,50.320,400,540.336,0.00
26.542,50.343,400,540.232,0.00
26.531,50.335,400,539.334,0.00
26.531,50.328,400,540.236,0.00
26.553,50.343,400,539.615,0.00
26.542,50.343,400,539.734,0.00
26.542,50.351,400,539.436,0.00
26.531,50.351,400,539.623,0.00
26.563,50.343,400,539.291,0.00
26.531,50.335,400,539.354,0.00
26.553,50.343,400,539.201,0.00
26.542,50.358,400,539.102,0.00
26.531,50.328,400,539.107,0.00
26.531,50.351,400,538.984,0.00
26.531,50.358,400,539.262,0.00
26.553,50.343,400,538.633,0.00
26.531,50.351,400,538.723,0.00
26.531,50.358,400,538.641,0.00
26.531,50.343,400,539.117,0.00
26.520,50.351,400,538.766,0.00
26.520,50.358,400,538.809,0.00
26.520,50.374,400,538.496,0.00
26.510,50.374,400,538.016,0.00
26.520,50.358,400,538.189,0.00
26.520,50.366,400,538.102,0.00
26.520,50.366,400,538.000,0.00
26.520,50.374,400,538.328,0.00
26.520,50.358,400,538.025,0.00
26.531,50.374,400,538.123,0.00
26.520,50.374,400,538.191,0.00
26.510,50.374,400,538.305,0.00
26.531,50.374,400,537.615,0.00
26.520,50.396,400,537.588,0.00
26.531,50.381,400,537.666,0.00
26.510,50.374,400,537.234,0.00
26.531,50.389,400,537.318,0.00
26.531,50.389,400,537.504,0.00
26.520,50.381,400,536.893,0.00
26.499,50.389,400,537.232,0.00
26.510,50.396,400,536.854,0.00
26.510,50.381,400,536.748,0.00
26.510,50.389,400,536.857,0.00
26.510,50.389,400,536.678,0.00
26.510,50.389,400,537.066,0.00
26.520,50.404,400,536.590,0.00
26.510,50.412,400,536.066,0.00
26.520,50.396,400,536.492,0.00
26.499,50.396,400,536.268,0.00
26.499,50.396,400,536.318,0.00
26.488,50.404,400,536.070,0.00
26.477,50.396,400,536.268,0.00
26.510,50.412,400,536.525,0.00
26.510,50.396,400,536.127,0.00
26.520,50.427,400,536.357,0.00
26.488,50.404,400,536.557,0.00
26.510,50.396,400,535.928,0.00
26.499,50.419,400,536.115,0.00
26.510,50.419,400,536.406,0.00
26.499,50.412,400,536.084,0.00
26.488,50.427,400,535.572,0.00
26.499,50.419,400,535.926,0.00
26.510,50.412,400,535.773,0.00
26.499,50.419,400,535.834,0.00
26.477,50.427,400,535.766,0.00
26.510,50.419,400,535.783,0.00
26.510,50.427,400,535.227,0.00
26.467,50.427,400,535.625,0.00
26.499,50.435,400,535.029,0.00
26.477,50.442,400,535.094,0.00
26.499,50.442,400,535.318,0.00
26.499,50.435,400,535.018,0.00
26.488,50.435,400,535.418,0.00
26.477,50.442,400,534.982,0.00
26.477,50.435,400,534.967,0.00
26.499,50.450,400,534.764,0.00
26.499,50.435,400,534.393,0.00
26.477,50.450,400,534.445,0.00
26.499,50.458,400,533.910,0.00
26.467,50.473,400,534.898,0.00
26.477,50.435,400,534.195,0.00
26.477,50.442,400,534.623,0.00
26.467,50.442,400,534.330,0.00
26.477,50.450,400,534.035,0.00
26.499,50.442,400,533.895,0.00
26.477,50.442,400,534.100,0.00
26.477,50.450,400,533.828,0.00
26.467,50.458,400,534.187,0.00
26.477,50.473,400,533.701,0.00
26.477,50.450,400,533.430,0.00
26.467,50.458,400,533.529,0.00
26.477,50.458,400,533.590,0.00
26.477,50.473,400,533.422,0.00
26.467,50.473,400,533.842,0.00
26.477,50.473,400,533.049,0.00
26.467,50.450,400,533.293,0.00
26.477,50.473,400,532.893,0.00
26.467,50.465,400,533.301,0.00
26.456,50.473,400,533.363,0.00
26.456,50.450,400,533.010,0.00
26.456,50.473,400,533.600,0.00
26.467,50.450,400,533.084,0.00
26.477,50.458,400,532.717,0.00
26.456,50.465,400,532.986,0.00
26.456,50.480,400,532.529,0.00
26.477,50.473,400,532.773,0.00
26.477,50.480,400,532.674,0.00
26.477,50.480,400,532.998,0.00
26.456,50.488,400,532.371,0.00
26.456,50.480,400,532.775,0.00
26.456,50.480,400,532.385,0.00
26.467,50.496,400,532.451,0.00
26.445,50.488,400,532.121,0.00
26.456,50.488,400,531.848,0.00
26.445,50.496,400,532.059,0.00
26.456,50.511,400,531.783,0.00
26.445,50.496,400,532.047,0.00
26.467,50.480,400,531.930,0.00
26.445,50.496,400,531.631,0.00
26.445,50.496,400,531.920,0.00
26.456,50.496,400,531.592,0.00
26.456,50.503,400,530.980,0.00
26.435,50.488,400,531.094,0.00
26.445,50.503,400,531.053,0.00
26.435,50.511,400,530.984,0.00
26.456,50.511,400,531.027,0.00
26.445,50.496,400,530.547,0.00
26.445,50.503,400,530.918,0.00
26.435,50.511,400,530.590,0.00
26.445,50.503,400,531.045,0.00
26.445,50.519,400,531.059,0.00
26.445,50.511,400,530.992,0.00
26.445,50.519,400,530.291,0.00
26.435,50.511,400,530.570,0.00
26.445,50.511,400,531.000,0.00
26.424,50.519,400,530.363,0.00
26.445,50.526,400,530.209,0.00
26.445,50.519,400,530.809,0.00
26.424,50.534,400,530.338,0.00
26.435,50.519,400,530.146,0.00
26.424,50.526,400,530.213,0.00
26.435,50.519,400,529.801,0.00
26.435,50.541,400,530.162,0.00
26.445,50.526,400,530.012,0.00
26.445,50.526,400,529.629,0.00
26.424,50.541,400,529.705,0.00
26.435,50.534,400,529.625,0.00
26.413,50.519,400,529.760,0.00
26.424,50.541,400,529.482,0.00
26.424,50.526,400,529.361,0.00
26.424,50.541,400,529.434,0.00
26.445,50.541,400,529.225,0.00
26.413,50.526,400,529.090,0.00
26.413,50.541,400,529.012,0.00
26.424,50.541,400,529.070,0.00
26.424,50.541,400,528.717,0.00
26.424,50.549,400,528.891,0.00
26.413,50.534,400,528.766,0.00
26.424,50.541,400,528.842,0.00
26.413,50.557,400,528.373,0.00
26.392,50.541,400,528.197,0.00
26.413,50.557,400,528.336,0.00
26.413,50.557,400,528.746,0.00
26.402,50.557,400,528.959,0.00
26.424,50.549,400,528.828,0.00
26.413,50.549,400,528.377,0.00
26.424,50.564,400,527.842,0.00
26.402,50.549,400,528.006,0.00
26.424,50.572,400,527.947,0.00
26.402,50.557,400,527.721,0.00
26.402,50.564,400,528.016,0.00
26.402,50.572,400,528.027,0.00
26.402,50.572,400,528.270,0.00
26.392,50.580,400,527.650,0.00
26.402,50.580,400,527.424,0.00
26.402,50.572,400,527.889,0.00
26.413,50.587,400,527.627,0.00
26.402,50.587,400,527.518,0.00
26.413,50.572,400,527.701,0.00
26.392,50.587,400,528.047,0.00
26.381,50.580,400,527.260,0.00
26.402,50.572,400,527.697,0.00
26.402,50.587,400,527.434,0.00
26.402,50.580,400,527.541,0.00
26.392,50.587,400,527.145,0.00
26.402,50.587,400,527.170,0.00
26.392,50.595,400,526.891,0.00
26.392,50.587,400,527.529,0.00
26.370,50.587,400,526.729,0.00
26.392,50.602,400,527.248,0.00
26.381,50.618,400,527.072,0.00
26.392,50.595,400,526.717,0.00
26.402,50.580,400,526.838,0.00
26.381,50.602,400,526.564,0.00
26.381,50.595,400,526.148,0.00
26.392,50.602,400,526.539,0.00
26.392,50.602,400,526.301,0.00
26.392,50.595,400,526.617,0.00
26.392,50.602,400,525.832,0.00
26.381,50.602,400,526.080,0.00
26.392,50.602,400,526.137,0.00
26.392,50.610,400,525.934,0.00
26.370,50.610,400,526.424,0.00
26.392,50.610,400,525.846,0.00
26.402,50.602,400,525.350,0.00
26.381,50.610,400,525.369,0.00
26.381,50.602,400,525.262,0.00
26.381,50.618,400,525.475,0.00
26.381,50.618,400,525.939,0.00
26.392,50.618,400,525.031,0.00
26.370,50.625,400,525.369,0.00
26.392,50.633,400,525.297,0.00
26.370,50.625,400,525.256,0.00
26.381,50.625,400,524.980,0.00
26.370,50.625,400,524.852,0.00
26.392,50.633,400,524.488,0.00
26.360,50.625,400,524.631,0.00
26.381,50.625,400,524.703,0.00
26.381,50.610,400,524.494,0.00
26.370,50.633,400,524.443,0.00
26.381,50.633,400,524.404,0.00
26.370,50.633,400,524.953,0.00
26.381,50.633,400,525.111,0.00
26.370,50.633,400,524.295,0.00
26.370,50.625,400,524.367,0.00
26.370,50.648,400,524.436,0.00
26.370,50.648,400,524.301,0.00
26.370,50.633,400,524.336,0.00
26.360,50.633,400,524.334,0.00
26.370,50.641,400,524.363,0.00
26.360,50.641,400,524.602,0.00
26.360,50.656,400,524.037,0.00
26.370,50.648,400,524.779,0.00
26.370,50.648,400,524.150,0.00
26.392,50.656,400,523.805,0.00
26.370,50.664,400,524.273,0.00
26.370,50.648,400,523.777,0.00
26.370,50.664,400,523.744,0.00
26.349,50.656,400,524.049,0.00
26.360,50.664,400,523.568,0.00
26.381,50.648,400,523.484,0.00
26.360,50.664,400,523.621,0.00
26.360,50.671,400,523.402,0.00
26.370,50.664,400,523.531,0.00
26.370,50.664,400,523.611,0.00
26.360,50.664,400,523.465,0.00
26.338,50.664,400,523.086,0.00
26.370,50.656,400,522.492,0.00
26.349,50.671,400,523.143,0.00
26.360,50.656,400,522.680,0.00
26.349,50.679,400,522.859,0.00
26.338,50.679,400,522.566,0.00
26.349,50.664,400,522.691,0.00
26.349,50.671,400,522.727,0.00
26.349,50.671,400,522.482,0.00
26.338,50.671,400,522.670,0.00
26.338,50.664,400,522.455,0.00
26.338,50.679,400,522.852,0.00
26.338,50.679,400,522.525,0.00
26.349,50.679,400,522.314,0.00
26.349,50.686,400,521.561,0.00
26.327,50.679,400,521.611,0.00
26.327,50.679,400,521.924,0.00
26.338,50.679,400,522.121,0.00
26.338,50.679,400,521.654,0.00
26.338,50.679,400,522.074,0.00
26.327,50.679,400,521.848,0.00
26.349,50.694,400,521.715,0.00
26.338,50.694,400,521.492,0.00
26.338,50.694,400,521.717,0.00
26.360,50.709,400,521.697,0.00
26.317,50.694,400,521.412,0.00
26.338,50.709,400,520.963,0.00
26.327,50.702,400,521.150,0.00
26.327,50.694,400,521.166,0.00
26.317,50.702,400,521.182,0.00
26.327,50.686,400,520.932,0.00
26.317,50.709,400,520.723,0.00
26.327,50.702,400,520.676,0.00
26.317,50.725,400,520.545,0.00
26.327,50.702,400,520.477,0.00
26.317,50.702,400,520.578,0.00
26.327,50.717,400,521.150,0.00
26.327,50.709,400,520.527,0.00
26.317,50.717,400,520.451,0.00
26.327,50.717,400,520.812,0.00
26.338,50.717,400,520.506,0.00
26.317,50.717,400,520.535,0.00
26.306,50.709,400,520.174,0.00
26.317,50.732,400,520.639,0.00
26.306,50.709,400,520.082,0.00
26.317,50.725,400,520.068,0.00
26.317,50.740,400,519.617,0.00
26.306,50.732,400,519.381,0.00
26.306,50.725,400,520.207,0.00
26.306,50.747,400,519.875,0.00
26.295,50.725,400,519.801,0.00
26.306,50.732,400,519.498,0.00
26.317,50.732,400,519.713,0.00
26.317,50.732,400,519.014,0.00
26.306,50.732,400,519.773,0.00
26.306,50.747,400,519.600,0.00
26.306,50.740,400,519.711,0.00
26.317,50.755,400,519.160,0.00
26.317,50.732,400,519.387,0.00
26.306,50.747,400,519.437,0.00
26.295,50.747,400,519.178,0.00
26.306,50.755,400,519.273,0.00
26.295,50.747,400,519.215,0.00
26.317,50.740,400,518.959,0.00
26.306,50.763,400,519.111,0.00
26.306,50.755,400,518.820,0.00
26.284,50.755,400,518.869,0.00
26.295,50.740,400,519.172,0.00
26.295,50.770,400,518.561,0.00
26.306,50.770,400,518.504,0.00
26.306,50.755,400,518.879,0.00
26.295,50.770,400,518.211,0.00
26.295,50.755,400,517.896,0.00
26.317,50.770,400,518.061,0.00
26.306,50.740,400,517.863,0.00
26.306,50.770,400,517.844,0.00
26.274,50.763,400,517.541,0.00
26.295,50.763,400,518.117,0.00
26.284,50.770,400,517.488,0.00
26.284,50.763,400,517.816,0.00
26.284,50.770,400,518.336,0.00
26.284,50.755,400,518.217,0.00
26.295,50.770,400,517.400,0.00
26.306,50.770,400,516.891,0.00
26.295,50.778,400,517.455,0.00
26.284,50.770,400,517.387,0.00
26.284,50.786,400,516.883,0.00
26.284,50.770,400,516.756,0.00
26.284,50.793,400,516.918,0.00
26.274,50.778,400,516.865,0.00
26.284,50.808,400,517.094,0.00
26.284,50.786,400,517.230,0.00
26.284,50.793,400,516.834,0.00
26.295,50.786,400,516.904,0.00
26.295,50.793,400,517.197,0.00
26.284,50.808,400,517.400,0.00
26.295,50.793,400,516.643,0.00
26.274,50.808,400,516.996,0.00
26.252,50.793,400,516.391,0.00
26.263,50.770,400,516.168,0.00
26.284,50.808,400,516.426,0.00
26.284,50.786,400,516.092,0.00
26.274,50.793,400,516.057,0.00
26.274,50.801,400,516.572,0.00
26.284,50.793,400,515.799,0.00
26.284,50.793,400,515.844,0.00
26.263,50.808,400,515.799,0.00
26.274,50.801,400,515.859,0.00
26.263,50.808,400,516.002,0.00
26.263,50.831,400,515.730,0.00
26.274,50.808,400,516.068,0.00
26.263,50.816,400,515.502,0.00
26.274,50.824,400,515.490,0.00
26.252,50.824,400,515.643,0.00
26.274,50.824,400,515.135,0.00
26.274,50.839,400,516.012,0.00
26.263,50.816,400,515.117,0.00
26.263,50.831,400,515.221,0.00
26.263,50.831,400,515.424,0.00
26.274,50.816,400,515.443,0.00
26.252,50.816,400,515.146,0.00
26.252,50.808,400,515.305,0.00
26.274,50.831,400,515.686,0.00
26.263,50.831,400,515.393,0.00
26.252,50.839,400,514.723,0.00
26.252,50.839,400,514.941,0.00
26.252,50.839,400,514.934,0.00
26.284,50.854,400,514.879,0.00
26.252,50.808,400,514.080,0.00
26.231,50.839,400,514.166,0.00
26.252,50.854,400,514.578,0.00
26.274,50.847,400,513.639,0.00
26.252,50.847,400,514.594,0.00
26.263,50.831,400,514.357,0.00
26.242,50.847,400,513.982,0.00
26.242,50.839,400,514.311,0.00
26.242,50.854,400,514.158,0.00
26.252,50.839,400,514.283,0.00
26.252,50.870,400,514.514,0.00
26.242,50.847,400,514.232,0.00
26.252,50.854,400,513.984,0.00
26.252,50.862,400,514.086,0.00
26.242,50.870,400,514.221,0.00
26.263,50.862,400,513.465,0.00
26.231,50.854,400,514.266,0.00
26.231,50.854,400,514.068,0.00
26.263,50.862,400,513.430,0.00
26.242,50.862,400,513.924,0.00
26.252,50.870,400,514.037,0.00
26.231,50.862,400,513.074,0.00
26.242,50.892,400,512.986,0.00
26.231,50.877,400,513.125,0.00
26.252,50.877,400,513.121,0.00
26.231,50.847,400,512.904,0.00
26.252,50.870,400,512.998,0.00
26.231,50.877,400,512.758,0.00
26.220,50.885,400,512.963,0.00
26.220,50.885,400,513.176,0.00
26.231,50.870,400,512.715,0.00
26.231,50.885,400,513.070,0.00
26.231,50.885,400,512.967,0.00
26.231,50.885,400,513.100,0.00
26.242,50.885,400,513.123,0.00
26.231,50.877,400,513.186,0.00
26.209,50.885,400,512.461,0.00
26.231,50.885,400,512.223,0.00
26.263,50.877,400,512.154,0.00
26.231,50.885,400,512.072,0.00
26.231,50.900,400,511.770,0.00
26.242,50.892,400,512.111,0.00
26.220,50.908,400,511.893,0.00
26.231,50.915,400,511.623,0.00
26.231,50.900,400,511.305,0.00
26.231,50.900,400,511.791,0.00
26.231,50.908,400,511.785,0.00
26.209,50.908,400,511.457,0.00
26.220,50.923,400,511.623,0.00
26.231,50.908,400,511.275,0.00
26.231,50.892,400,511.334,0.00
26.220,50.908,400,511.904,0.00
26.209,50.915,400,511.520,0.00
26.220,50.915,400,511.590,0.00
26.231,50.931,400,511.238,0.00
26.220,50.923,400,511.184,0.00
26.231,50.892,400,511.166,0.00
26.209,50.923,400,511.023,0.00
26.220,50.923,400,510.486,0.00
26.220,50.931,400,510.904,0.00
26.199,50.923,400,510.465,0.00
26.220,50.908,400,510.273,0.00
26.209,50.915,400,510.123,0.00
26.220,50.931,400,510.480,0.00
26.209,50.900,400,509.834,0.00
26.231,50.915,400,509.500,0.00
26.209,50.923,400,510.340,0.00
26.231,50.923,400,509.697,0.00
26.188,50.938,400,510.105,0.00
26.209,50.923,400,509.461,0.00
26.209,50.923,400,510.166,0.00
26.199,50.946,400,509.355,0.00
26.199,50.923,400,509.459,0.00
26.209,50.915,400,509.482,0.00
26.209,50.938,400,509.805,0.00
26.188,50.938,400,509.912,0.00
26.199,50.946,400,509.672,0.00
26.188,50.938,400,509.467,0.00
26.220,50.938,400,510.000,0.00
26.199,50.946,400,509.396,0.00
26.199,50.938,400,509.061,0.00
26.209,50.923,400,509.244,0.00
26.199,50.938,400,508.795,0.00
26.188,50.946,400,509.119,0.00
26.209,50.946,400,509.281,0.00
26.199,50.938,400,508.584,0.00
26.188,50.938,400,508.982,0.00
26.199,50.961,400,508.936,0.00
26.188,50.953,400,508.811,0.00
26.199,50.938,400,508.807,0.00
26.188,50.953,400,509.068,0.00
26.188,50.953,400,509.051,0.00
26.166,50.953,400,508.697,0.00
26.188,50.953,400,507.887,0.00
26.199,50.953,400,508.314,0.00
26.188,50.946,400,508.072,0.00
26.188,50.953,400,507.752,0.00
26.177,50.953,400,508.029,0.00
26.188,50.953,400,507.801,0.00
26.188,50.961,400,508.234,0.00
26.177,50.961,400,508.086,0.00
26.177,50.969,400,508.021,0.00
26.177,50.969,400,508.125,0.00
26.188,50.969,400,507.727,0.00
26.177,50.969,400,507.766,0.00
26.188,50.976,400,507.742,0.00
26.177,50.969,400,507.693,0.00
26.166,50.976,400,507.494,0.00
26.177,50.976,400,507.463,0.00
26.166,50.976,400,507.207,0.00
26.199,50.984,400,507.336,0.00
26.177,50.969,400,506.854,0.00
26.188,50.969,400,507.107,0.00
26.166,50.969,400,507.557,0.00
26.188,50.999,400,507.066,0.00
26.177,50.992,400,506.977,0.00
26.177,50.984,400,507.102,0.00
26.188,50.984,400,506.687,0.00
26.177,50.984,400,506.951,0.00
26.188,50.984,400,506.846,0.00
26.145,50.984,400,506.932,0.00
26.177,50.984,400,506.621,0.00
26.177,51.007,400,506.441,0.00
26.166,50.999,400,506.146,0.00
26.177,50.992,400,505.812,0.00
26.166,50.999,400,506.066,0.00
26.156,50.992,400,505.889,0.00
26.166,50.999,400,505.779,0.00
26.156,50.999,400,506.172,0.00
26.156,51.022,400,505.832,0.00
26.166,50.999,400,505.783,0.00
26.166,51.007,400,505.838,0.00
26.156,51.022,400,505.322,0.00
26.166,51.014,400,505.643,0.00
26.166,51.014,400,505.988,0.00
26.156,50.999,400,505.785,0.00
26.145,51.014,400,505.588,0.00
26.156,51.014,400,505.668,0.00
26.134,51.022,400,505.572,0.00
26.166,51.014,400,505.537,0.00
26.166,51.030,400,505.646,0.00
26.156,51.014,400,505.773,0.00
26.156,51.030,400,505.107,0.00
26.166,51.030,400,504.832,0.00
26.145,51.030,400,504.939,0.00
26.145,51.037,400,505.025,0.00
26.166,51.045,400,505.338,0.00
26.145,51.014,400,504.809,0.00
26.156,51.037,400,504.451,0.00
26.145,51.037,400,504.816,0.00
26.134,51.037,400,504.602,0.00
26.156,51.022,400,504.553,0.00
26.145,51.022,400,504.775,0.00
26.145,51.045,400,504.473,0.00
26.145,51.045,400,504.326,0.00
26.156,51.030,400,504.342,0.00
26.134,51.053,400,504.141,0.00
26.145,51.014,400,504.273,0.00
26.145,51.045,400,504.654,0.00
26.145,51.060,400,504.455,0.00
26.156,51.060,400,504.234,0.00
26.156,51.060,400,504.223,0.00
26.145,51.045,400,504.018,0.00
26.134,51.037,400,503.725,0.00
26.145,51.053,400,504.166,0.00
26.124,51.060,400,503.939,0.00
26.134,51.060,400,503.797,0.00
26.145,51.060,400,503.902,0.00
26.134,51.068,400,503.859,0.00
26.124,51.053,400,503.896,0.00
26.134,51.060,400,503.816,0.00
26.145,51.060,400,503.906,0.00
26.134,51.060,400,503.762,0.00
26.145,51.076,400,503.869,0.00
26.134,51.068,400,502.961,0.00
26.124,51.076,400,503.406,0.00
26.124,51.068,400,503.191,0.00
26.124,51.053,400,502.809,0.00
26.145,51.076,400,503.588,0.00
26.124,51.083,400,503.041,0.00
26.145,51.083,400,502.809,0.00
26.124,51.060,400,503.145,0.00
26.124,51.068,400,502.937,0.00
26.124,51.091,400,502.834,0.00
26.124,51.076,400,502.957,0.00
26.134,51.076,400,503.051,0.00
26.124,51.076,400,503.092,0.00
26.134,51.091,400,502.148,0.00
26.124,51.083,400,502.596,0.00
26.124,51.083,400,502.600,0.00
26.113,51.083,400,502.609,0.00
26.113,51.076,400,502.646,0.00
26.113,51.098,400,503.129,0.00
26.124,51.083,400,502.850,0.00
26.134,51.091,400,502.242,0.00
26.113,51.106,400,502.551,0.00
26.102,51.098,400,502.475,0.00
26.124,51.098,400,502.084,0.00
26.113,51.091,400,502.418,0.00
26.113,51.091,400,501.498,0.00
26.102,51.091,400,501.969,0.00
26.102,51.098,400,501.373,0.00
26.091,51.106,400,501.344,0.00
26.113,51.091,400,501.641,0.00
26.102,51.106,400,501.564,0.00
26.124,51.091,400,501.820,0.00
26.102,51.106,400,501.490,0.00
26.081,51.114,400,501.314,0.00
26.113,51.106,400,501.697,0.00
26.102,51.098,400,501.285,0.00
26.102,51.106,400,501.117,0.00
26.113,51.098,400,500.621,0.00
26.113,51.106,400,501.238,0.00
26.102,51.114,400,501.025,0.00
26.081,51.121,400,500.477,0.00
26.113,51.106,400,500.201,0.00
26.113,51.114,400,500.709,0.00
26.102,51.121,400,500.070,0.00
26.091,51.114,400,500.539,0.00
26.113,51.106,400,501.006,0.00
26.113,51.106,400,500.551,0.00
26.091,51.121,400,500.365,0.00
26.081,51.098,400,500.801,0.00
26.081,51.121,400,500.633,0.00
26.113,51.106,400,500.652,0.00
26.091,51.129,400,500.230,0.00
26.113,51.144,400,499.961,0.00
26.113,51.121,400,500.410,0.00
26.091,51.152,400,500.006,0.00
26.081,51.144,400,500.428,0.00
26.081,51.137,400,499.838,0.00
26.081,51.137,400,499.840,0.00
26.081,51.129,400,499.916,0.00
26.102,51.137,400,499.527,0.00
26.091,51.129,400,499.846,0.00
26.102,51.129,400,499.736,0.00
26.059,51.137,400,499.900,0.00
26.102,51.137,400,499.678,0.00
26.059,51.152,400,499.248,0.00
26.091,51.137,400,499.752,0.00
26.081,51.144,400,499.441,0.00
26.081,51.152,400,499.020,0.00
26.070,51.144,400,498.740,0.00
26.081,51.159,400,499.000,0.00
26.081,51.152,400,498.789,0.00
26.059,51.152,400,498.379,0.00
26.070,51.152,400,498.904,0.00
26.081,51.159,400,498.369,0.00
26.091,51.175,400,498.291,0.00
26.081,51.152,400,498.334,0.00
26.070,51.144,400,498.711,0.00
26.059,51.152,400,498.848,0.00
26.070,51.159,400,499.139,0.00
26.081,51.152,400,498.299,0.00
26.070,51.167,400,498.635,0.00
26.081,51.159,400,498.277,0.00
26.070,51.159,400,497.924,0.00
26.081,51.167,400,498.021,0.00
26.081,51.152,400,498.154,0.00
26.081,51.167,400,497.914,0.00
26.059,51.167,400,498.199,0.00
26.081,51.175,400,497.885,0.00
26.081,51.175,400,497.525,0.00
26.070,51.159,400,497.799,0.00
26.070,51.167,400,497.229,0.00
26.059,51.175,400,497.699,0.00
26.059,51.167,400,497.715,0.00
26.059,51.175,400,497.934,0.00
26.059,51.175,400,497.723,0.00
26.070,51.167,400,497.496,0.00
26.059,51.182,400,497.133,0.00
26.048,51.175,400,497.133,0.00
26.081,51.182,400,497.043,0.00
26.059,51.182,400,497.230,0.00
26.081,51.182,400,497.115,0.00
26.059,51.182,400,496.885,0.00
26.059,51.182,400,497.010,0.00
26.081,51.190,400,496.828,0.00
26.059,51.190,400,497.033,0.00
26.048,51.182,400,496.793,0.00
26.059,51.198,400,496.875,0.00
26.048,51.182,400,496.477,0.00
26.059,51.198,400,496.143,0.00
26.038,51.190,400,496.533,0.00
26.038,51.190,400,496.473,0.00
26.059,51.213,400,496.443,0.00
26.059,51.190,400,496.637,0.00
26.048,51.198,400,496.379,0.00
26.048,51.198,400,496.191,0.00
26.059,51.213,400,495.699,0.00
26.070,51.190,400,496.230,0.00
26.048,51.205,400,496.328,0.00
26.059,51.220,400,495.818,0.00
26.048,51.198,400,496.264,0.00
26.038,51.213,400,495.699,0.00
26.059,51.205,400,495.525,0.00
26.038,51.205,400,495.746,0.00
26.038,51.213,400,495.600,0.00
26.059,51.228,400,495.725,0.00
26.027,51.205,400,495.277,0.00
26.038,51.228,400,495.180,0.00
26.048,51.205,400,495.346,0.00
26.059,51.190,400,495.180,0.00
26.038,51.213,400,495.307,0.00
26.038,51.205,400,494.887,0.00
26.027,51.213,400,495.283,0.00
26.016,51.228,400,495.240,0.00
26.027,51.220,400,495.094,0.00
26.038,51.228,400,495.514,0.00
26.006,51.213,400,495.145,0.00
26.048,51.220,400,494.945,0.00
26.027,51.220,400,494.682,0.00
26.038,51.220,400,494.750,0.00
26.027,51.228,400,494.703,0.00
26.038,51.236,400,494.703,0.00
26.059,51.236,400,494.684,0.00
26.027,51.243,400,494.414,0.00
26.038,51.236,400,493.896,0.00
26.027,51.228,400,494.082,0.00
26.048,51.236,400,494.225,0.00
26.048,51.243,400,494.537,0.00
26.027,51.251,400,494.225,0.00
26.027,51.236,400,493.912,0.00
26.048,51.236,400,493.740,0.00
26.027,51.220,400,493.777,0.00
26.016,51.251,400,493.834,0.00
26.016,51.236,400,493.756,0.00
26.027,51.251,400,493.604,0.00
26.027,51.251,400,493.752,0.00
26.016,51.251,400,493.273,0.00
26.016,51.251,400,493.486,0.00
26.016,51.251,400,493.770,0.00
26.016,51.243,400,494.207,0.00
26.016,51.236,400,493.750,0.00
26.027,51.236,400,493.260,0.00
26.027,51.251,400,493.289,0.00
26.016,51.251,400,493.518,0.00
26.016,51.236,400,493.340,0.00
26.006,51.251,400,492.701,0.00
26.016,51.259,400,492.805,0.00
26.016,51.251,400,493.041,0.00
26.006,51.259,400,492.869,0.00
26.016,51.266,400,492.963,0.00
26.006,51.251,400,492.953,0.00
26.016,51.266,400,493.102,0.00
26.016,51.251,400,492.467,0.00
26.016,51.259,400,492.559,0.00
26.006,51.281,400,492.324,0.00
26.006,51.266,400,492.385,0.00
26.006,51.266,400,492.365,0.00
26.016,51.266,400,492.430,0.00
26.016,51.274,400,491.941,0.00
26.006,51.281,400,492.037,0.00
26.006,51.266,400,491.809,0.00
25.995,51.274,400,491.744,0.00
25.995,51.281,400,491.783,0.00
26.006,51.281,400,491.744,0.00
25.995,51.266,400,491.941,0.00
25.984,51.281,400,491.482,0.00
26.027,51.281,400,492.160,0.00
25.984,51.274,400,491.725,0.00
25.984,51.281,400,491.693,0.00
26.006,51.281,400,491.758,0.00
26.006,51.281,400,491.598,0.00
25.995,51.304,400,491.525,0.00
25.984,51.297,400,491.820,0.00
