timestamp,resistance,oven_c,ambient_c
1530945965.17,11458.6002,21.922306,21.428
1530945965.72,11458.5523,21.922399,21.428
1530945966.28,11458.2809,21.922929,21.428
1530945966.84,11458.045,21.923389,21.428
1530945967.42,11457.6579,21.924145,21.428
1530945967.98,11457.4014,21.924646,21.428
1530945968.54,11457.0484,21.925335,21.428
1530945969.1,11456.7505,21.925917,21.428
1530945969.66,11456.4166,21.926569,21.428
1530945970.22,11456.0973,21.927193,21.428
1530945970.78,11455.8599,21.927656,21.434
1530945971.34,11455.5909,21.928182,21.434
1530945971.9,11455.2887,21.928772,21.434
1530945972.46,11454.9937,21.929348,21.434
1530945973.02,11454.7453,21.929833,21.434
1530945973.58,11454.4526,21.930405,21.437
1530945974.14,11454.1496,21.930996,21.437
1530945974.7,11453.8938,21.931496,21.437
1530945975.25,11453.6004,21.932069,21.437
1530945975.81,11453.3645,21.932530,21.437
1530945976.37,11453.0725,21.933100,21.437
1530945976.93,11452.8801,21.933476,21.44
1530945977.49,11452.5793,21.934064,21.44
1530945978.05,11452.3353,21.934540,21.44
1530945978.61,11452.1679,21.934868,21.44
1530945979.17,11451.8745,21.935441,21.44
1530945979.73,11451.6578,21.935864,21.448
1530945980.29,11451.4233,21.936322,21.448
1530945980.85,11451.492,21.936188,21.448
1530945981.41,11451.0186,21.937113,21.448
1530945981.97,11447.1421,21.944688,21.448
1530945982.53,11432.0479,21.974214,21.448
1530945983.09,11401.6399,22.033830,21.445
1530945983.65,11356.2056,22.123249,21.445
1530945984.21,11297.6721,22.239057,21.445
1530945984.77,11228.8515,22.376105,21.445
1530945985.33,11152.6102,22.529064,21.445
1530945985.89,11071.3563,22.693412,21.45
1530945986.45,10987.5233,22.864440,21.45
1530945987.01,10902.4305,23.039582,21.45
1530945987.57,10817.5418,23.215880,21.45
1530945988.13,10733.7266,23.391520,21.45
1530945988.69,10652.1526,23.563987,21.45
1530945989.25,10573.4887,23.731750,21.453
1530945989.8,10499.7834,23.890248,21.453
1530945990.36,10433.1687,24.034606,21.453
1530945990.92,10376.9458,24.157273,21.453
1530945991.48,10333.8508,24.251818,21.453
1530945992.04,10304.9549,24.315466,21.457
1530945992.6,10289.5909,24.349392,21.457
1530945993.16,10286.0141,24.357299,21.457
1530945993.72,10292.1541,24.343728,21.457
1530945994.28,10305.8932,24.313396,21.457
1530945994.84,10325.5429,24.270096,21.457
1530945995.4,10349.5124,24.217406,21.455
1530945995.96,10376.3682,24.158537,21.455
1530945996.52,10405.1055,24.095739,21.455
1530945997.08,10435.0358,24.030545,21.455
1530945997.64,10465.4143,23.964596,21.455
1530945998.2,10495.728,23.899006,21.46
1530945998.76,10525.4798,23.834845,21.46
1530945999.32,10554.8044,23.771808,21.46
1530945999.88,10583.0692,23.711241,21.46
1530946000.44,10610.2037,23.653271,21.46
1530946001.0,10635.8357,23.598668,21.46
1530946001.56,10659.7889,23.547778,21.464
1530946002.12,10681.0016,23.502820,21.464
1530946002.68,10699.0611,23.464626,21.464
1530946003.24,10713.516,23.434109,21.464
1530946003.8,10723.4073,23.413254,21.464
1530946004.35,10728.5925,23.402330,21.474
1530946004.91,10728.8292,23.401831,21.474
1530946005.47,10724.3267,23.411316,21.474
1530946006.03,10715.4116,23.430110,21.474
1530946006.59,10702.8301,23.456664,21.474
1530946007.2,10686.2938,23.491620,21.49
1530946007.76,10669.2518,23.527709,21.49
1530946008.32,10651.8755,23.564576,21.49
1530946008.88,10635.1593,23.600107,21.49
1530946009.44,10620.1241,23.632120,21.49
1530946010.0,10607.5337,23.658968,21.49
1530946010.56,10597.9713,23.679383,21.494
1530946011.12,10591.9906,23.692163,21.494
1530946011.68,10589.4278,23.697641,21.494
1530946012.24,10590.1806,23.696032,21.494
1530946012.8,10593.9178,23.688044,21.494
1530946013.36,10600.2119,23.674598,21.505
1530946013.92,10608.5254,23.656852,21.505
1530946014.48,10618.3654,23.635868,21.505
1530946015.04,10629.1591,23.612876,21.505
1530946015.6,10640.2314,23.589319,21.505
1530946016.16,10651.3332,23.565727,21.505
1530946016.72,10661.7465,23.543624,21.513
1530946017.27,10671.0103,23.523982,21.513
1530946017.83,10678.869,23.507335,21.513
1530946018.39,10684.7857,23.494811,21.513
1530946018.95,10688.6785,23.486575,21.513
1530946019.51,10690.3336,23.483074,21.522
1530946020.07,10689.7976,23.484208,21.522
1530946020.63,10687.1282,23.489854,21.522
1530946021.19,10682.4908,23.499668,21.522
1530946021.75,10676.381,23.512604,21.522
1530946022.31,10669.1476,23.527930,21.522
1530946022.87,10661.2367,23.544706,21.526
1530946023.43,10653.1761,23.561814,21.526
1530946023.99,10645.48,23.578162,21.526
1530946024.55,10638.4464,23.593115,21.526
1530946025.11,10632.462,23.605846,21.526
1530946025.67,10627.8636,23.615634,21.532
1530946026.23,10624.7671,23.622228,21.532
1530946026.79,10623.1866,23.625595,21.532
1530946027.35,10623.1674,23.625636,21.532
1530946027.91,10624.5284,23.622737,21.532
1530946028.47,10627.2194,23.617006,21.532
1530946029.03,10630.8498,23.609277,21.539
1530946029.59,10635.3243,23.599756,21.539
1530946030.15,10640.1854,23.589417,21.539
1530946030.71,10645.2586,23.578633,21.539
1530946031.27,10650.3937,23.567723,21.539
1530946031.82,10655.2162,23.557482,21.545
1530946032.38,10659.457,23.548482,21.545
1530946032.94,10662.9688,23.541032,21.545
1530946033.5,10665.6274,23.535393,21.545
1530946034.06,10667.3136,23.531818,21.545
1530946034.62,10667.9919,23.530380,21.545
1530946035.18,10667.7036,23.530991,21.548
1530946035.74,10666.4016,23.533752,21.548
1530946036.3,10664.3017,23.538205,21.548
1530946036.86,10661.4706,23.544210,21.548
1530946037.42,10658.1573,23.551240,21.548
1530946037.98,10654.5911,23.558810,21.558
1530946038.54,10650.8642,23.566723,21.558
1530946039.1,10647.2417,23.574419,21.558
1530946039.66,10643.9217,23.581474,21.558
1530946040.22,10641.1341,23.587400,21.558
