Date,Volts,Farenheit
2017-04-29 10:45:46.313211,1.107,97.26
2017-04-29 10:45:46.663351,1.107,97.26
2017-04-29 10:45:47.012995,1.107,97.26
2017-04-29 10:45:47.362830,1.107,97.26
2017-04-29 10:45:47.712938,1.106,97.17
2017-04-29 10:45:48.062877,1.106,97.17
2017-04-29 10:45:48.413174,1.106,97.17
2017-04-29 10:45:48.763052,1.106,97.17
2017-04-29 10:45:49.112642,1.106,97.17
2017-04-29 10:45:49.463007,1.106,97.17
2017-04-29 10:45:49.812611,1.105,97.08
2017-04-29 10:45:50.162708,1.105,97.08
2017-04-29 10:45:50.512586,1.105,97.08
2017-04-29 10:45:50.862930,1.105,97.08
2017-04-29 10:45:51.212796,1.104,96.98
2017-04-29 10:45:51.563715,1.104,96.98
2017-04-29 10:45:51.912269,1.104,96.98
2017-04-29 10:45:52.262824,1.104,96.98
2017-04-29 10:45:52.613037,1.103,96.89
2017-04-29 10:45:52.962734,1.103,96.89
2017-04-29 10:45:53.312317,1.103,96.89
2017-04-29 10:45:53.662466,1.103,96.89
2017-04-29 10:45:54.012939,1.102,96.80
2017-04-29 10:45:54.362860,1.102,96.80
2017-04-29 10:45:54.712748,1.102,96.80
2017-04-29 10:45:55.062687,1.102,96.80
2017-04-29 10:45:55.412761,1.102,96.80
2017-04-29 10:45:55.762737,1.101,96.71
2017-04-29 10:45:56.112943,1.101,96.71
2017-04-29 10:45:56.462559,1.101,96.71
2017-04-29 10:45:56.812299,1.100,96.62
2017-04-29 10:45:57.162841,1.100,96.62
2017-04-29 10:45:57.512232,1.100,96.62
2017-04-29 10:45:57.862696,1.100,96.62
2017-04-29 10:45:58.212444,1.099,96.52
2017-04-29 10:45:58.562548,1.099,96.52
2017-04-29 10:45:58.912282,1.098,96.43
2017-04-29 10:45:59.262338,1.098,96.43
2017-04-29 10:45:59.613185,1.098,96.43
2017-04-29 10:45:59.962447,1.098,96.43
2017-04-29 10:46:00.312378,1.097,96.34
2017-04-29 10:46:00.662473,1.097,96.34
2017-04-29 10:46:01.012561,1.097,96.34
2017-04-29 10:46:01.362266,1.096,96.25
2017-04-29 10:46:01.712554,1.096,96.25
2017-04-29 10:46:02.062186,1.096,96.25
2017-04-29 10:46:02.412504,1.096,96.25
2017-04-29 10:46:02.762293,1.095,96.15
2017-04-29 10:46:03.112302,1.095,96.15
2017-04-29 10:46:03.462280,1.094,96.06
2017-04-29 10:46:03.811947,1.094,96.06
2017-04-29 10:46:04.162303,1.094,96.06
2017-04-29 10:46:04.512303,1.094,96.06
2017-04-29 10:46:04.863089,1.093,95.97
2017-04-29 10:46:05.212858,1.093,95.97
2017-04-29 10:46:05.562687,1.093,95.97
2017-04-29 10:46:05.912513,1.092,95.88
2017-04-29 10:46:06.262802,1.092,95.88
2017-04-29 10:46:06.612458,1.092,95.88
2017-04-29 10:46:06.962788,1.092,95.88
2017-04-29 10:46:07.312569,1.093,95.97
2017-04-29 10:46:07.661847,1.094,96.06
2017-04-29 10:46:08.012149,1.095,96.15
2017-04-29 10:46:08.362144,1.096,96.25
2017-04-29 10:46:08.711926,1.097,96.34
2017-04-29 10:46:09.062374,1.098,96.43
2017-04-29 10:46:09.412180,1.099,96.52
2017-04-29 10:46:09.762221,1.100,96.62
2017-04-29 10:46:10.112139,1.101,96.71
2017-04-29 10:46:10.461724,1.103,96.89
2017-04-29 10:46:10.812183,1.104,96.98
2017-04-29 10:46:11.162376,1.105,97.08
2017-04-29 10:46:11.512080,1.106,97.17
2017-04-29 10:46:11.862364,1.107,97.26
2017-04-29 10:46:12.212274,1.107,97.26
2017-04-29 10:46:12.561962,1.108,97.35
2017-04-29 10:46:12.912289,1.108,97.35
2017-04-29 10:46:13.262460,1.108,97.35
2017-04-29 10:46:13.612342,1.108,97.35
2017-04-29 10:46:13.962105,1.108,97.35
2017-04-29 10:46:14.312193,1.108,97.35
2017-04-29 10:46:14.662116,1.108,97.35
2017-04-29 10:46:15.012250,1.108,97.35
2017-04-29 10:46:15.362028,1.108,97.35
2017-04-29 10:46:15.712263,1.108,97.35
2017-04-29 10:46:16.062045,1.108,97.35
2017-04-29 10:46:16.412266,1.108,97.35
2017-04-29 10:46:16.762007,1.107,97.26
2017-04-29 10:46:17.112302,1.107,97.26
2017-04-29 10:46:17.462010,1.107,97.26
2017-04-29 10:46:17.812173,1.107,97.26
2017-04-29 10:46:18.162093,1.106,97.17
2017-04-29 10:46:18.512195,1.106,97.17
2017-04-29 10:46:18.862741,1.106,97.17
2017-04-29 10:46:19.211689,1.106,97.17
2017-04-29 10:46:19.561765,1.106,97.17
2017-04-29 10:46:19.911786,1.105,97.08
2017-04-29 10:46:20.261972,1.105,97.08
2017-04-29 10:46:20.611820,1.105,97.08
2017-04-29 10:46:20.961753,1.105,97.08
2017-04-29 10:46:21.312233,1.105,97.08
2017-04-29 10:46:21.661750,1.104,96.98
2017-04-29 10:46:22.011640,1.104,96.98
2017-04-29 10:46:22.361514,1.104,96.98
2017-04-29 10:46:22.711836,1.104,96.98
2017-04-29 10:46:23.061682,1.103,96.89
2017-04-29 10:46:23.411399,1.103,96.89
2017-04-29 10:46:23.761116,1.103,96.89
2017-04-29 10:46:24.112092,1.102,96.80
2017-04-29 10:46:24.462075,1.102,96.80
2017-04-29 10:46:24.811684,1.102,96.80
2017-04-29 10:46:25.161955,1.102,96.80
2017-04-29 10:46:25.511736,1.102,96.80
2017-04-29 10:46:25.861703,1.101,96.71
2017-04-29 10:46:26.211769,1.101,96.71
2017-04-29 10:46:26.561637,1.101,96.71
2017-04-29 10:46:26.911839,1.100,96.62
2017-04-29 10:46:27.261488,1.100,96.62
2017-04-29 10:46:27.611476,1.100,96.62
2017-04-29 10:46:27.961634,1.100,96.62
2017-04-29 10:46:28.311466,1.099,96.52
2017-04-29 10:46:28.661640,1.099,96.52
2017-04-29 10:46:29.011498,1.099,96.52
2017-04-29 10:46:29.361262,1.098,96.43
2017-04-29 10:46:29.711690,1.098,96.43
2017-04-29 10:46:30.061656,1.098,96.43
2017-04-29 10:46:30.411368,1.097,96.34
2017-04-29 10:46:30.761128,1.097,96.34
2017-04-29 10:46:31.111387,1.097,96.34
2017-04-29 10:46:31.461243,1.096,96.25
2017-04-29 10:46:31.811377,1.096,96.25
2017-04-29 10:46:32.161283,1.096,96.25
2017-04-29 10:46:32.511099,1.095,96.15
2017-04-29 10:46:32.865012,1.095,96.15
2017-04-29 10:46:33.210924,1.095,96.15
2017-04-29 10:46:33.561224,1.094,96.06
2017-04-29 10:46:33.910937,1.094,96.06
2017-04-29 10:46:34.261197,1.094,96.06
2017-04-29 10:46:34.611072,1.094,96.06
2017-04-29 10:46:34.961917,1.093,95.97
2017-04-29 10:46:35.311669,1.093,95.97
2017-04-29 10:46:35.661575,1.092,95.88
2017-04-29 10:46:36.011633,1.092,95.88
2017-04-29 10:46:36.361607,1.092,95.88
2017-04-29 10:46:36.711272,1.092,95.88
2017-04-29 10:46:37.061686,1.092,95.88
2017-04-29 10:46:37.411361,1.093,95.97
2017-04-29 10:46:37.760964,1.094,96.06
2017-04-29 10:46:38.111045,1.094,96.06
2017-04-29 10:46:38.461277,1.096,96.25
2017-04-29 10:46:38.810959,1.096,96.25
2017-04-29 10:46:39.161104,1.098,96.43
2017-04-29 10:46:39.511001,1.099,96.52
2017-04-29 10:46:39.860954,1.100,96.62
2017-04-29 10:46:40.211098,1.101,96.71
2017-04-29 10:46:40.561206,1.102,96.80
2017-04-29 10:46:40.911104,1.104,96.98
2017-04-29 10:46:41.261178,1.105,97.08
2017-04-29 10:46:41.611095,1.106,97.17
2017-04-29 10:46:41.961223,1.106,97.17
2017-04-29 10:46:42.310968,1.107,97.26
2017-04-29 10:46:42.660899,1.108,97.35
2017-04-29 10:46:43.011033,1.108,97.35
2017-04-29 10:46:43.360939,1.108,97.35
2017-04-29 10:46:43.711033,1.108,97.35
2017-04-29 10:46:44.060895,1.108,97.35
2017-04-29 10:46:44.410996,1.108,97.35
2017-04-29 10:46:44.760908,1.108,97.35
2017-04-29 10:46:45.111011,1.108,97.35
2017-04-29 10:46:45.460933,1.108,97.35
2017-04-29 10:46:45.811073,1.108,97.35
2017-04-29 10:46:46.161630,1.108,97.35
2017-04-29 10:46:46.510756,1.107,97.26
2017-04-29 10:46:46.860977,1.107,97.26
2017-04-29 10:46:47.210759,1.107,97.26
2017-04-29 10:46:47.560931,1.107,97.26
2017-04-29 10:46:47.910999,1.107,97.26
2017-04-29 10:46:48.260901,1.107,97.26
2017-04-29 10:46:48.610663,1.106,97.17
2017-04-29 10:46:48.960914,1.106,97.17
2017-04-29 10:46:49.310677,1.106,97.17
2017-04-29 10:46:49.660829,1.106,97.17
2017-04-29 10:46:50.010364,1.106,97.17
2017-04-29 10:46:50.360851,1.106,97.17
2017-04-29 10:46:50.710499,1.105,97.08
2017-04-29 10:46:51.060365,1.105,97.08
2017-04-29 10:46:51.410691,1.105,97.08
2017-04-29 10:46:51.760635,1.105,97.08
2017-04-29 10:46:52.110762,1.104,96.98
2017-04-29 10:46:52.460734,1.104,96.98
2017-04-29 10:46:52.810625,1.104,96.98
2017-04-29 10:46:53.160381,1.104,96.98
2017-04-29 10:46:53.510146,1.103,96.89
2017-04-29 10:46:53.860421,1.103,96.89
2017-04-29 10:46:54.210462,1.103,96.89
2017-04-29 10:46:54.560483,1.103,96.89
2017-04-29 10:46:54.910277,1.102,96.80
2017-04-29 10:46:55.260718,1.102,96.80
2017-04-29 10:46:55.610291,1.102,96.80
2017-04-29 10:46:55.960408,1.101,96.71
2017-04-29 10:46:56.309922,1.101,96.71
2017-04-29 10:46:56.660179,1.101,96.71
2017-04-29 10:46:57.009906,1.100,96.62
2017-04-29 10:46:57.360120,1.100,96.62
2017-04-29 10:46:57.710282,1.100,96.62
2017-04-29 10:46:58.060148,1.100,96.62
2017-04-29 10:46:58.410001,1.100,96.62
2017-04-29 10:46:58.760090,1.099,96.52
2017-04-29 10:46:59.109980,1.099,96.52
2017-04-29 10:46:59.459864,1.098,96.43
2017-04-29 10:46:59.810904,1.098,96.43
2017-04-29 10:47:00.160314,1.098,96.43
2017-04-29 10:47:00.510050,1.098,96.43
2017-04-29 10:47:00.860306,1.097,96.34
2017-04-29 10:47:01.210238,1.097,96.34
2017-04-29 10:47:01.560272,1.097,96.34
2017-04-29 10:47:01.910132,1.096,96.25
2017-04-29 10:47:02.259968,1.096,96.25
2017-04-29 10:47:02.610207,1.096,96.25
2017-04-29 10:47:02.960056,1.095,96.15
2017-04-29 10:47:03.310179,1.095,96.15
2017-04-29 10:47:03.660391,1.095,96.15
2017-04-29 10:47:04.009779,1.094,96.06
2017-04-29 10:47:04.359715,1.094,96.06
2017-04-29 10:47:04.709667,1.094,96.06
2017-04-29 10:47:05.059536,1.094,96.06
2017-04-29 10:47:05.410373,1.093,95.97
2017-04-29 10:47:05.760314,1.093,95.97
2017-04-29 10:47:06.110223,1.092,95.88
2017-04-29 10:47:06.460227,1.092,95.88
2017-04-29 10:47:06.810198,1.092,95.88
2017-04-29 10:47:07.160447,1.092,95.88
2017-04-29 10:47:07.510224,1.093,95.97
2017-04-29 10:47:07.860362,1.093,95.97
2017-04-29 10:47:08.209746,1.094,96.06
2017-04-29 10:47:08.559728,1.095,96.15
2017-04-29 10:47:08.909551,1.096,96.25
2017-04-29 10:47:09.260044,1.097,96.34
2017-04-29 10:47:09.609976,1.098,96.43
2017-04-29 10:47:09.959729,1.100,96.62
2017-04-29 10:47:10.309812,1.101,96.71
2017-04-29 10:47:10.660062,1.102,96.80
2017-04-29 10:47:11.009897,1.103,96.89
2017-04-29 10:47:11.359666,1.104,96.98
2017-04-29 10:47:11.709902,1.106,97.17
2017-04-29 10:47:12.059826,1.106,97.17
2017-04-29 10:47:12.409602,1.107,97.26
2017-04-29 10:47:12.759681,1.108,97.35
2017-04-29 10:47:13.109641,1.108,97.35
2017-04-29 10:47:13.460454,1.108,97.35
2017-04-29 10:47:13.809792,1.108,97.35
2017-04-29 10:47:14.160083,1.108,97.35
2017-04-29 10:47:14.509787,1.108,97.35
2017-04-29 10:47:14.859641,1.108,97.35
2017-04-29 10:47:15.209729,1.108,97.35
2017-04-29 10:47:15.559729,1.108,97.35
2017-04-29 10:47:15.909811,1.108,97.35
2017-04-29 10:47:16.259598,1.108,97.35
2017-04-29 10:47:16.609716,1.108,97.35
2017-04-29 10:47:16.959536,1.107,97.26
2017-04-29 10:47:17.310616,1.107,97.26
2017-04-29 10:47:17.659447,1.107,97.26
2017-04-29 10:47:18.009788,1.106,97.17
2017-04-29 10:47:18.359701,1.106,97.17
2017-04-29 10:47:18.709196,1.106,97.17
2017-04-29 10:47:19.059327,1.106,97.17
2017-04-29 10:47:19.409880,1.106,97.17
2017-04-29 10:47:19.759672,1.106,97.17
2017-04-29 10:47:20.109499,1.106,97.17
2017-04-29 10:47:20.459211,1.105,97.08
2017-04-29 10:47:20.809478,1.105,97.08
2017-04-29 10:47:21.159264,1.105,97.08
2017-04-29 10:47:21.509572,1.105,97.08
2017-04-29 10:47:21.861409,1.104,96.98
2017-04-29 10:47:22.209233,1.104,96.98
2017-04-29 10:47:22.559263,1.104,96.98
2017-04-29 10:47:22.909353,1.104,96.98
2017-04-29 10:47:23.259015,1.104,96.98
2017-04-29 10:47:23.608801,1.103,96.89
2017-04-29 10:47:23.959035,1.103,96.89
2017-04-29 10:47:24.309034,1.103,96.89
2017-04-29 10:47:24.659412,1.102,96.80
2017-04-29 10:47:25.009172,1.102,96.80
2017-04-29 10:47:25.359666,1.102,96.80
2017-04-29 10:47:25.709386,1.102,96.80
2017-04-29 10:47:26.059277,1.101,96.71
2017-04-29 10:47:26.409002,1.101,96.71
2017-04-29 10:47:26.759016,1.101,96.71
2017-04-29 10:47:27.108784,1.101,96.71
2017-04-29 10:47:27.458874,1.100,96.62
2017-04-29 10:47:27.808800,1.100,96.62
2017-04-29 10:47:28.158998,1.100,96.62
2017-04-29 10:47:28.509036,1.099,96.52
2017-04-29 10:47:28.859092,1.099,96.52
2017-04-29 10:47:29.208888,1.099,96.52
2017-04-29 10:47:29.558773,1.098,96.43
2017-04-29 10:47:29.908964,1.098,96.43
2017-04-29 10:47:30.259174,1.098,96.43
2017-04-29 10:47:30.608762,1.098,96.43
2017-04-29 10:47:30.959284,1.097,96.34
2017-04-29 10:47:31.308955,1.097,96.34
2017-04-29 10:47:31.658911,1.096,96.25
2017-04-29 10:47:32.009003,1.096,96.25
2017-04-29 10:47:32.358925,1.096,96.25
2017-04-29 10:47:32.708950,1.096,96.25
2017-04-29 10:47:33.058939,1.095,96.15
2017-04-29 10:47:33.408720,1.095,96.15
2017-04-29 10:47:33.758540,1.095,96.15
2017-04-29 10:47:34.108709,1.094,96.06
2017-04-29 10:47:34.458592,1.094,96.06
2017-04-29 10:47:34.808719,1.094,96.06
2017-04-29 10:47:35.159194,1.093,95.97
2017-04-29 10:47:35.509285,1.093,95.97
2017-04-29 10:47:35.859063,1.093,95.97
2017-04-29 10:47:36.208858,1.092,95.88
2017-04-29 10:47:36.559225,1.092,95.88
2017-04-29 10:47:36.908915,1.092,95.88
2017-04-29 10:47:37.258873,1.092,95.88
2017-04-29 10:47:37.608906,1.093,95.97
2017-04-29 10:47:37.958546,1.094,96.06
2017-04-29 10:47:38.308634,1.094,96.06
2017-04-29 10:47:38.658502,1.095,96.15
2017-04-29 10:47:39.008657,1.096,96.25
2017-04-29 10:47:39.358950,1.098,96.43
2017-04-29 10:47:39.708669,1.099,96.52
2017-04-29 10:47:40.058567,1.100,96.62
2017-04-29 10:47:40.408664,1.101,96.71
2017-04-29 10:47:40.759554,1.102,96.80
2017-04-29 10:47:41.108714,1.104,96.98
2017-04-29 10:47:41.458850,1.105,97.08
2017-04-29 10:47:41.808742,1.106,97.17
2017-04-29 10:47:42.158929,1.106,97.17
2017-04-29 10:47:42.508695,1.107,97.26
2017-04-29 10:47:42.858439,1.108,97.35
2017-04-29 10:47:43.208704,1.108,97.35
2017-04-29 10:47:43.558911,1.108,97.35
2017-04-29 10:47:43.908622,1.108,97.35
2017-04-29 10:47:44.258395,1.108,97.35
2017-04-29 10:47:44.608249,1.108,97.35
2017-04-29 10:47:44.958738,1.108,97.35
2017-04-29 10:47:45.308757,1.108,97.35
2017-04-29 10:47:45.658333,1.108,97.35
2017-04-29 10:47:46.008261,1.108,97.35
2017-04-29 10:47:46.358291,1.108,97.35
2017-04-29 10:47:46.708682,1.108,97.35
2017-04-29 10:47:47.058364,1.107,97.26
2017-04-29 10:47:47.408779,1.107,97.26
2017-04-29 10:47:47.758802,1.107,97.26
2017-04-29 10:47:48.108561,1.107,97.26
2017-04-29 10:47:48.458361,1.106,97.17
2017-04-29 10:47:48.808579,1.106,97.17
2017-04-29 10:47:49.158390,1.106,97.17
2017-04-29 10:47:49.508587,1.106,97.17
2017-04-29 10:47:49.858364,1.106,97.17
2017-04-29 10:47:50.208263,1.106,97.17
2017-04-29 10:47:50.558205,1.105,97.08
2017-04-29 10:47:50.908269,1.105,97.08
2017-04-29 10:47:51.258237,1.105,97.08
2017-04-29 10:47:51.608255,1.105,97.08
2017-04-29 10:47:51.958469,1.104,96.98
2017-04-29 10:47:52.308140,1.104,96.98
2017-04-29 10:47:52.658141,1.104,96.98
2017-04-29 10:47:53.008022,1.104,96.98
2017-04-29 10:47:53.358136,1.103,96.89
2017-04-29 10:47:53.707795,1.103,96.89
2017-04-29 10:47:54.057849,1.103,96.89
2017-04-29 10:47:54.407811,1.103,96.89
2017-04-29 10:47:54.758111,1.102,96.80
2017-04-29 10:47:55.107979,1.102,96.80
2017-04-29 10:47:55.458177,1.102,96.80
2017-04-29 10:47:55.808037,1.102,96.80
2017-04-29 10:47:56.157954,1.101,96.71
2017-04-29 10:47:56.507779,1.101,96.71
2017-04-29 10:47:56.858051,1.101,96.71
2017-04-29 10:47:57.207824,1.100,96.62
2017-04-29 10:47:57.557713,1.100,96.62
2017-04-29 10:47:57.907928,1.100,96.62
2017-04-29 10:47:58.257845,1.100,96.62
2017-04-29 10:47:58.607549,1.100,96.62
2017-04-29 10:47:58.957761,1.099,96.52
2017-04-29 10:47:59.307645,1.099,96.52
2017-04-29 10:47:59.657300,1.098,96.43
2017-04-29 10:48:00.007630,1.098,96.43
2017-04-29 10:48:00.357907,1.098,96.43
2017-04-29 10:48:00.707735,1.098,96.43
2017-04-29 10:48:01.057826,1.097,96.34
2017-04-29 10:48:01.407610,1.097,96.34
2017-04-29 10:48:01.757533,1.096,96.25
2017-04-29 10:48:02.107397,1.096,96.25
2017-04-29 10:48:02.456930,1.096,96.25
2017-04-29 10:48:02.807463,1.096,96.25
2017-04-29 10:48:03.157350,1.095,96.15
2017-04-29 10:48:03.507343,1.095,96.15
2017-04-29 10:48:03.857455,1.095,96.15
2017-04-29 10:48:04.207394,1.094,96.06
2017-04-29 10:48:04.557574,1.094,96.06
2017-04-29 10:48:04.907166,1.094,96.06
2017-04-29 10:48:05.257912,1.093,95.97
2017-04-29 10:48:05.607818,1.093,95.97
2017-04-29 10:48:05.958007,1.093,95.97
2017-04-29 10:48:06.307552,1.092,95.88
2017-04-29 10:48:06.657495,1.092,95.88
2017-04-29 10:48:07.007385,1.092,95.88
2017-04-29 10:48:07.358684,1.092,95.88
2017-04-29 10:48:07.707458,1.092,95.88
2017-04-29 10:48:08.058340,1.093,95.97
2017-04-29 10:48:08.407051,1.094,96.06
2017-04-29 10:48:08.757314,1.095,96.15
2017-04-29 10:48:09.107043,1.096,96.25
2017-04-29 10:48:09.457367,1.097,96.34
2017-04-29 10:48:09.806956,1.098,96.43
2017-04-29 10:48:10.157276,1.099,96.52
2017-04-29 10:48:10.507415,1.101,96.71
2017-04-29 10:48:10.857535,1.102,96.80
2017-04-29 10:48:11.207104,1.103,96.89
2017-04-29 10:48:11.556974,1.104,96.98
2017-04-29 10:48:11.907320,1.105,97.08
2017-04-29 10:48:12.257210,1.106,97.17
2017-04-29 10:48:12.607430,1.107,97.26
2017-04-29 10:48:12.957099,1.108,97.35
2017-04-29 10:48:13.307427,1.108,97.35
2017-04-29 10:48:13.657513,1.108,97.35
2017-04-29 10:48:14.007466,1.108,97.35
2017-04-29 10:48:14.356963,1.108,97.35
2017-04-29 10:48:14.706653,1.108,97.35
2017-04-29 10:48:15.057338,1.108,97.35
2017-04-29 10:48:15.407072,1.108,97.35
2017-04-29 10:48:15.756878,1.108,97.35
2017-04-29 10:48:16.107274,1.108,97.35
2017-04-29 10:48:16.456998,1.108,97.35
2017-04-29 10:48:16.806849,1.108,97.35
2017-04-29 10:48:17.156614,1.107,97.26
2017-04-29 10:48:17.506776,1.107,97.26
2017-04-29 10:48:17.857104,1.107,97.26
2017-04-29 10:48:18.206963,1.107,97.26
2017-04-29 10:48:18.556764,1.107,97.26
2017-04-29 10:48:18.907062,1.106,97.17
2017-04-29 10:48:19.256735,1.106,97.17
2017-04-29 10:48:19.608220,1.106,97.17
2017-04-29 10:48:19.956757,1.106,97.17
2017-04-29 10:48:20.306461,1.106,97.17
2017-04-29 10:48:20.656627,1.106,97.17
2017-04-29 10:48:21.010735,1.105,97.08
2017-04-29 10:48:21.356377,1.105,97.08
2017-04-29 10:48:21.706481,1.105,97.08
2017-04-29 10:48:22.056634,1.105,97.08
2017-04-29 10:48:22.406729,1.104,96.98
2017-04-29 10:48:22.756476,1.104,96.98
2017-04-29 10:48:23.106216,1.104,96.98
2017-04-29 10:48:23.456494,1.104,96.98
2017-04-29 10:48:23.806197,1.103,96.89
2017-04-29 10:48:24.156271,1.103,96.89
2017-04-29 10:48:24.506310,1.103,96.89
2017-04-29 10:48:24.856924,1.102,96.80
2017-04-29 10:48:25.206489,1.102,96.80
2017-04-29 10:48:25.556905,1.102,96.80
2017-04-29 10:48:25.906687,1.102,96.80
2017-04-29 10:48:26.256530,1.102,96.80
2017-04-29 10:48:26.606649,1.101,96.71
2017-04-29 10:48:26.956385,1.101,96.71
2017-04-29 10:48:27.306360,1.101,96.71
2017-04-29 10:48:27.656065,1.100,96.62
2017-04-29 10:48:28.006660,1.100,96.62
2017-04-29 10:48:28.356416,1.100,96.62
2017-04-29 10:48:28.705951,1.099,96.52
2017-04-29 10:48:29.055975,1.099,96.52
2017-04-29 10:48:29.406251,1.099,96.52
2017-04-29 10:48:29.755845,1.099,96.52
2017-04-29 10:48:30.106112,1.098,96.43
2017-04-29 10:48:30.456118,1.098,96.43
2017-04-29 10:48:30.805916,1.098,96.43
2017-04-29 10:48:31.156190,1.097,96.34
2017-04-29 10:48:31.505823,1.097,96.34
2017-04-29 10:48:31.856004,1.097,96.34
2017-04-29 10:48:32.205658,1.096,96.25
2017-04-29 10:48:32.555784,1.096,96.25
2017-04-29 10:48:32.905512,1.096,96.25
2017-04-29 10:48:33.255717,1.096,96.25
2017-04-29 10:48:33.605563,1.095,96.15
2017-04-29 10:48:33.955585,1.095,96.15
2017-04-29 10:48:34.305653,1.094,96.06
2017-04-29 10:48:34.655707,1.094,96.06
2017-04-29 10:48:35.005712,1.094,96.06
2017-04-29 10:48:35.356193,1.094,96.06
2017-04-29 10:48:35.706346,1.093,95.97
2017-04-29 10:48:36.056169,1.093,95.97
2017-04-29 10:48:36.405814,1.092,95.88
2017-04-29 10:48:36.755908,1.092,95.88
2017-04-29 10:48:37.105715,1.092,95.88
2017-04-29 10:48:37.456095,1.092,95.88
2017-04-29 10:48:37.805922,1.092,95.88
2017-04-29 10:48:38.156085,1.093,95.97
2017-04-29 10:48:38.505323,1.094,96.06
2017-04-29 10:48:38.855466,1.094,96.06
2017-04-29 10:48:39.205524,1.096,96.25
2017-04-29 10:48:39.555449,1.096,96.25
2017-04-29 10:48:39.905532,1.098,96.43
2017-04-29 10:48:40.255326,1.099,96.52
2017-04-29 10:48:40.605341,1.100,96.62
2017-04-29 10:48:40.955428,1.101,96.71
2017-04-29 10:48:41.305322,1.102,96.80
2017-04-29 10:48:41.655012,1.104,96.98
2017-04-29 10:48:42.005515,1.105,97.08
2017-04-29 10:48:42.354982,1.106,97.17
2017-04-29 10:48:42.705238,1.107,97.26
2017-04-29 10:48:43.054994,1.107,97.26
2017-04-29 10:48:43.405729,1.108,97.35
2017-04-29 10:48:43.755291,1.108,97.35
2017-04-29 10:48:44.105363,1.108,97.35
2017-04-29 10:48:44.455011,1.108,97.35
2017-04-29 10:48:44.804969,1.108,97.35
2017-04-29 10:48:45.155105,1.108,97.35
2017-04-29 10:48:45.505114,1.108,97.35
2017-04-29 10:48:45.855077,1.108,97.35
2017-04-29 10:48:46.205255,1.108,97.35
2017-04-29 10:48:46.555037,1.108,97.35
2017-04-29 10:48:46.904970,1.108,97.35
2017-04-29 10:48:47.255029,1.108,97.35
2017-04-29 10:48:47.605009,1.107,97.26
2017-04-29 10:48:47.955441,1.107,97.26
2017-04-29 10:48:48.304799,1.107,97.26
2017-04-29 10:48:48.655070,1.107,97.26
2017-04-29 10:48:49.004624,1.106,97.17
2017-04-29 10:48:49.355019,1.106,97.17
2017-04-29 10:48:49.704711,1.106,97.17
2017-04-29 10:48:50.054965,1.106,97.17
2017-04-29 10:48:50.404647,1.106,97.17
2017-04-29 10:48:50.754760,1.105,97.08
2017-04-29 10:48:51.104838,1.105,97.08
2017-04-29 10:48:51.454809,1.105,97.08
2017-04-29 10:48:51.804823,1.105,97.08
2017-04-29 10:48:52.154957,1.105,97.08
2017-04-29 10:48:52.504810,1.104,96.98
2017-04-29 10:48:52.854657,1.104,96.98
2017-04-29 10:48:53.204818,1.104,96.98
2017-04-29 10:48:53.554662,1.104,96.98
2017-04-29 10:48:53.904716,1.104,96.98
2017-04-29 10:48:54.254373,1.103,96.89
2017-04-29 10:48:54.604241,1.103,96.89
2017-04-29 10:48:54.954295,1.103,96.89
2017-04-29 10:48:55.304630,1.102,96.80
2017-04-29 10:48:55.654433,1.102,96.80
2017-04-29 10:48:56.004760,1.102,96.80
2017-04-29 10:48:56.354475,1.102,96.80
2017-04-29 10:48:56.704670,1.101,96.71
2017-04-29 10:48:57.054474,1.101,96.71
2017-04-29 10:48:57.404299,1.101,96.71
2017-04-29 10:48:57.754234,1.100,96.62
2017-04-29 10:48:58.104608,1.100,96.62
2017-04-29 10:48:58.454385,1.100,96.62
2017-04-29 10:48:58.804447,1.100,96.62
2017-04-29 10:48:59.154246,1.099,96.52
2017-04-29 10:48:59.504428,1.099,96.52
2017-04-29 10:48:59.854378,1.099,96.52
2017-04-29 10:49:00.204228,1.098,96.43
2017-04-29 10:49:00.554189,1.098,96.43
2017-04-29 10:49:00.904242,1.098,96.43
2017-04-29 10:49:01.254279,1.098,96.43
2017-04-29 10:49:01.604172,1.097,96.34
2017-04-29 10:49:01.954022,1.097,96.34
2017-04-29 10:49:02.303688,1.096,96.25
2017-04-29 10:49:02.654658,1.096,96.25
2017-04-29 10:49:03.003534,1.096,96.25
2017-04-29 10:49:03.353920,1.096,96.25
2017-04-29 10:49:03.703856,1.095,96.15
2017-04-29 10:49:04.053941,1.095,96.15
2017-04-29 10:49:04.403816,1.095,96.15
2017-04-29 10:49:04.753938,1.094,96.06
2017-04-29 10:49:05.103730,1.094,96.06
2017-04-29 10:49:05.453246,1.094,96.06
2017-04-29 10:49:05.804414,1.093,95.97
2017-04-29 10:49:06.154006,1.093,95.97
2017-04-29 10:49:06.503902,1.093,95.97
2017-04-29 10:49:06.853906,1.092,95.88
2017-04-29 10:49:07.203819,1.092,95.88
2017-04-29 10:49:07.553646,1.092,95.88
2017-04-29 10:49:07.904033,1.092,95.88
2017-04-29 10:49:08.254158,1.093,95.97
2017-04-29 10:49:08.603119,1.094,96.06
2017-04-29 10:49:08.953456,1.095,96.15
2017-04-29 10:49:09.303224,1.096,96.25
2017-04-29 10:49:09.653540,1.097,96.34
