timestamp,resistance,oven_c,ambient_c
1530996481.43,11733.2891,21.393300,21.637
1530996481.99,11733.4307,21.393031,21.637
1530996482.55,11733.438,21.393017,21.637
1530996483.11,11733.3923,21.393104,21.637
1530996483.7,11733.2781,21.393321,21.628
1530996484.26,11733.2065,21.393457,21.628
1530996484.82,11733.0683,21.393720,21.628
1530996485.38,11732.9187,21.394004,21.628
1530996485.94,11732.8818,21.394074,21.628
1530996486.5,11732.7801,21.394267,21.628
1530996487.06,11732.5781,21.394651,21.631
1530996487.62,11732.4916,21.394815,21.631
1530996488.18,11732.5174,21.394766,21.631
1530996488.74,11732.3265,21.395129,21.631
1530996489.3,11732.2373,21.395298,21.631
1530996489.86,11732.1798,21.395408,21.631
1530996490.42,11732.053,21.395649,21.631
1530996490.98,11731.983,21.395782,21.631
1530996491.53,11731.8931,21.395952,21.631
1530996492.09,11731.8245,21.396083,21.631
1530996492.65,11731.7125,21.396296,21.631
1530996493.21,11731.6594,21.396397,21.636
1530996493.77,11731.602,21.396506,21.636
1530996494.33,11731.4995,21.396700,21.636
1530996494.89,11731.3742,21.396938,21.636
1530996495.45,11731.3196,21.397042,21.636
1530996496.01,11731.2666,21.397143,21.64
1530996496.57,11731.1737,21.397319,21.64
1530996497.13,11731.1143,21.397432,21.64
1530996497.69,11731.0479,21.397558,21.64
1530996498.25,11730.9971,21.397655,21.64
1530996498.81,11730.8629,21.397910,21.64
1530996499.37,11730.7442,21.398136,21.641
1530996499.93,11730.6927,21.398233,21.641
1530996500.49,11730.5961,21.398417,21.641
1530996501.05,11730.501,21.398598,21.641
1530996501.61,11730.4804,21.398637,21.641
1530996502.17,11730.3801,21.398827,21.634
1530996502.73,11730.3012,21.398977,21.634
1530996503.29,11730.2027,21.399165,21.634
1530996503.85,11730.1894,21.399190,21.634
1530996504.41,11730.1872,21.399194,21.634
1530996504.97,11730.1422,21.399280,21.634
1530996505.53,11730.011,21.399529,21.637
1530996506.09,11729.999,21.399552,21.637
1530996506.65,11729.9474,21.399650,21.637
1530996507.2,11729.8921,21.399755,21.637
1530996507.76,11729.8065,21.399918,21.637
1530996508.32,11729.7498,21.400025,21.643
1530996508.88,11729.6945,21.400130,21.643
1530996509.44,11729.5695,21.400368,21.643
1530996510.0,11729.422,21.400648,21.643
1530996510.56,11729.596,21.400318,21.643
1530996511.12,11729.3977,21.400694,21.643
1530996511.68,11729.4427,21.400609,21.64
1530996512.24,11729.3842,21.400720,21.64
1530996512.8,11729.2574,21.400961,21.64
1530996513.36,11729.2161,21.401040,21.64
1530996513.92,11729.0996,21.401261,21.64
1530996514.48,11729.0053,21.401440,21.644
1530996515.04,11728.9684,21.401510,21.644
1530996515.6,11728.8325,21.401769,21.644
1530996516.16,11728.7942,21.401841,21.644
1530996516.72,11728.6976,21.402025,21.644
1530996517.28,11728.6224,21.402168,21.644
1530996517.84,11728.5369,21.402330,21.634
1530996518.4,11728.4567,21.402483,21.634
1530996518.96,11728.5054,21.402390,21.634
1530996519.52,11728.3911,21.402608,21.634
1530996520.08,11728.4191,21.402554,21.634
1530996520.64,11728.352,21.402682,21.636
1530996521.2,11728.2429,21.402889,21.636
1530996521.76,11728.2749,21.402828,21.636
1530996522.32,11728.1798,21.403009,21.636
1530996522.87,11728.0987,21.403163,21.636
1530996523.47,11728.1038,21.403154,21.64
1530996524.03,11728.0132,21.403326,21.64
1530996524.59,11727.9735,21.403401,21.64
1530996525.15,11727.868,21.403602,21.64
1530996525.7,11727.8422,21.403651,21.64
1530996526.26,11727.8039,21.403724,21.64
1530996526.82,11727.6911,21.403938,21.636
1530996527.38,11727.6513,21.404014,21.636
1530996527.94,11727.5876,21.404135,21.636
1530996528.5,11727.5927,21.404125,21.636
1530996529.06,11727.5257,21.404253,21.636
1530996529.62,11727.4718,21.404355,21.634
1530996530.18,11727.4055,21.404481,21.634
1530996530.74,11727.1883,21.404894,21.634
1530996531.3,11727.2075,21.404857,21.634
1530996531.86,11727.1123,21.405038,21.634
1530996532.42,11726.9767,21.405296,21.634
1530996532.98,11726.8786,21.405483,21.629
1530996533.54,11726.8381,21.405560,21.629
1530996534.1,11726.7525,21.405722,21.629
1530996534.66,11726.6234,21.405968,21.629
1530996535.22,11726.5453,21.406116,21.629
1530996535.78,11726.5224,21.406160,21.619
1530996536.34,11726.532,21.406142,21.619
1530996536.9,11726.4285,21.406338,21.619
1530996537.46,11726.4388,21.406319,21.619
1530996538.02,11726.4079,21.406377,21.619
1530996538.58,11726.3496,21.406488,21.619
1530996539.14,11726.329,21.406527,21.625
1530996539.7,11726.3083,21.406567,21.625
1530996540.26,11726.2549,21.406668,21.625
1530996540.82,11726.1428,21.406881,21.625
1530996541.38,11726.521,21.406162,21.625
1530996541.93,11726.106,21.406951,21.624
1530996542.49,11726.0094,21.407135,21.624
1530996543.05,11725.8777,21.407385,21.624
1530996543.61,11725.8924,21.407357,21.624
1530996544.17,11725.8084,21.407517,21.624
1530996544.73,11725.7899,21.407552,21.624
1530996545.29,11725.77,21.407590,21.618
1530996545.85,11725.7686,21.407593,21.618
1530996546.41,11725.5957,21.407922,21.618
1530996546.97,11725.4917,21.408119,21.618
1530996547.53,11725.3317,21.408423,21.618
1530996548.09,11725.2764,21.408529,21.62
1530996548.65,11725.2919,21.408499,21.62
1530996549.21,11725.4148,21.408265,21.62
1530996549.77,11725.2593,21.408561,21.62
1530996550.33,11725.1465,21.408776,21.62
