timestamp,inside_c,inside_rh,outside_c,outside_rh,set_c,err_c,duty_cycle
1522461227.83,25.052,62.074,22.048,73.285,25.000,0.052,37.34
1522461229.88,25.057,62.060,22.016,73.269,25.000,0.057,36.73
1522461231.91,25.053,62.053,22.016,73.239,25.000,0.053,37.75
1522461233.95,25.047,62.046,21.973,73.201,25.000,0.047,37.14
1522461235.99,25.050,62.036,21.973,73.163,25.000,0.050,36.04
1522461238.03,25.053,62.025,21.930,73.140,25.000,0.053,36.59
1522461240.07,25.042,62.019,21.909,73.132,25.000,0.042,37.38
1522461242.11,25.045,62.011,21.898,73.140,25.000,0.045,35.11
1522461244.15,25.040,61.992,21.909,73.124,25.000,0.040,35.88
1522461246.19,25.040,61.982,21.876,73.124,25.000,0.040,35.01
1522461248.23,25.037,61.962,21.844,73.140,25.000,0.037,35.07
1522461250.27,25.036,61.959,21.823,73.140,25.000,0.036,34.43
1522461252.31,25.033,61.944,21.801,73.147,25.000,0.033,34.26
1522461254.35,25.040,61.929,21.812,73.201,25.000,0.040,33.84
1522461256.39,25.030,61.926,21.780,73.208,25.000,0.030,35.31
1522461258.43,25.024,61.908,21.769,73.231,25.000,0.024,33.25
1522461260.47,25.022,61.904,21.737,73.269,25.000,0.022,32.12
1522461262.51,25.027,61.893,21.726,73.308,25.000,0.027,31.92
1522461264.55,25.025,61.891,21.716,73.315,25.000,0.025,32.90
1522461266.59,25.027,61.890,21.726,73.361,25.000,0.027,32.47
1522461268.63,25.019,61.871,21.716,73.399,25.000,0.019,32.99
1522461270.67,25.009,61.864,21.705,73.437,25.000,0.009,31.38
1522461272.71,25.007,61.857,21.683,73.453,25.000,0.007,29.53
1522461274.75,25.012,61.852,21.662,73.453,25.000,0.012,29.07
1522461276.79,25.013,61.839,21.630,73.468,25.000,0.013,30.02
1522461278.82,25.012,61.834,21.630,73.453,25.000,0.012,30.28
1522461280.86,25.005,61.819,21.587,73.445,25.000,0.005,30.06
1522461282.90,25.013,61.811,21.576,73.453,25.000,0.013,28.67
1522461284.94,25.008,61.811,21.555,73.468,25.000,0.008,30.32
1522461286.98,25.008,61.804,21.544,73.460,25.000,0.008,29.40
1522461289.02,25.011,61.802,21.533,73.514,25.000,0.011,29.42
1522461291.06,25.011,61.804,21.522,73.552,25.000,0.011,29.90
1522461293.10,25.005,61.778,21.501,73.544,25.000,0.005,29.92
1522461295.14,25.001,61.780,21.480,73.559,25.000,0.001,28.76
1522461297.18,24.990,61.760,21.458,73.575,25.000,-0.010,28.06
1522461299.22,24.995,61.754,21.469,73.597,25.000,-0.005,25.94
1522461301.26,24.983,61.746,21.447,73.620,25.000,-0.017,26.86
1522461303.30,24.986,61.737,21.437,73.636,25.000,-0.014,24.50
1522461305.34,24.983,61.724,21.426,73.651,25.000,-0.017,24.95
1522461307.38,24.971,61.713,21.372,73.681,25.000,-0.029,24.45
1522461309.42,24.965,61.704,21.383,73.689,25.000,-0.035,22.07
1522461311.46,24.971,61.696,21.362,73.689,25.000,-0.029,20.84
1522461313.50,24.962,61.693,21.351,73.720,25.000,-0.038,21.97
1522461315.54,24.959,61.685,21.351,73.742,25.000,-0.041,20.04
1522461317.58,24.952,61.681,21.329,73.781,25.000,-0.048,19.50
1522461319.62,24.951,61.679,21.319,73.758,25.000,-0.049,18.02
1522461321.66,24.958,61.672,21.297,73.803,25.000,-0.042,17.71
1522461323.70,24.953,61.670,21.297,73.819,25.000,-0.047,19.05
1522461325.74,24.953,61.667,21.276,73.857,25.000,-0.047,18.04
1522461327.78,24.947,61.654,21.265,73.887,25.000,-0.053,17.96
1522461329.82,24.938,61.648,21.265,73.918,25.000,-0.062,16.71
1522461331.86,24.934,61.635,21.265,73.956,25.000,-0.066,14.74
1522461333.90,24.939,61.632,21.244,73.964,25.000,-0.061,13.94
1522461335.94,24.931,61.627,21.233,73.994,25.000,-0.069,14.77
1522461337.97,24.931,61.615,21.233,73.994,25.000,-0.069,13.03
1522461340.02,24.932,61.626,21.211,73.987,25.000,-0.068,12.92
1522461342.05,24.925,61.621,21.222,74.025,25.000,-0.075,13.04
1522461344.10,24.927,61.629,21.201,73.994,25.000,-0.073,11.52
1522461346.13,24.921,61.636,21.190,73.987,25.000,-0.079,11.87
1522461348.17,24.919,61.647,21.136,73.979,25.000,-0.081,10.57
1522461350.21,24.926,61.646,21.147,73.987,25.000,-0.074,9.98
1522461352.25,24.933,61.653,21.158,74.002,25.000,-0.067,11.26
1522461354.29,24.932,61.663,21.158,74.025,25.000,-0.068,12.56
1522461356.33,24.925,61.657,21.147,74.009,25.000,-0.075,12.21
1522461358.37,24.927,61.652,21.136,74.040,25.000,-0.073,10.69
1522461360.41,24.909,61.633,21.126,74.025,25.000,-0.091,11.04
1522461362.45,24.916,61.618,21.115,74.002,25.000,-0.084,7.39
1522461364.49,24.901,61.605,21.093,73.994,25.000,-0.099,8.66
1522461366.53,24.904,61.596,21.093,74.009,25.000,-0.096,5.46
1522461368.57,24.899,61.589,21.051,73.979,25.000,-0.101,6.01
1522461370.61,24.901,61.584,21.029,73.979,25.000,-0.099,4.68
1522461372.65,24.904,61.587,21.040,73.994,25.000,-0.096,4.99
1522461374.69,24.901,61.584,21.051,74.002,25.000,-0.099,5.54
1522461376.73,24.906,61.601,21.051,74.040,25.000,-0.094,4.68
1522461378.77,24.915,61.607,21.040,74.032,25.000,-0.085,5.46
1522461380.81,24.912,61.620,21.018,74.063,25.000,-0.088,7.20
1522461382.85,24.921,61.645,21.008,74.070,25.000,-0.079,6.35
1522461384.89,24.922,61.652,20.997,74.055,25.000,-0.078,8.10
1522461386.93,24.926,61.662,20.976,74.040,25.000,-0.074,8.21
1522461388.97,24.932,61.663,20.986,74.070,25.000,-0.068,8.79
1522461391.01,24.937,61.672,20.954,74.032,25.000,-0.063,9.85
1522461393.05,24.943,61.668,20.976,74.040,25.000,-0.057,10.68
1522461395.09,24.953,61.685,20.943,74.025,25.000,-0.047,11.76
1522461397.13,24.951,61.681,20.943,74.009,25.000,-0.049,13.79
1522461399.17,24.955,61.674,20.943,74.032,25.000,-0.045,13.24
1522461401.21,24.955,61.667,20.943,74.025,25.000,-0.045,13.87
1522461403.25,24.966,61.667,20.943,74.040,25.000,-0.034,13.80
1522461405.29,24.962,61.657,20.911,74.063,25.000,-0.038,16.08
1522461407.32,24.966,61.633,20.922,74.070,25.000,-0.034,15.08
1522461409.36,24.968,61.619,20.922,74.078,25.000,-0.032,15.96
1522461411.40,24.962,61.595,20.890,74.078,25.000,-0.038,16.15
1522461413.44,24.950,61.550,20.879,74.086,25.000,-0.050,14.92
1522461415.48,24.947,61.516,20.911,74.109,25.000,-0.053,12.50
1522461417.52,24.944,61.484,20.890,74.086,25.000,-0.056,11.95
1522461419.56,24.946,61.458,20.879,74.086,25.000,-0.054,11.16
1522461421.60,24.940,61.438,20.879,74.124,25.000,-0.060,11.54
1522461423.64,24.937,61.424,20.868,74.116,25.000,-0.063,10.27
1522461425.68,24.927,61.391,20.858,74.109,25.000,-0.073,9.47
1522461427.72,24.921,61.358,20.868,74.093,25.000,-0.079,7.48
1522461429.76,24.920,61.334,20.847,74.086,25.000,-0.080,6.19
1522461431.80,24.912,61.327,20.836,74.078,25.000,-0.088,5.83
1522461433.84,24.909,61.325,20.836,74.055,25.000,-0.091,4.05
1522461435.88,24.919,61.323,20.793,74.055,25.000,-0.081,3.44
1522461437.92,24.920,61.327,20.815,74.040,25.000,-0.080,5.18
1522461439.96,24.915,61.339,20.815,74.032,25.000,-0.085,5.28
1522461442.00,24.920,61.351,20.793,74.032,25.000,-0.080,4.21
1522461444.04,24.926,61.355,20.793,74.040,25.000,-0.074,5.02
1522461446.08,24.921,61.368,20.782,74.032,25.000,-0.079,6.07
1522461448.12,24.930,61.370,20.772,74.032,25.000,-0.070,5.01
1522461450.16,24.926,61.376,20.761,74.017,25.000,-0.074,6.53
1522461452.19,24.935,61.385,20.793,74.055,25.000,-0.065,5.71
1522461454.23,24.933,61.390,20.750,74.040,25.000,-0.067,7.48
1522461456.27,24.941,61.407,20.782,74.063,25.000,-0.059,6.90
1522461458.31,24.946,61.409,20.740,74.093,25.000,-0.054,8.45
1522461460.35,24.945,61.419,20.750,74.109,25.000,-0.055,9.30
1522461462.39,24.947,61.418,20.740,74.139,25.000,-0.053,8.97
1522461464.43,24.950,61.425,20.740,74.162,25.000,-0.050,9.36
1522461466.47,24.955,61.427,20.761,74.193,25.000,-0.045,9.74
1522461468.51,24.953,61.424,20.750,74.254,25.000,-0.047,10.60
1522461470.55,24.952,61.422,20.750,74.284,25.000,-0.048,10.30
1522461472.59,24.965,61.418,20.729,74.345,25.000,-0.035,9.99
1522461474.63,24.963,61.405,20.740,74.383,25.000,-0.037,12.50
1522461476.67,24.963,61.379,20.750,74.444,25.000,-0.037,11.97
1522461478.71,24.951,61.344,20.750,74.528,25.000,-0.049,11.92
1522461480.75,24.962,61.334,20.761,74.589,25.000,-0.038,9.50
1522461482.79,24.965,61.319,20.740,74.666,25.000,-0.035,11.54
1522461484.83,24.966,61.317,20.761,74.711,25.000,-0.034,12.19
1522461486.87,24.969,61.304,20.761,74.780,25.000,-0.031,12.37
1522461488.91,24.962,61.297,20.761,74.833,25.000,-0.038,12.78
1522461490.95,24.972,61.293,20.782,74.902,25.000,-0.028,11.32
1522461492.99,24.966,61.284,20.793,74.956,25.000,-0.034,13.38
1522461495.03,24.972,61.280,20.782,75.009,25.000,-0.028,12.16
1522461497.07,24.975,61.279,20.804,75.039,25.000,-0.025,13.28
1522461499.11,24.984,61.273,20.804,75.078,25.000,-0.016,13.71
1522461501.15,24.983,61.273,20.804,75.116,25.000,-0.017,15.55
1522461503.19,24.982,61.269,20.815,75.146,25.000,-0.018,15.29
1522461505.23,24.976,61.252,20.815,75.177,25.000,-0.024,15.03
1522461507.26,24.976,61.251,20.804,75.223,25.000,-0.024,13.82
1522461509.30,24.968,61.239,20.815,75.245,25.000,-0.032,13.79
1522461511.34,24.975,61.235,20.836,75.276,25.000,-0.025,12.10
1522461513.38,24.959,61.219,20.836,75.299,25.000,-0.041,13.46
1522461515.42,24.965,61.207,20.815,75.329,25.000,-0.035,10.36
1522461517.46,24.958,61.192,20.825,75.360,25.000,-0.042,11.47
1522461519.50,24.965,61.189,20.847,75.383,25.000,-0.035,10.00
1522461521.54,24.958,61.175,20.825,75.429,25.000,-0.042,11.35
1522461523.58,24.959,61.184,20.836,75.482,25.000,-0.041,9.88
1522461525.62,24.963,61.177,20.858,75.520,25.000,-0.037,10.05
1522461527.66,24.965,61.177,20.836,75.566,25.000,-0.035,10.69
1522461529.70,24.968,61.176,20.836,75.581,25.000,-0.032,11.10
1522461531.74,24.968,61.185,20.858,75.612,25.000,-0.032,11.52
1522461533.78,24.964,61.187,20.868,75.627,25.000,-0.036,11.46
1522461535.82,24.972,61.189,20.847,75.650,25.000,-0.028,10.70
1522461537.86,24.972,61.198,20.890,75.665,25.000,-0.028,12.30
1522461539.90,24.975,61.192,20.868,75.650,25.000,-0.025,12.25
1522461541.94,24.975,61.184,20.890,75.665,25.000,-0.025,12.68
1522461543.98,24.984,61.179,20.879,75.657,25.000,-0.016,12.64
1522461546.02,24.982,61.170,20.900,75.688,25.000,-0.018,14.48
1522461548.06,24.978,61.171,20.900,75.703,25.000,-0.022,13.99
1522461550.10,24.983,61.170,20.911,75.718,25.000,-0.017,13.25
1522461552.14,24.990,61.170,20.911,75.757,25.000,-0.010,14.16
1522461554.18,24.988,61.173,20.933,75.757,25.000,-0.012,15.55
1522461556.22,24.983,61.179,20.922,75.772,25.000,-0.017,15.06
1522461558.26,24.988,61.179,20.954,75.779,25.000,-0.012,14.10
1522461560.30,24.983,61.178,20.943,75.810,25.000,-0.017,15.01
1522461562.34,24.990,61.183,20.954,75.825,25.000,-0.010,14.05
1522461564.38,24.993,61.188,20.954,75.856,25.000,-0.007,15.44
1522461566.42,24.995,61.185,20.954,75.871,25.000,-0.005,15.89
1522461568.46,24.995,61.182,20.965,75.924,25.000,-0.005,16.35
1522461570.50,24.984,61.188,20.965,75.940,25.000,-0.016,16.34
1522461572.53,24.987,61.184,20.943,75.932,25.000,-0.013,14.22
1522461574.58,24.997,61.179,20.965,75.940,25.000,-0.003,14.66
1522461576.62,24.996,61.180,20.965,75.940,25.000,-0.004,16.76
1522461578.65,25.007,61.184,20.986,75.970,25.000,0.007,16.52
1522461580.69,25.002,61.175,20.965,75.963,25.000,0.002,18.64
1522461582.73,25.000,61.170,20.976,75.978,25.000,-0.000,17.70
1522461584.77,25.000,61.166,20.997,75.985,25.000,-0.000,17.24
1522461586.81,25.002,61.153,21.008,75.978,25.000,0.002,17.24
1522461588.85,25.007,61.151,21.008,75.985,25.000,0.007,17.71
1522461590.89,25.000,61.157,21.018,76.008,25.000,-0.000,18.65
1522461592.93,25.001,61.152,21.029,76.008,25.000,0.001,17.25
1522461594.97,25.000,61.161,21.029,76.031,25.000,-0.000,17.49
1522461597.01,25.007,61.162,21.040,76.039,25.000,0.007,17.25
1522461599.05,25.012,61.155,21.029,76.047,25.000,0.012,18.67
1522461601.09,25.003,61.153,21.051,76.069,25.000,0.003,19.62
1522461603.13,25.011,61.159,21.051,76.069,25.000,0.011,17.99
1522461605.17,25.020,61.155,21.040,76.062,25.000,0.020,19.41
1522461607.21,25.017,61.151,21.061,76.062,25.000,0.017,21.31
1522461609.25,25.014,61.147,21.051,76.062,25.000,0.014,20.63
1522461611.29,25.024,61.151,21.040,76.047,25.000,0.024,20.19
1522461613.33,25.031,61.153,21.072,76.062,25.000,0.031,22.10
1522461615.37,25.022,61.150,21.072,76.077,25.000,0.022,23.55
1522461617.41,25.019,61.146,21.083,76.092,25.000,0.019,21.95
1522461619.45,25.009,61.137,21.072,76.115,25.000,0.009,21.28
1522461621.49,25.008,61.144,21.072,76.130,25.000,0.008,19.42
1522461623.53,24.986,61.145,21.083,76.161,25.000,-0.014,19.20
1522461625.57,24.987,61.141,21.072,76.161,25.000,-0.013,14.74
1522461627.61,24.982,61.157,21.051,76.199,25.000,-0.018,14.95
1522461629.64,24.974,61.166,21.083,76.222,25.000,-0.026,13.99
1522461631.68,24.976,61.173,21.093,76.230,25.000,-0.024,12.31
1522461633.72,24.974,61.172,21.093,76.253,25.000,-0.026,12.74
1522461635.76,24.965,61.186,21.104,76.245,25.000,-0.035,12.23
1522461637.80,24.957,61.185,21.104,76.260,25.000,-0.043,10.54
1522461639.84,24.959,61.196,21.115,76.253,25.000,-0.041,8.83
1522461641.88,24.959,61.203,21.126,76.268,25.000,-0.041,9.24
1522461643.92,24.969,61.214,21.126,76.283,25.000,-0.031,9.17
1522461645.96,24.966,61.226,21.126,76.268,25.000,-0.034,10.99
1522461648.00,24.970,61.225,21.115,76.298,25.000,-0.030,10.47
1522461650.04,24.972,61.233,21.115,76.321,25.000,-0.028,11.12
1522461652.08,24.974,61.241,21.115,76.344,25.000,-0.026,11.55
1522461654.12,24.980,61.252,21.115,76.359,25.000,-0.020,11.74
1522461656.16,24.981,61.258,21.126,76.382,25.000,-0.019,12.87
1522461658.20,24.982,61.262,21.115,76.397,25.000,-0.018,13.08
1522461660.24,24.981,61.257,21.104,76.420,25.000,-0.019,13.28
1522461662.28,24.983,61.261,21.136,76.436,25.000,-0.017,13.02
1522461664.32,24.993,61.268,21.126,76.443,25.000,-0.007,13.46
